Sample_Name,Biological_Replicate,Technical_Replicate,Negative_control,Cruise_ID_short,Cruise_ID_long,Collection_Date_UTC,Collection_Date_local,Collection_Time_UTC,Collection_Time_local,Field_Sample_Name,Cast_No.,Rosette_position,Field_collection_method,Preservation,Area.within.region,Station,Depth_m,Lat,Lon,Sample_volume_ml,Personnel_responsible_for_Collecting_Sample,Field_Notes
E258.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,0:35,SEC7-SW-1,21,6,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC7/DBO3-2,4.8,68˚ 14.495' N,167˚ 07.289' W,1000,Clare Gaffey,NA
E258.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,0:35,SEC7-SW-2,21,6,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC7/DBO3-2,4.8,68˚ 14.495' N,167˚ 07.289' W,1000,Clare Gaffey,NA
E259.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,3:02,SEC5-BW-1,23,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC5/DBO3-4,47,68˚ 07.717' N,167˚ 29.759' W,1000,Clare Gaffey,NA
E259.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,3:02,SEC5-BW-2,23,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC5/DBO3-4,47,68˚ 07.717' N,167˚ 29.759' W,1000,Clare Gaffey,NA
E260.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,3:08,SEC5-SW-1,23,8,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC5/DBO3-4,5,68˚ 07.717' N,167˚ 29.759' W,1000,Clare Gaffey,NA
E260.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,3:08,SEC5-SW-2,23,8,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC5/DBO3-4,5,68˚ 07.717' N,167˚ 29.759' W,1000,Clare Gaffey,NA
E261.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,7:18,SEC3-BW-1,25,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC3/DBO3-6,51.7,67˚ 53.917' N,168˚ 14.038' W,1000,Clare Gaffey,NA
E261.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,7:18,SEC3-BW-2,25,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC3/DBO3-6,51.7,67˚ 53.917' N,168˚ 14.038' W,1000,Clare Gaffey,NA
E262.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,7:23,SEC3-SW-1,25,10,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC3/DBO3-6,5.1,67˚ 53.917' N,168˚ 14.038' W,1000,Clare Gaffey,NA
E262.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/9/2020,NA,7:23,SEC3-SW-2,25,10,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC3/DBO3-6,5.1,67˚ 53.917' N,168˚ 14.038' W,1000,Clare Gaffey,NA
E263.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,12:38,SEC1-BW-1,27,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC1/DBO3-8,46.5,67˚ 40.243' N,168˚ 55.708' W,1000,Clare Gaffey,NA
E263.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,12:38,SEC1-BW-2,27,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC1/DBO3-8,46.5,67˚ 40.243' N,168˚ 55.708' W,1000,Clare Gaffey,NA
E264.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,12:43,SEC1-SW-1,27,10,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC1/DBO3-8,6.1,67˚ 40.243' N,168˚ 55.708' W,1000,Clare Gaffey,NA
E264.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,12:43,SEC1-SW-2,27,10,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SEC1/DBO3-8,6.1,67˚ 40.243' N,168˚ 55.708' W,1000,Clare Gaffey,NA
E265.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,20:15,UTN3-BW-1,29,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN3,42,67˚ 19.89' N,168˚ 54.29' W,1000,Clare Gaffey,NA
E265.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,20:15,UTN3-BW-2,29,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN3,42,67˚ 19.89' N,168˚ 54.29' W,1000,Clare Gaffey,NA
E266.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,20:20,UTN3-SW-1,29,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN3,2.9,67˚ 19.89' N,168˚ 54.29' W,1000,Clare Gaffey,NA
E266.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,20:20,UTN3-SW-2,29,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN3,2.9,67˚ 19.89' N,168˚ 54.29' W,1000,Clare Gaffey,NA
E267.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,3:47,UTN1-BW-1,31,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN1,27.7,66˚ 42.45' N,168˚ 24' W,1000,Clare Gaffey,NA
E267.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,3:47,UTN1-BW-2,31,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN1,27.7,66˚ 42.45' N,168˚ 24' W,1000,Clare Gaffey,NA
E268.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,3:49,UTN1-SW-1,31,5,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN1,4.9,66˚ 42.45' N,168˚ 24' W,1000,Clare Gaffey,NA
E268.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/10/2020,NA,3:49,UTN1-SW-2,31,5,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,UTN1,4.9,66˚ 42.45' N,168˚ 24' W,1000,Clare Gaffey,NA
E269.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,12:41,BRS5-BW-1,32,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS5,42.9,65˚ 42.97' N,168˚ 54.21' W,1000,Clare Gaffey,NA
E269.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,12:41,BRS5-BW-2,32,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS5,42.9,65˚ 42.97' N,168˚ 54.21' W,1000,Clare Gaffey,NA
E270.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,12:46,BRS5-SW-1,32,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS5,5.1,65˚ 42.97' N,168˚ 54.21' W,1000,Clare Gaffey,NA
E270.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,12:46,BRS5-SW-2,32,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS5,5.1,65˚ 42.97' N,168˚ 54.21' W,1000,Clare Gaffey,NA
E271.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,14:44,BRS3-BW-1,34,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS3,46.9,65˚ 40.79' N,168˚ 34.11' W,1000,Clare Gaffey,NA
E271.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,14:44,BRS3-BW-2,34,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS3,46.9,65˚ 40.79' N,168˚ 34.11' W,1000,Clare Gaffey,NA
E272.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,14:49,BRS3-SW-1,34,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS3,4.2,65˚ 40.79' N,168˚ 34.11' W,1000,Clare Gaffey,NA
E272.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,14:49,BRS3-SW-2,34,7,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS3,4.2,65˚ 40.79' N,168˚ 34.11' W,1000,Clare Gaffey,NA
E273.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,17:13,BRS1-BW-1,36,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS1,36.1,65˚ 39.28' N,168˚ 13.23' W,1000,Clare Gaffey,NA
E273.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,17:13,BRS1-BW-2,36,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS1,36.1,65˚ 39.28' N,168˚ 13.23' W,1000,Clare Gaffey,NA
E274.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,17:17,BRS1-SW-1,36,6,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS1,4.5,65˚ 39.28' N,168˚ 13.23' W,1000,Clare Gaffey,NA
E274.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/11/2020,NA,17:17,BRS1-SW-2,36,6,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,BRS1,4.5,65˚ 39.28' N,168˚ 13.23' W,1000,Clare Gaffey,NA
E275.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,19:14,M8-BW-1,37,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,M8,67,62˚ 12.13' N,174˚ 39.94' W,1000,Clare Gaffey,NA
E275.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,19:14,M8-BW-2,37,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,M8,67,62˚ 12.13' N,174˚ 39.94' W,1000,Clare Gaffey,NA
E276.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,19:20,M8-SW-1,37,5,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,M8,4.3,62˚ 12.13' N,174˚ 39.94' W,1000,Clare Gaffey,NA
E276.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,19:20,M8-SW-2,37,5,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,M8,4.3,62˚ 12.13' N,174˚ 39.94' W,1000,Clare Gaffey,NA
E277.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,22:54,SLIP2-BW-1,39,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,77.5,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E277.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,22:54,SLIP2-BW-2,39,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,77.5,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E277.3B.NO20,3,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,22:54,SLIP2-BW-3,39,3,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,77.5,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E278.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,23:01,SLIP2-SW-1,39,12,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,3.8,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E278.2B.NO20,2,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,23:01,SLIP2-SW-2,39,12,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,3.8,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E278.3B.NO20,3,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,23:01,SLIP2-SW-3,39,12,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP2/DBO1-2,3.8,62˚ 03.04' N,175˚ 12.48' W,1000,Clare Gaffey,NA
E279.1B.NO20,1,1,FALSE,NO20,Norseman 2020,,10/13/2020,NA,3:49,SLIP3-BW-1,41,2,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,SLIP3,65,62˚ 23.41' N,174˚ 34.07' W,1000,Clare Gaffey,NA
