Value	Sample	TerminalTaxa
1	MP_E1032_OC0821_PCR1	Myzocytiopsidales
58	MP_E1032_OC0821_PCR1	Guinardia delicatula
20	MP_E1032_OC0821_PCR1	Neogastropoda
5	MP_E1032_OC0821_PCR1	Mitrocoma cellularia
4	MP_E1032_OC0821_PCR1	Pteropoda
3	MP_E1032_OC0821_PCR1	Amphipoda
17	MP_E1032_OC0821_PCR1	Pseudocalanus newmani
1	MP_E1032_OC0821_PCR1	Zancleidae
4	MP_E1032_OC0821_PCR1	Gonyaulacales
13	MP_E1032_OC0821_PCR1	Eustigmatales
2	MP_E1032_OC0821_PCR1	Hydractiniidae
2	MP_E1032_OC0821_PCR1	Chlorophyta
2	MP_E1032_OC0821_PCR1	Guinardia
2	MP_E1032_OC0821_PCR1	Stomatopoda
61	MP_E1032_OC0821_PCR1	Gigartinales
9	MP_E1032_OC0821_PCR1	Paracaudina chilensis
9	MP_E1032_OC0821_PCR1	Penicillium
16	MP_E1032_OC0821_PCR1	Chromulinaceae
1	MP_E1032_OC0821_PCR1	Leptocylindraceae
605	MP_E1032_OC0821_PCR1	Synchaetidae
12	MP_E1032_OC0821_PCR1	Hypocreales
2	MP_E1032_OC0821_PCR1	Eutonina indicans
32	MP_E1032_OC0821_PCR1	Sarcoptiformes
5	MP_E1032_OC0821_PCR1	Mytilus
4	MP_E1032_OC0821_PCR1	Rhodospirillales
15	MP_E1032_OC0821_PCR1	Craspedida
67	MP_E1032_OC0821_PCR1	Thalassionema nitzschioides
1	MP_E1032_OC0821_PCR1	Eurotiomycetes
79	MP_E1032_OC0821_PCR1	Paramoeba
20	MP_E1032_OC0821_PCR1	Skeletonema japonicum
11	MP_E1032_OC0821_PCR1	Rhizosolenia setigera
10	MP_E1032_OC0821_PCR1	Tilopteridales
3	MP_E1032_OC0821_PCR1	Parvamoeba__f
5	MP_E1032_OC0821_PCR1	Paramoebidae
10	MP_E1032_OC0821_PCR1	Trichoptera
3	MP_E1032_OC0821_PCR1	Balanus
5	MP_E1032_OC0821_PCR1	Cystobasidiales
1	MP_E1032_OC0821_PCR1	Zygnematales
8	MP_E1032_OC0821_PCR1	Ochromonadaceae
2	MP_E1032_OC0821_PCR1	Haramonas__f__o
7	MP_E1032_OC0821_PCR1	Bathynellacea
2	MP_E1032_OC0821_PCR1	Aves
2	MP_E1032_OC0821_PCR1	Eukaryota
4	MP_E1032_OC0821_PCR1	Apoikiaceae__o
4	MP_E1032_OC0821_PCR1	Coscinodiscophyceae
5	MP_E1032_OC0821_PCR1	Palaeonemertea
1	MP_E1032_OC0821_PCR1	Flavobacteriia
13834	MP_E1032_OC0821_PCR2	Cyathomonadacea
2009	MP_E1032_OC0821_PCR2	Peronosporales
4327	MP_E1032_OC0821_PCR2	Leptothecata
615	MP_E1032_OC0821_PCR2	Lepidoptera
2155	MP_E1032_OC0821_PCR2	Saprolegniales
657	MP_E1032_OC0821_PCR2	Unknown
602	MP_E1032_OC0821_PCR2	Dactylopodida
3353	MP_E1032_OC0821_PCR2	Diptera
37	MP_E1032_OC0821_PCR2	Agaricales
891	MP_E1032_OC0821_PCR2	Ectocarpales
633	MP_E1032_OC0821_PCR2	Dictyotales
227	MP_E1032_OC0821_PCR2	Araneae
590	MP_E1032_OC0821_PCR2	Coleoptera
354	MP_E1032_OC0821_PCR2	Bubarida
36	MP_E1032_OC0821_PCR2	Ancylidae__o
168	MP_E1032_OC0821_PCR2	Planorbidae__o
19562	MP_E1032_OC0821_PCR2	Pseudocalanus mimus
131	MP_E1032_OC0821_PCR2	Hymenoptera
4	MP_E1032_OC0821_PCR2	Margalefidinium polykrikoides
49	MP_E1032_OC0821_PCR2	Naviculales
732	MP_E1032_OC0821_PCR2	Phaeocystales
10	MP_E1032_OC0821_PCR2	Euphysa
107	MP_E1032_OC0821_PCR2	Phaeocystis globosa
259	MP_E1032_OC0821_PCR2	Anthoathecata
1647	MP_E1032_OC0821_PCR2	Ephemeroptera
368	MP_E1032_OC0821_PCR2	Prymnesiales
29	MP_E1032_OC0821_PCR2	Haptoglossa__f__o
1143	MP_E1032_OC0821_PCR2	Stylommatophora
256	MP_E1032_OC0821_PCR2	Insecta
15	MP_E1032_OC0821_PCR2	Poduromorpha
13	MP_E1032_OC0821_PCR2	Laminariales
192	MP_E1032_OC0821_PCR2	Longamoebia
114	MP_E1032_OC0821_PCR2	Hemiptera
178	MP_E1032_OC0821_PCR2	Gelidiales
10	MP_E1032_OC0821_PCR2	Peridiniaceae
153	MP_E1032_OC0821_PCR2	Thalassiosirales
43	MP_E1032_OC0821_PCR2	Chaetocerotaceae
237	MP_E1032_OC0821_PCR2	Pythiaceae
130	MP_E1032_OC0821_PCR2	Lithodesmiales
106	MP_E1032_OC0821_PCR2	Apusomonadida
32	MP_E1032_OC0821_PCR2	Himatismenida
165	MP_E1032_OC0821_PCR2	Bathycoccus prasinos
92	MP_E1032_OC0821_PCR2	Neuroptera
28	MP_E1032_OC0821_PCR2	Halitholus sp_ PS_2018
26	MP_E1032_OC0821_PCR2	Flavobacteriales
58	MP_E1032_OC0821_PCR2	Ceramiales
46	MP_E1032_OC0821_PCR2	Isochrysidales
42	MP_E1032_OC0821_PCR2	Skeletonemataceae
149	MP_E1032_OC0821_PCR2	Environmental Unknown
26	MP_E1032_OC0821_PCR2	Rhizosoleniaceae
1932	MP_E1032_OC0821_PCR2	Chromulinales
44	MP_E1032_OC0821_PCR2	Hydrozoa
128	MP_E1032_OC0821_PCR2	Peyssonneliales
7	MP_E1032_OC0821_PCR2	Thraustochytrida
409	MP_E1032_OC0821_PCR2	Hemiaulales
16	MP_E1032_OC0821_PCR2	Florideophyceae
2	MP_E1032_OC0821_PCR2	Candidatus Pelagibacteraceae
83	MP_E1032_OC0821_PCR2	Siphonophorae
128	MP_E1032_OC0821_PCR2	Chaetocerotales
22	MP_E1032_OC0821_PCR2	Telonemida
7	MP_E1032_OC0821_PCR2	Ixodida
11	MP_E1032_OC0821_PCR2	Candidatus Pelagibacterales
23	MP_E1032_OC0821_PCR2	Chrysoparadoxa__f__o
392	MP_E1032_OC0821_PCR2	Blastocladiales
33	MP_E1032_OC0821_PCR2	Perophoridae
19	MP_E1032_OC0821_PCR2	Arcellinida
119	MP_E1032_OC0821_PCR2	Poecilosclerida
81	MP_E1032_OC0821_PCR2	Salmoniformes
79	MP_E1032_OC0821_PCR2	Homo sapiens
202	MP_E1032_OC0821_PCR2	Littorinimorpha
194	MP_E1032_OC0821_PCR2	Pythiales
7	MP_E1032_OC0821_PCR2	Gastropoda
188	MP_E1032_OC0821_PCR2	Bacillariales
10	MP_E1032_OC0821_PCR2	Malacalcyonacea
380	MP_E1032_OC0821_PCR2	Thysanoessa spinifera
12	MP_E1032_OC0821_PCR2	Aureococcus anophagefferens
52	MP_E1032_OC0821_PCR2	Peronosporales__c
9	MP_E1032_OC0821_PCR2	Chattonellales
60	MP_E1032_OC0821_PCR2	Penicillium sclerotiorum
33	MP_E1032_OC0821_PCR2	Picozoa
16	MP_E1032_OC0821_PCR2	Chlorellales
502	MP_E1032_OC0821_PCR2	Pseudocalanus moultoni
26	MP_E1032_OC0821_PCR2	Mysida
9	MP_E1032_OC0821_PCR2	Bangiaceae
245	MP_E1032_OC0821_PCR2	Clytia gregaria
164	MP_E1032_OC0821_PCR2	Rhizostomeae
38	MP_E1032_OC0821_PCR2	Hemiaulaceae
6363	MP_E1032_OC0821_PCR2	Noelaerhabdaceae
264	MP_E1032_OC0821_PCR2	Pseudocalanus
6	MP_E1032_OC0821_PCR2	Oomycota
63	MP_E1032_OC0821_PCR2	Segregatospumella__f__o
299	MP_E1032_OC0821_PCR2	Phaeocystaceae
444	MP_E1032_OC0821_PCR2	Clausocalanidae
28	MP_E1032_OC0821_PCR2	Lithodesmiaceae
8	MP_E1032_OC0821_PCR2	Plagiogrammaceae
1693	MP_E1032_OC0821_PCR2	Acartia longiremis
20	MP_E1032_OC0821_PCR2	Euglyphida
18	MP_E1032_OC0821_PCR2	Arachnida
106	MP_E1032_OC0821_PCR2	Ditylum brightwellii
26	MP_E1032_OC0821_PCR2	Stephanodiscales
137	MP_E1032_OC0821_PCR2	Stephanodiscaceae
166	MP_E1032_OC0821_PCR2	Bangiales
38	MP_E1032_OC0821_PCR2	Thalassiosiraceae
8	MP_E1032_OC0821_PCR2	Ochromonadales
6	MP_E1032_OC0821_PCR2	Cymatosiraceae
77	MP_E1032_OC0821_PCR2	Phacellophora camtschatica
7	MP_E1032_OC0821_PCR2	Rhodymeniales
6	MP_E1032_OC0821_PCR2	Rhizosoleniales
32	MP_E1032_OC0821_PCR2	Chordariaceae
1	MP_E1032_OC0821_PCR2	Myzocytiopsidales
34	MP_E1032_OC0821_PCR2	Guinardia delicatula
13	MP_E1032_OC0821_PCR2	Neogastropoda
14	MP_E1032_OC0821_PCR2	Pteropoda
6	MP_E1032_OC0821_PCR2	Amphipoda
17	MP_E1032_OC0821_PCR2	Pseudocalanus newmani
29	MP_E1032_OC0821_PCR2	Gigartinales
11	MP_E1032_OC0821_PCR2	Chromulinaceae
218	MP_E1032_OC0821_PCR2	Synchaetidae
40	MP_E1032_OC0821_PCR2	Sarcoptiformes
39	MP_E1032_OC0821_PCR2	Craspedida
48	MP_E1032_OC0821_PCR2	Thalassionema nitzschioides
1	MP_E1032_OC0821_PCR2	Eurotiomycetes
53	MP_E1032_OC0821_PCR2	Paramoeba
21	MP_E1032_OC0821_PCR2	Skeletonema japonicum
5	MP_E1032_OC0821_PCR2	Rhizosolenia setigera
3	MP_E1032_OC0821_PCR2	Tilopteridales
1	MP_E1032_OC0821_PCR2	Zygnematales
14	MP_E1032_OC0821_PCR2	Ochromonadaceae
11	MP_E1032_OC0821_PCR2	Bathynellacea
28	MP_E1032_OC0821_PCR2	Aves
7	MP_E1032_OC0821_PCR2	Eukaryota
2	MP_E1032_OC0821_PCR2	Coscinodiscophyceae
4	MP_E1032_OC0821_PCR2	Palaeonemertea
15	MP_E1032_OC0821_PCR2	Polychaeta
2	MP_E1032_OC0821_PCR2	Gracilariales
8	MP_E1032_OC0821_PCR2	Anisolpidiales
2	MP_E1032_OC0821_PCR2	Arthropoda
8	MP_E1032_OC0821_PCR2	Cerithiidae__o
1	MP_E1032_OC0821_PCR2	Acmaeidae__o
2	MP_E1032_OC0821_PCR2	Fucales
3	MP_E1032_OC0821_PCR2	Siphonaptera
3	MP_E1032_OC0821_PCR2	Chaetoceros socialis
8	MP_E1032_OC0821_PCR2	Suberitida
22	MP_E1032_OC0821_PCR2	Proceraea nigropunctata
2	MP_E1032_OC0821_PCR2	Peronosporaceae
7	MP_E1032_OC0821_PCR2	Mycosphaerellales
2	MP_E1032_OC0821_PCR2	Malacostraca
13	MP_E1032_OC0821_PCR2	Placozoa
6	MP_E1032_OC0821_PCR2	Pythiales__c
2	MP_E1032_OC0821_PCR2	Cladophialophora
5	MP_E1032_OC0821_PCR2	Protancylidae__o
2	MP_E1032_OC0821_PCR2	Scleractinia
17	MP_E1032_OC0821_PCR2	Hemiaulus sinensis
3	MP_E1032_OC0821_PCR2	Corallinapetra__f__o
3	MP_E1032_OC0821_PCR2	Hapalidiales
6	MP_E1032_OC0821_PCR2	Eucampia zodiacus
3	MP_E1032_OC0821_PCR2	Pyrenomonadales
3	MP_E1032_OC0821_PCR2	Cerebratulus sp_ pink proboscis
2	MP_E1032_OC0821_PCR2	Cyanea
3	MP_E1032_OC0821_PCR2	Desmacellidae
2	MP_E1032_OC0821_PCR2	Trombidiformes
2	MP_E1032_OC0821_PCR2	Lagenidiales__c
1	MP_E1032_OC0821_PCR2	Halymeniales
63	MP_E1032_OC0821_PCR2	Cephalaspidea
12	MP_E1032_OC0821_PCR2	Enteroctopus dofleini
4	MP_E1032_OC0821_PCR2	Micromonas pusilla
1	MP_E1032_OC0821_PCR2	Jakobida
10	MP_E1032_OC0821_PCR2	Actinopteri
3	MP_E1032_OC0821_PCR2	Saprolegniales__c
2	MP_E1032_OC0821_PCR2	Cycloneritida
17206	MP_E1032_OC0821_PCR3	Cyathomonadacea
3743	MP_E1032_OC0821_PCR3	Peronosporales
6021	MP_E1032_OC0821_PCR3	Leptothecata
929	MP_E1032_OC0821_PCR3	Lepidoptera
2389	MP_E1032_OC0821_PCR3	Saprolegniales
1006	MP_E1032_OC0821_PCR3	Unknown
650	MP_E1032_OC0821_PCR3	Dactylopodida
5108	MP_E1032_OC0821_PCR3	Diptera
62	MP_E1032_OC0821_PCR3	Agaricales
1095	MP_E1032_OC0821_PCR3	Ectocarpales
1430	MP_E1032_OC0821_PCR3	Dictyotales
340	MP_E1032_OC0821_PCR3	Araneae
797	MP_E1032_OC0821_PCR3	Coleoptera
492	MP_E1032_OC0821_PCR3	Bubarida
20	MP_E1032_OC0821_PCR3	Ancylidae__o
234	MP_E1032_OC0821_PCR3	Planorbidae__o
21961	MP_E1032_OC0821_PCR3	Pseudocalanus mimus
121	MP_E1032_OC0821_PCR3	Hymenoptera
10	MP_E1032_OC0821_PCR3	Margalefidinium polykrikoides
97	MP_E1032_OC0821_PCR3	Naviculales
624	MP_E1032_OC0821_PCR3	Phaeocystales
62	MP_E1032_OC0821_PCR3	Euphysa
156	MP_E1032_OC0821_PCR3	Phaeocystis globosa
4	MP_E1032_OC0821_PCR3	Pseudo_nitzschia
399	MP_E1032_OC0821_PCR3	Anthoathecata
2203	MP_E1032_OC0821_PCR3	Ephemeroptera
528	MP_E1032_OC0821_PCR3	Prymnesiales
69	MP_E1032_OC0821_PCR3	Haptoglossa__f__o
1415	MP_E1032_OC0821_PCR3	Stylommatophora
241	MP_E1032_OC0821_PCR3	Insecta
7	MP_E1032_OC0821_PCR3	Poduromorpha
41	MP_E1032_OC0821_PCR3	Laminariales
154	MP_E1032_OC0821_PCR3	Longamoebia
96	MP_E1032_OC0821_PCR3	Hemiptera
423	MP_E1032_OC0821_PCR3	Gelidiales
16	MP_E1032_OC0821_PCR3	Peridiniaceae
141	MP_E1032_OC0821_PCR3	Thalassiosirales
63	MP_E1032_OC0821_PCR3	Chaetocerotaceae
345	MP_E1032_OC0821_PCR3	Pythiaceae
108	MP_E1032_OC0821_PCR3	Lithodesmiales
57	MP_E1032_OC0821_PCR3	Apusomonadida
56	MP_E1032_OC0821_PCR3	Himatismenida
271	MP_E1032_OC0821_PCR3	Bathycoccus prasinos
232	MP_E1032_OC0821_PCR3	Neuroptera
87	MP_E1032_OC0821_PCR3	Halitholus sp_ PS_2018
30	MP_E1032_OC0821_PCR3	Flavobacteriales
11	MP_E1032_OC0821_PCR3	Phaeophyceae
41	MP_E1032_OC0821_PCR3	Ceramiales
137	MP_E1032_OC0821_PCR3	Isochrysidales
56	MP_E1032_OC0821_PCR3	Skeletonemataceae
94	MP_E1032_OC0821_PCR3	Environmental Unknown
75	MP_E1032_OC0821_PCR3	Rhizosoleniaceae
2104	MP_E1032_OC0821_PCR3	Chromulinales
97	MP_E1032_OC0821_PCR3	Hydrozoa
81	MP_E1032_OC0821_PCR3	Peyssonneliales
14	MP_E1032_OC0821_PCR3	Thraustochytrida
593	MP_E1032_OC0821_PCR3	Hemiaulales
8	MP_E1032_OC0821_PCR3	Florideophyceae
17	MP_E1032_OC0821_PCR3	Candidatus Pelagibacteraceae
20	MP_E1032_OC0821_PCR3	Siphonophorae
212	MP_E1032_OC0821_PCR3	Chaetocerotales
51	MP_E1032_OC0821_PCR3	Telonemida
9	MP_E1032_OC0821_PCR3	Candidatus Pelagibacterales
601	MP_E1032_OC0821_PCR3	Blastocladiales
44	MP_E1032_OC0821_PCR3	Perophoridae
12	MP_E1032_OC0821_PCR3	Arcellinida
116	MP_E1032_OC0821_PCR3	Poecilosclerida
54	MP_E1032_OC0821_PCR3	Salmoniformes
5	MP_E1032_OC0821_PCR3	Homo sapiens
400	MP_E1032_OC0821_PCR3	Littorinimorpha
205	MP_E1032_OC0821_PCR3	Pythiales
53	MP_E1032_OC0821_PCR3	Gastropoda
191	MP_E1032_OC0821_PCR3	Bacillariales
528	MP_E1032_OC0821_PCR3	Thysanoessa spinifera
49	MP_E1032_OC0821_PCR3	Aureococcus anophagefferens
8	MP_E1032_OC0821_PCR3	Taphrinales
24	MP_E1032_OC0821_PCR3	Peronosporales__c
6	MP_E1032_OC0821_PCR3	Chattonellales
42	MP_E1032_OC0821_PCR3	Penicillium sclerotiorum
49	MP_E1032_OC0821_PCR3	Picozoa
8	MP_E1032_OC0821_PCR3	Chlorellales
7	MP_E1032_OC0821_PCR3	Bacillariaceae
658	MP_E1032_OC0821_PCR3	Pseudocalanus moultoni
33	MP_E1032_OC0821_PCR3	Mysida
4	MP_E1032_OC0821_PCR3	Bangiaceae
304	MP_E1032_OC0821_PCR3	Clytia gregaria
206	MP_E1032_OC0821_PCR3	Rhizostomeae
57	MP_E1032_OC0821_PCR3	Hemiaulaceae
7880	MP_E1032_OC0821_PCR3	Noelaerhabdaceae
361	MP_E1032_OC0821_PCR3	Pseudocalanus
6	MP_E1032_OC0821_PCR3	Oomycota
76	MP_E1032_OC0821_PCR3	Segregatospumella__f__o
3	MP_E1032_OC0821_PCR3	Synurales
401	MP_E1032_OC0821_PCR3	Phaeocystaceae
519	MP_E1032_OC0821_PCR3	Clausocalanidae
4	MP_E1032_OC0821_PCR3	Lithodesmiaceae
36	MP_E1032_OC0821_PCR3	Phaeocystis
11	MP_E1032_OC0821_PCR3	Plagiogrammaceae
1928	MP_E1032_OC0821_PCR3	Acartia longiremis
24	MP_E1032_OC0821_PCR3	Euglyphida
227	MP_E1032_OC0821_PCR3	Arachnida
132	MP_E1032_OC0821_PCR3	Ditylum brightwellii
27	MP_E1032_OC0821_PCR3	Stephanodiscales
137	MP_E1032_OC0821_PCR3	Stephanodiscaceae
190	MP_E1032_OC0821_PCR3	Schizobranchia insignis
109	MP_E1032_OC0821_PCR3	Bangiales
74	MP_E1032_OC0821_PCR3	Thalassiosiraceae
3	MP_E1032_OC0821_PCR3	Ochromonadales
6	MP_E1032_OC0821_PCR3	Cymatosirales
2	MP_E1032_OC0821_PCR3	Aequorea
6	MP_E1032_OC0821_PCR3	Archinemertea
4	MP_E1032_OC0821_PCR3	Cymatosiraceae
141	MP_E1032_OC0821_PCR3	Phacellophora camtschatica
24	MP_E1032_OC0821_PCR3	Rhodymeniales
26	MP_E1032_OC0821_PCR3	Axinellida
3	MP_E1032_OC0821_PCR3	Skeletonema dohrnii
35	MP_E1032_OC0821_PCR3	Rhizosoleniales
2	MP_E1032_OC0821_PCR3	Solifugae
4	MP_E1032_OC0821_PCR3	Stephanopyxis turris
6	MP_E1032_OC0821_PCR3	Calanoida
37	MP_E1032_OC0821_PCR3	Chordariaceae
3	MP_E1032_OC0821_PCR3	Chrysophyceae
36	MP_E1032_OC0821_PCR3	Guinardia delicatula
5	MP_E1032_OC0821_PCR3	Neogastropoda
2	MP_E1032_OC0821_PCR3	Mitrocoma cellularia
4	MP_E1032_OC0821_PCR3	Amphipoda
24	MP_E1032_OC0821_PCR3	Pseudocalanus newmani
2	MP_E1032_OC0821_PCR3	Gonyaulacales
12	MP_E1032_OC0821_PCR3	Eustigmatales
2	MP_E1032_OC0821_PCR3	Chlorophyta
42	MP_E1032_OC0821_PCR3	Gigartinales
35	MP_E1032_OC0821_PCR3	Paracaudina chilensis
43	MP_E1032_OC0821_PCR3	Chromulinaceae
7	MP_E1032_OC0821_PCR3	Leptocylindraceae
744	MP_E1032_OC0821_PCR3	Synchaetidae
45	MP_E1032_OC0821_PCR3	Hypocreales
34	MP_E1032_OC0821_PCR3	Sarcoptiformes
1	MP_E1032_OC0821_PCR3	Rhodospirillales
8	MP_E1032_OC0821_PCR3	Craspedida
73	MP_E1032_OC0821_PCR3	Thalassionema nitzschioides
109	MP_E1032_OC0821_PCR3	Paramoeba
13	MP_E1032_OC0821_PCR3	Skeletonema japonicum
1	MP_E1032_OC0821_PCR3	Rhizosolenia setigera
4	MP_E1032_OC0821_PCR3	Parvamoeba__f
6	MP_E1032_OC0821_PCR3	Ochromonadaceae
69	MP_E1032_OC0821_PCR3	Aves
16	MP_E1032_OC0821_PCR3	Eukaryota
16	MP_E1032_OC0821_PCR3	Palaeonemertea
