Value	Sample	TerminalTaxa
2	MP_E25_2B_DY20	Dolichomastix tenuilepis
2	MP_E25_2B_DY20	Calanoida
2	MP_E25_2B_DY20	Bathycoccus prasinos
98	MP_E25_2B_DY20	Cymatosiraceae
2	MP_E25_2B_DY20	Euglyphida
3	MP_E25_2B_DY20	Tintinnidae
33	MP_E25_2B_DY20	Prorocentrales
4	MP_E25_2B_DY20	Chrysocampanula spinifera
47	MP_E25_2B_DY20	Nannochloris
11	MP_E25_2B_DY20	Pyramimonas obovata
35	MP_E25_2B_DY20	Limnofilidae__o
76	MP_E25_2B_DY20	Pirsonia
370	MP_E25_2B_DY20	Haptolina
552	MP_E25_2B_DY20	Picomonadidae
13	MP_E25_2B_DY20	Mesofilidae
49	MP_E25_2B_DY20	Meringosphaera mediterranea
13	MP_E25_2B_DY20	Heterocapsa pygmaea
87	MP_E25_2B_DY20	Rhogostoma sp_
6	MP_E25_2B_DY20	Haptolina sp_
16	MP_E25_2B_DY20	Tintinnida
22	MP_E25_2B_DY20	Eukaryota
1	MP_E25_2B_DY20	Dolichomastigaceae
7143	MP_E25_2B_DY20	Pseudocalanus
136	MP_E25_2B_DY20	Strombidium sp_
111	MP_E25_2B_DY20	Prasinoderma
5	MP_E25_2B_DY20	Chaetocerotaceae
1089	MP_E25_2B_DY20	Pelagiidae
5	MP_E25_2B_DY20	Pedinellales
79	MP_E25_2B_DY20	Triparma pacifica
291	MP_E25_2B_DY20	Strombidium cf_ basimorphum
2	MP_E25_2B_DY20	Nitzschia sp_ RCC5458
2	MP_E25_2B_DY20	Viridiraptoridae
4	MP_E25_2B_DY20	Sarcinochrysidales
23	MP_E25_2B_DY20	Paragymnodinium sp_
152	MP_E25_2B_DY20	Pelagodinium
149	MP_E25_2B_DY20	Pleurasiga minima
5	MP_E25_2B_DY20	Entomoneidaceae
27	MP_E25_2B_DY20	Margalefidinium fulvescens
26	MP_E25_2B_DY20	Triparmaceae
1	MP_E25_2B_DY20	Leptocylindraceae
3	MP_E25_2B_DY20	Phytodiniaceae
52	MP_E25_2B_DY20	Pleurasiga reynoldsii
113	MP_E25_2B_DY20	Levanderina fissa
74	MP_E25_2B_DY20	Noelaerhabdaceae
665	MP_E25_2B_DY20	Picomonas sp_
27	MP_E25_2B_DY20	Sinophysis
26	MP_E25_2B_DY20	Dinophysaceae
16	MP_E25_2B_DY20	Aureococcus anophagefferens
94	MP_E25_2B_DY20	Mantoniella
139	MP_E25_2B_DY20	Sinophysis sp_
90	MP_E25_2B_DY20	Cryothecomonas aestivalis
28	MP_E25_2B_DY20	Biddulphiaceae
5	MP_E25_2B_DY20	Stephanopyxis turris
5	MP_E25_2B_DY20	Thalassiosirales
3	MP_E25_2B_DY20	Prymnesium sp_
6	MP_E25_2B_DY20	Holacanthida
8	MP_E25_2B_DY20	Leegaardiella sp_
305	MP_E25_2B_DY20	Tetrasporopsidaceae
125	MP_E25_2B_DY20	Tremula__f__o
131	MP_E25_2B_DY20	Syndinium
3	MP_E25_2B_DY20	Phaeocystis sp_ RCC5646
7	MP_E25_2B_DY20	Blastodinium contortum
52	MP_E25_2B_DY20	Chlorophyta
1310	MP_E25_2B_DY20	Gyrodinium
229	MP_E25_2B_DY20	Centroplasthelida
46	MP_E25_2B_DY20	Amphilothaceae
16	MP_E25_2B_DY20	Azadinium perforatum
72	MP_E25_2B_DY20	Dinophysales
15	MP_E25_2B_DY20	Strombidium caudispina
49	MP_E25_2B_DY20	Hexasterias problematica
7	MP_E25_2B_DY20	Isochrysidales
2	MP_E25_2B_DY20	Chrysochromulina leadbeateri
201	MP_E25_2B_DY20	Prymnesium
7	MP_E25_2B_DY20	Dinophysis
77	MP_E25_2B_DY20	Spirotrichea
3	MP_E25_2B_DY20	Margalefidinium
69	MP_E25_2B_DY20	Ptychocylis minor
575	MP_E25_2B_DY20	Pseudotontonia sp_ JG_2011a
17	MP_E25_2B_DY20	Pentapharsodinium tyrrhenicum
2	MP_E25_2B_DY20	Labyrinthulochytrium
1	MP_E25_2B_DY20	Cercomonadidae
33	MP_E25_2B_DY20	Bigyra
1	MP_E25_2B_DY20	Gyrodinium sp_
8	MP_E25_2B_DY20	Endogonaceae
6	MP_E25_2B_DY20	Crustomastix stigmatica
2	MP_E25_2B_DY20	Centropagidae
154	MP_E25_2B_DY20	Prymnesium sp_ RCC6296
3	MP_E25_2B_DY20	Cylindrotheca sp_ RCC2608
8	MP_E25_2B_DY20	Dolichomastix
8	MP_E25_2B_DY20	Hematodinium
330	MP_E25_2B_DY20	Torodinium
100	MP_E25_2B_DY20	Labyrinthulochytrium arktikum
6176	MP_E26_1B_DY20	Dinophyceae
26	MP_E26_1B_DY20	Oblongichytrium__f
56	MP_E26_1B_DY20	Oblongichytrium sp_
302	MP_E26_1B_DY20	Karlodinium veneficum
29	MP_E26_1B_DY20	Micromonas
699	MP_E26_1B_DY20	Amoebophryaceae
292	MP_E26_1B_DY20	Pseliodinium fusus
132	MP_E26_1B_DY20	Prymnesiales
931	MP_E26_1B_DY20	Chaetoceros
18	MP_E26_1B_DY20	Haptophyta
1292	MP_E26_1B_DY20	Gymnodiniales
403	MP_E26_1B_DY20	Amoebophrya sp_
66	MP_E26_1B_DY20	Chrysochromulina
98	MP_E26_1B_DY20	Bathycoccus
521	MP_E26_1B_DY20	Ciliophora
993	MP_E26_1B_DY20	Environmental Unknown
19	MP_E26_1B_DY20	Thaumatomastigidae
9	MP_E26_1B_DY20	Pelagomonas calceolata
3	MP_E26_1B_DY20	Aplanochytrium
28	MP_E26_1B_DY20	Prorocentrum
39	MP_E26_1B_DY20	Cryothecomonas longipes
4	MP_E26_1B_DY20	Naviculales
20	MP_E26_1B_DY20	Chrysophyceae
29	MP_E26_1B_DY20	Teleaulax gracilis
10	MP_E26_1B_DY20	Acantharea
106	MP_E26_1B_DY20	Telonema
2472	MP_E26_1B_DY20	Syndiniales
4	MP_E26_1B_DY20	Suessiaceae
13	MP_E26_1B_DY20	Halocafeteria__f
9	MP_E26_1B_DY20	Cryptophyceae
5	MP_E26_1B_DY20	Dictyoceratida
142	MP_E26_1B_DY20	Cercozoa
4	MP_E26_1B_DY20	Protaspidae
1	MP_E26_1B_DY20	Pseudopedinella elastica
15	MP_E26_1B_DY20	Prorocentraceae
115	MP_E26_1B_DY20	Amoebophrya
56	MP_E26_1B_DY20	Leucocryptos sp_
13	MP_E26_1B_DY20	Thoracosphaeraceae
34	MP_E26_1B_DY20	Prorocentrum sp_
3	MP_E26_1B_DY20	Florenciella
403	MP_E26_1B_DY20	Gymnodinium sp_
43	MP_E26_1B_DY20	Unknown
4	MP_E26_1B_DY20	Prorocentrum mariae_labouriae
242	MP_E26_1B_DY20	Picozoa
149	MP_E26_1B_DY20	Bicosta minor
3	MP_E26_1B_DY20	Pterosperma
2	MP_E26_1B_DY20	Protaspis
1	MP_E26_1B_DY20	Salpingoecidae
3	MP_E26_1B_DY20	Kryptoperidiniaceae
2256	MP_E26_1B_DY20	Heterocapsa rotundata
3	MP_E26_1B_DY20	Euduboscquella sp_
88	MP_E26_1B_DY20	Gymnodiniaceae
1	MP_E26_1B_DY20	Pavlovaceae
121	MP_E26_1B_DY20	Calliacantha natans
1	MP_E26_1B_DY20	Phaeocystis sp_ JD_2012
116	MP_E26_1B_DY20	Gymnodinium heterostriatum
2	MP_E26_1B_DY20	Gymnodinium
1	MP_E26_1B_DY20	Mediophyceae
40	MP_E26_1B_DY20	Incisomonas marina
28	MP_E26_1B_DY20	Prorocentrum micans
3	MP_E26_1B_DY20	Chrysochromulina throndsenii
17	MP_E26_1B_DY20	Mamiellophyceae
56	MP_E26_1B_DY20	Dinobryon balticum
84	MP_E26_1B_DY20	Strobilidiidae
125	MP_E26_1B_DY20	Cosmoeca ventricosa
33	MP_E26_1B_DY20	Protaspis grandis
69	MP_E26_1B_DY20	Diaphanoeca undulata
1230	MP_E26_1B_DY20	Chytriodinium sp_
5	MP_E26_1B_DY20	Telonema subtile
18	MP_E26_1B_DY20	Cymatosiraceae
2	MP_E26_1B_DY20	Euglyphida
44	MP_E26_1B_DY20	Prorocentrales
5	MP_E26_1B_DY20	Limnofilidae__o
26	MP_E26_1B_DY20	Pirsonia
108	MP_E26_1B_DY20	Picomonadidae
306	MP_E26_1B_DY20	Mesofilidae
273	MP_E26_1B_DY20	Heterocapsa pygmaea
27	MP_E26_1B_DY20	Rhogostoma sp_
8	MP_E26_1B_DY20	Eukaryota
2170	MP_E26_1B_DY20	Pseudocalanus
27	MP_E26_1B_DY20	Strombidium sp_
36	MP_E26_1B_DY20	Prasinoderma
1300	MP_E26_1B_DY20	Pelagiidae
7	MP_E26_1B_DY20	Pedinellales
8	MP_E26_1B_DY20	Triparma pacifica
48	MP_E26_1B_DY20	Viridiraptoridae
10	MP_E26_1B_DY20	Sarcinochrysidales
16	MP_E26_1B_DY20	Pleurasiga minima
4	MP_E26_1B_DY20	Triparmaceae
56	MP_E26_1B_DY20	Leptocylindraceae
5	MP_E26_1B_DY20	Pleurasiga reynoldsii
101	MP_E26_1B_DY20	Picomonas sp_
113	MP_E26_1B_DY20	Sinophysis
52	MP_E26_1B_DY20	Dinophysaceae
1	MP_E26_1B_DY20	Aureococcus anophagefferens
20	MP_E26_1B_DY20	Cryothecomonas aestivalis
4	MP_E26_1B_DY20	Biddulphiaceae
4	MP_E26_1B_DY20	Stephanopyxis turris
1	MP_E26_1B_DY20	Holacanthida
14	MP_E26_1B_DY20	Leegaardiella sp_
2	MP_E26_1B_DY20	Tremula__f__o
19	MP_E26_1B_DY20	Chlorophyta
353	MP_E26_1B_DY20	Gyrodinium
3	MP_E26_1B_DY20	Centroplasthelida
9	MP_E26_1B_DY20	Amphilothaceae
2	MP_E26_1B_DY20	Prymnesium
2	MP_E26_1B_DY20	Dinophysis
138	MP_E26_1B_DY20	Spirotrichea
37	MP_E26_1B_DY20	Cercomonadidae
2520	MP_E26_1B_DY20	Gyrodinium sp_
2	MP_E26_1B_DY20	Endogonaceae
4	MP_E26_1B_DY20	Crustomastix stigmatica
8	MP_E26_1B_DY20	Hematodinium
158	MP_E26_1B_DY20	Torodinium
3	MP_E26_1B_DY20	Labyrinthulochytrium arktikum
17	MP_E26_1B_DY20	Tintinnopsis
5	MP_E26_1B_DY20	Echiurus echiurus
3	MP_E26_1B_DY20	Eugregarinorida
8	MP_E26_1B_DY20	Goniomonas sp_ HFCC157
51	MP_E26_1B_DY20	Chlamydophryidae
2	MP_E26_1B_DY20	Coscinodiscophyceae
29	MP_E26_1B_DY20	Cryothecomonas
59	MP_E26_1B_DY20	Chaetoceros debilis
6	MP_E26_1B_DY20	Esquamula
1	MP_E26_1B_DY20	Rhaphoneidaceae
52	MP_E26_1B_DY20	Paraphysomonas sp_
1	MP_E26_1B_DY20	Thalassomyxa__f
11	MP_E26_1B_DY20	Bicosoecida
98	MP_E26_1B_DY20	Cylindrotheca
19	MP_E26_1B_DY20	Oblongichytrida
128	MP_E26_1B_DY20	Trinematidae
5	MP_E26_1B_DY20	Spirostrombidium
5	MP_E26_1B_DY20	Wallackia
5	MP_E26_1B_DY20	Peltulaceae
5	MP_E26_1B_DY20	Quadricilia__f__o
4	MP_E26_1B_DY20	Cyranomonas australis
13	MP_E26_1B_DY20	Dinobryon sp_ RCC5261
15	MP_E26_1B_DY20	Thalassiosira
3	MP_E26_1B_DY20	Peridiniales
7	MP_E26_1B_DY20	Dinobryon
21	MP_E26_1B_DY20	Fisculla__f
236	MP_E26_1B_DY20	Pseudopirsonia sp_
3	MP_E26_1B_DY20	Ventrifissuridae
12	MP_E26_1B_DY20	Skeletonema
16	MP_E26_1B_DY20	Chaetoceros mitra
6	MP_E26_1B_DY20	Rhogostomidae
4	MP_E26_1B_DY20	Cyranomonas
4	MP_E26_1B_DY20	Clathrinida
15208	MP_E26_1B_DY20	Proboscia
4	MP_E26_1B_DY20	Cassiopeidae
25	MP_E26_1B_DY20	Leegaardiellidae
10	MP_E26_1B_DY20	Sphaeropleales
74	MP_E26_1B_DY20	Pseudo_nitzschia
4	MP_E26_1B_DY20	Pirsonia guinardiae
38	MP_E26_1B_DY20	Sporadotrichida
6	MP_E26_1B_DY20	Diaphanoeca sphaerica
17	MP_E26_1B_DY20	Cafeteriaceae
36	MP_E26_1B_DY20	Paulinella micropora
1	MP_E26_1B_DY20	Porosira
3	MP_E26_1B_DY20	Demospongiae
16	MP_E26_1B_DY20	Parvilucifera
5	MP_E26_1B_DY20	Apusomonadidae
98	MP_E26_1B_DY20	Chrysolepidomonas sp_
13	MP_E26_1B_DY20	Neocallimastigaceae
9	MP_E26_1B_DY20	Ventrifissura
4	MP_E26_1B_DY20	Strombidinopsis
6	MP_E26_1B_DY20	Incisomonas
16	MP_E26_1B_DY20	Rhizophydiales
7	MP_E26_1B_DY20	Thalassiosira sp_
99	MP_E26_1B_DY20	Eimeriidae
1	MP_E26_1B_DY20	Hybocodon chilensis
6	MP_E26_1B_DY20	Nitzschia
4	MP_E26_1B_DY20	Bacillariaceae
3	MP_E26_1B_DY20	Nitzschia sp_ RCC5510
4	MP_E26_1B_DY20	Rhizosoleniales
7	MP_E26_1B_DY20	Thaumatomonas
3	MP_E26_1B_DY20	Glissomonadida
3	MP_E26_1B_DY20	Tremula__f
3	MP_E26_1B_DY20	Bacillariophyta
4	MP_E26_1B_DY20	Chaetoceros cinctus
9	MP_E26_1B_DY20	Mastreximonas__f
116	MP_E26_1B_DY20	Bicosta
26	MP_E26_1B_DY20	Calliacantha longicaudata
25	MP_E26_1B_DY20	Corethron inerme
59	MP_E26_1B_DY20	Endogone
22	MP_E26_1B_DY20	Brachidiniaceae
11	MP_E26_1B_DY20	Euglyphidae
120	MP_E26_1B_DY20	Paraphysomonas
13	MP_E26_1B_DY20	Kraken__f
4	MP_E26_1B_DY20	Pterocystidae
2	MP_E26_1B_DY20	Sandonidae
2	MP_E26_1B_DY20	Scrippsiella trochoidea
2	MP_E26_1B_DY20	Psammosa pacifica
36	MP_E26_1B_DY20	Rhizosoleniaceae
2	MP_E26_1B_DY20	Katablepharidaceae
3	MP_E26_1B_DY20	Philasteridae
2	MP_E26_1B_DY20	Fragilariaceae
2	MP_E26_1B_DY20	Sticholonchida
2	MP_E26_1B_DY20	Cryomonadida
3	MP_E26_1B_DY20	Hartmannellidae
2	MP_E26_1B_DY20	Gladiolithus
5	MP_E26_1B_DY20	Goniomonadaceae
25	MP_E26_1B_DY20	Thaumatomonas sp_
24	MP_E26_1B_DY20	Rhogostoma
67	MP_E26_1B_DY20	Chromulinales
105	MP_E26_1B_DY20	Attheya
98	MP_E26_1B_DY20	Vampyrellida
1	MP_E26_1B_DY20	Homalogastra sp_
6	MP_E26_1B_DY20	Thalassiosiraceae
1	MP_E26_1B_DY20	Peritromus kahli
1	MP_E26_1B_DY20	Rhaphoneis sp_ RCC4494
1	MP_E26_1B_DY20	Oxyrrhis
1	MP_E26_1B_DY20	Picochlorum
1	MP_E26_1B_DY20	Kraken__f__o
2	MP_E26_1B_DY20	Fragilariophyceae
1	MP_E26_1B_DY20	Compsopogonaceae
1	MP_E26_1B_DY20	Oxyrrhis marina
2	MP_E26_1B_DY20	Crustomastix
1	MP_E26_1B_DY20	Polyplicarium citrusae
13	MP_E26_1B_DY20	Thraustochytrida
160	MP_E26_1B_DY20	Plesiotrichopidae
102	MP_E26_1B_DY20	Chaetoceros diadema
24	MP_E26_1B_DY20	Spironemidae__o
11	MP_E26_1B_DY20	Pirsonia sp_ ACho_2021a
2	MP_E26_1B_DY20	Pelagococcus sp_ RCC5643
4	MP_E26_1B_DY20	Clydaea
8	MP_E26_1B_DY20	Mucoromycota
2	MP_E26_1B_DY20	Pirsoniales
14	MP_E26_1B_DY20	Phalacroma
213	MP_E26_1B_DY20	Heterocapsa
19	MP_E26_1B_DY20	Pararosarium__f__o
7	MP_E26_1B_DY20	Fallacia
5	MP_E26_1B_DY20	Monodinium sp_ HCB_2005
2	MP_E26_1B_DY20	Mertensia ovum
12	MP_E26_1B_DY20	Paulinella
7	MP_E26_1B_DY20	Paulinellidae
1	MP_E26_1B_DY20	Hymenomonadaceae
4	MP_E26_1B_DY20	Leptocylindrus minimus
14	MP_E26_1B_DY20	Hemigastrostyla sp_ JJM08111401
3	MP_E26_1B_DY20	Artacama crassa
8	MP_E26_1B_DY20	Cryptomycota
9	MP_E26_1B_DY20	Loxophyllum perihoplophorum
4	MP_E26_1B_DY20	Euplotida
39	MP_E26_1B_DY20	Phaeocystis pouchetii
17	MP_E26_1B_DY20	Prorocentrum koreanum
2	MP_E26_1B_DY20	Paraphysomonas butcheri
4	MP_E26_1B_DY20	Chaetoceros brevis
3	MP_E26_1B_DY20	Stephanoecidae
384	MP_E26_1B_DY20	Leegaardiella
7	MP_E26_1B_DY20	Allas sp_
1	MP_E26_1B_DY20	Euphausiidae
3	MP_E26_1B_DY20	Halteriidae
12	MP_E26_1B_DY20	Fragilariopsis sp_
2	MP_E26_1B_DY20	Chaetoceros contortus
1	MP_E26_1B_DY20	Praxillella
8	MP_E26_1B_DY20	Dysteriida
34	MP_E26_1B_DY20	Lynnella semiglobulosa
19	MP_E26_1B_DY20	Solenicola__f
7	MP_E26_1B_DY20	Actiniaria
1	MP_E26_1B_DY20	Aspidisca
9	MP_E26_1B_DY20	Arthracanthida
1	MP_E26_1B_DY20	Katodinium asymmetricum
2	MP_E26_1B_DY20	Gastropoda
7	MP_E26_1B_DY20	Acanthoecida
141	MP_E26_1B_DY20	Scyphosphaera apsteinii
4	MP_E26_1B_DY20	Ventricleftida
3	MP_E26_1B_DY20	Syndiniaceae
2	MP_E26_1B_DY20	Lagenoeca sp_ antarctica
5	MP_E26_1B_DY20	Rhopalodiaceae
1	MP_E26_1B_DY20	Paraphysomonadaceae
2	MP_E26_1B_DY20	Chaetocerotales
4	MP_E26_1B_DY20	Philasterida
6	MP_E26_1B_DY20	Geminigeraceae
12	MP_E26_1B_DY20	Choanoflagellata
9	MP_E26_1B_DY20	Cylindrotheca closterium
30	MP_E26_1B_DY20	Minorisa sp_ SRT705
16	MP_E26_1B_DY20	Brachidinium capitatum
6	MP_E26_1B_DY20	Lobulomycetaceae
7880	MP_E26_2B_DY20	Dinophyceae
3	MP_E26_2B_DY20	Karenia bidigitata
33	MP_E26_2B_DY20	Oblongichytrium__f
255	MP_E26_2B_DY20	Oblongichytrium sp_
462	MP_E26_2B_DY20	Karlodinium veneficum
10	MP_E26_2B_DY20	Eucoccidiorida
37	MP_E26_2B_DY20	Micromonas
1338	MP_E26_2B_DY20	Amoebophryaceae
423	MP_E26_2B_DY20	Pseliodinium fusus
307	MP_E26_2B_DY20	Prymnesiales
2050	MP_E26_2B_DY20	Chaetoceros
39	MP_E26_2B_DY20	Haptophyta
1788	MP_E26_2B_DY20	Gymnodiniales
693	MP_E26_2B_DY20	Amoebophrya sp_
111	MP_E26_2B_DY20	Chrysochromulina
5	MP_E26_2B_DY20	Lepidodinium
187	MP_E26_2B_DY20	Bathycoccus
1242	MP_E26_2B_DY20	Ciliophora
2197	MP_E26_2B_DY20	Environmental Unknown
1	MP_E26_2B_DY20	Chrysochromulina sp_
39	MP_E26_2B_DY20	Thaumatomastigidae
17	MP_E26_2B_DY20	Pelagomonas calceolata
21	MP_E26_2B_DY20	Prorocentrum
128	MP_E26_2B_DY20	Cryothecomonas longipes
4	MP_E26_2B_DY20	Naviculales
58	MP_E26_2B_DY20	Chrysophyceae
40	MP_E26_2B_DY20	Teleaulax gracilis
11	MP_E26_2B_DY20	Acantharea
290	MP_E26_2B_DY20	Telonema
4431	MP_E26_2B_DY20	Syndiniales
2	MP_E26_2B_DY20	Suessiaceae
19	MP_E26_2B_DY20	Halocafeteria__f
10	MP_E26_2B_DY20	Cryptophyceae
340	MP_E26_2B_DY20	Cercozoa
2	MP_E26_2B_DY20	Crustomastix sp_ BH41_108
7	MP_E26_2B_DY20	Protaspidae
1	MP_E26_2B_DY20	Gadidae
2	MP_E26_2B_DY20	Catablema vesicarium
51	MP_E26_2B_DY20	Prorocentraceae
227	MP_E26_2B_DY20	Amoebophrya
63	MP_E26_2B_DY20	Leucocryptos sp_
16	MP_E26_2B_DY20	Thoracosphaeraceae
18	MP_E26_2B_DY20	Prorocentrum sp_
818	MP_E26_2B_DY20	Gymnodinium sp_
150	MP_E26_2B_DY20	Unknown
5	MP_E26_2B_DY20	Prorocentrum mariae_labouriae
509	MP_E26_2B_DY20	Picozoa
282	MP_E26_2B_DY20	Bicosta minor
5	MP_E26_2B_DY20	Pterosperma
4	MP_E26_2B_DY20	Protaspis
16	MP_E26_2B_DY20	Salpingoecidae
3528	MP_E26_2B_DY20	Heterocapsa rotundata
14	MP_E26_2B_DY20	Euduboscquella sp_
77	MP_E26_2B_DY20	Gymnodiniaceae
1	MP_E26_2B_DY20	Pavlovaceae
2	MP_E26_2B_DY20	Pterosperma cristatum
195	MP_E26_2B_DY20	Calliacantha natans
4	MP_E26_2B_DY20	Incisomonas__f
271	MP_E26_2B_DY20	Gymnodinium heterostriatum
6	MP_E26_2B_DY20	Gymnodinium
7	MP_E26_2B_DY20	Mediophyceae
69	MP_E26_2B_DY20	Incisomonas marina
75	MP_E26_2B_DY20	Prorocentrum micans
7	MP_E26_2B_DY20	Chrysochromulina throndsenii
35	MP_E26_2B_DY20	Mamiellophyceae
119	MP_E26_2B_DY20	Dinobryon balticum
