"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Collection_Date_UTC","Collection_Date_local","Collection_Time_UTC","Collection_Time_local","Field_Sample_Name","Cast_No.","Rosette_position","Field_collection_method","Preservation","Area.within.region","Station","Depth_m","Lat","Lon","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Combined_date","Combined_date_local","Date_UTC","Date_local_check","Date_local","Lat_fix","Lat_dec","Lon_fix","Lon_dec","Cast","Bottle"
"E1887.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/15/2023","9/15/2023","22:30","14:30",NA,"CTD005",12,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.4",24.4,"62° 23.400' N","174° 34.200' W",1000,"Matthew Galaska",NA,"9/15/2023 22:30","9/15/2023 14:30","2023/09/15 22:30:00","2020/09/15 00:00:00","2023-09-15 14:30:00","62 23.400",62.39,"174 34.200",-174.57,"5","12"
"E1888.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/15/2023","9/15/2023","22:37","14:37",NA,"CTD005",21,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.4",1.5,"62° 23.400' N","174° 34.200' W",1000,"Matthew Galaska",NA,"9/15/2023 22:37","9/15/2023 14:37","2023/09/15 22:37:00","2020/09/15 00:00:00","2023-09-15 14:37:00","62 23.400",62.39,"174 34.200",-174.57,"5","21"
"E1889.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/15/2023","4:54","20:54",NA,"CTD007",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.6",61.2,"62° 33.600' N","173° 33.000' W",1000,"Matthew Galaska",NA,"9/16/2023 4:54","9/15/2023 20:54","2023/09/16 04:54:00","2020/09/15 00:00:00","2023-09-15 20:54:00","62 33.600",62.56,"173 33.000",-173.55,"7","1"
"E1890.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/15/2023","5:01","21:01",NA,"CTD007",10,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.6",30.5,"62° 33.600' N","173° 33.000' W",1000,"Matthew Galaska",NA,"9/16/2023 5:01","9/15/2023 21:01","2023/09/16 05:01:00","2020/09/15 00:00:00","2023-09-15 21:01:00","62 33.600",62.56,"173 33.000",-173.55,"7","10"
"E1891.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/15/2023","5:08","21:08",NA,"CTD007",18,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.6",10.6,"62° 33.600' N","173° 33.000' W",1000,"Matthew Galaska",NA,"9/16/2023 5:08","9/15/2023 21:08","2023/09/16 05:08:00","2020/09/15 00:00:00","2023-09-15 21:08:00","62 33.600",62.56,"173 33.000",-173.55,"7","18"
"E1892.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/16/2023","11:01","3:01",NA,"CTD009",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.8",66.6,"63° 01.800' N","173° 27.600' W",1000,"Matthew Galaska",NA,"9/16/2023 11:01","9/16/2023 3:01","2023/09/16 11:01:00","2020/09/16 00:00:00","2023-09-16 03:01:00","63 01.800",63.03,"173 27.600",-173.46,"9","1"
"E1893.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/16/2023","11:09","3:09",NA,"CTD009",10,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.8",30.4,"63° 01.800' N","173° 27.600' W",1000,"Matthew Galaska",NA,"9/16/2023 11:09","9/16/2023 3:09","2023/09/16 11:09:00","2020/09/16 00:00:00","2023-09-16 03:09:00","63 01.800",63.03,"173 27.600",-173.46,"9","10"
"E1894.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/16/2023","9/16/2023","11:15","3:15",NA,"CTD009",17,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO1.8",10.3,"63° 01.800' N","173° 27.600' W",1000,"Matthew Galaska",NA,"9/16/2023 11:15","9/16/2023 3:15","2023/09/16 11:15:00","2020/09/16 00:00:00","2023-09-16 03:15:00","63 01.800",63.03,"173 27.600",-173.46,"9","17"
"E1895.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/16/2023","3:50","19:50",NA,"CTD012",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.09",41.4,"64° 40.300' N","170° 15.740' W",1000,"Matthew Galaska",NA,"9/17/2023 3:50","9/16/2023 19:50","2023/09/17 03:50:00","2020/09/16 00:00:00","2023-09-16 19:50:00","64 40.300",64.6716666666667,"170 15.740",-170.262333333333,"12","1"
"E1896.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/16/2023","3:53","19:53",NA,"CTD012",8,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.09",30.3,"64° 40.300' N","170° 15.740' W",1000,"Matthew Galaska",NA,"9/17/2023 3:53","9/16/2023 19:53","2023/09/17 03:53:00","2020/09/16 00:00:00","2023-09-16 19:53:00","64 40.300",64.6716666666667,"170 15.740",-170.262333333333,"12","8"
"E1897.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/16/2023","3:59","19:59",NA,"CTD012",15,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.09",10.3,"64° 40.300' N","170° 15.740' W",1000,"Matthew Galaska",NA,"9/17/2023 3:59","9/16/2023 19:59","2023/09/17 03:59:00","2020/09/16 00:00:00","2023-09-16 19:59:00","64 40.300",64.6716666666667,"170 15.740",-170.262333333333,"12","15"
"E1898.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","8:38","0:38",NA,"CTD014",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.1",41,"64° 40.200' N","169° 55.200' W",1000,"Matthew Galaska",NA,"9/17/2023 8:38","9/17/2023 0:38","2023/09/17 08:38:00","2020/09/17 00:00:00","2023-09-17 00:38:00","64 40.200",64.67,"169 55.200",-169.92,"14","1"
"E1899.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","8:41","0:41",NA,"CTD014",8,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.1",30.7,"64° 40.200' N","169° 55.200' W",1000,"Matthew Galaska",NA,"9/17/2023 8:41","9/17/2023 0:41","2023/09/17 08:41:00","2020/09/17 00:00:00","2023-09-17 00:41:00","64 40.200",64.67,"169 55.200",-169.92,"14","8"
"E1900.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","8:49","0:49",NA,"CTD014",13,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.1",10.4,"64° 40.200' N","169° 55.200' W",1000,"Matthew Galaska",NA,"9/17/2023 8:49","9/17/2023 0:49","2023/09/17 08:49:00","2020/09/17 00:00:00","2023-09-17 00:49:00","64 40.200",64.67,"169 55.200",-169.92,"14","13"
"E1901.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","13:47","5:47",NA,"CTD016",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.2",40,"64° 40.800' N","169° 06.000' W",1000,"Matthew Galaska",NA,"9/17/2023 13:47","9/17/2023 5:47","2023/09/17 13:47:00","2020/09/17 00:00:00","2023-09-17 05:47:00","64 40.800",64.68,"169 06.000",-169.1,"16","1"
"E1902.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","13:50","5:50",NA,"CTD016",5,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.2",30.4,"64° 40.800' N","169° 06.000' W",1000,"Matthew Galaska",NA,"9/17/2023 13:50","9/17/2023 5:50","2023/09/17 13:50:00","2020/09/17 00:00:00","2023-09-17 05:50:00","64 40.800",64.68,"169 06.000",-169.1,"16","5"
"E1903.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","13:56","5:56",NA,"CTD016",13,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.2",10.8,"64° 40.800' N","169° 06.000' W",1000,"Matthew Galaska",NA,"9/17/2023 13:56","9/17/2023 5:56","2023/09/17 13:56:00","2020/09/17 00:00:00","2023-09-17 05:56:00","64 40.800",64.68,"169 06.000",-169.1,"16","13"
"E1904.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","19:01","11:01",NA,"CTD018",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.3",33,"64° 40.200' N","168° 14.100' W",1000,"Matthew Galaska",NA,"9/17/2023 19:01","9/17/2023 11:01","2023/09/17 19:01:00","2020/09/17 00:00:00","2023-09-17 11:01:00","64 40.200",64.67,"168 14.100",-168.235,"18","1"
"E1905.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","19:06","11:06",NA,"CTD018",12,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.3",10.1,"64° 40.200' N","168° 14.100' W",1000,"Matthew Galaska",NA,"9/17/2023 19:06","9/17/2023 11:06","2023/09/17 19:06:00","2020/09/17 00:00:00","2023-09-17 11:06:00","64 40.200",64.67,"168 14.100",-168.235,"18","12"
"E1906.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","22:36","14:36",NA,"CTD019",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.7",40.6,"65° 00.000' N","168° 13.325' W",1000,"Matthew Galaska",NA,"9/17/2023 22:36","9/17/2023 14:36","2023/09/17 22:36:00","2020/09/17 00:00:00","2023-09-17 14:36:00","65 00.000",65,"168 13.325",-168.222083333333,"19","1"
"E1907.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","22:39","14:39",NA,"CTD019",7,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.7",30.1,"65° 00.000' N","168° 13.325' W",1000,"Matthew Galaska",NA,"9/17/2023 22:39","9/17/2023 14:39","2023/09/17 22:39:00","2020/09/17 00:00:00","2023-09-17 14:39:00","65 00.000",65,"168 13.325",-168.222083333333,"19","7"
"E1908.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/17/2023","9/17/2023","22:44","14:44",NA,"CTD019",13,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.7",10,"65° 00.000' N","168° 13.325' W",1000,"Matthew Galaska",NA,"9/17/2023 22:44","9/17/2023 14:44","2023/09/17 22:44:00","2020/09/17 00:00:00","2023-09-17 14:44:00","65 00.000",65,"168 13.325",-168.222083333333,"19","13"
"E1909.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","3:00","19:00",NA,"CTD021",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.5",43.2,"64° 58.470' N","169° 29.240' W",1000,"Matthew Galaska",NA,"9/18/2023 3:00","9/17/2023 19:00","2023/09/18 03:00:00","2020/09/17 00:00:00","2023-09-17 19:00:00","64 58.470",64.9745,"169 29.240",-169.487333333333,"21","1"
"E1910.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","3:04","19:04",NA,"CTD021",8,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.5",30.1,"64° 58.470' N","169° 29.240' W",1000,"Matthew Galaska",NA,"9/18/2023 3:04","9/17/2023 19:04","2023/09/18 03:04:00","2020/09/17 00:00:00","2023-09-17 19:04:00","64 58.470",64.9745,"169 29.240",-169.487333333333,"21","8"
"E1911.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","3:09","19:09",NA,"CTD021",18,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.5",10.2,"64° 58.470' N","169° 29.240' W",1000,"Matthew Galaska",NA,"9/18/2023 3:09","9/17/2023 19:09","2023/09/18 03:09:00","2020/09/17 00:00:00","2023-09-17 19:09:00","64 58.470",64.9745,"169 29.240",-169.487333333333,"21","18"
"E1912.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","7:10","23:10",NA,"CTD023",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.4",43.1,"64° 57.700' N","169° 53.160' W",1000,"Matthew Galaska",NA,"9/18/2023 7:10","9/17/2023 23:10","2023/09/18 07:10:00","2020/09/17 00:00:00","2023-09-17 23:10:00","64 57.700",64.9616666666667,"169 53.160",-169.886,"23","1"
"E1913.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","7:14","23:14",NA,"CTD023",8,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.4",30.8,"64° 57.700' N","169° 53.160' W",1000,"Matthew Galaska",NA,"9/18/2023 7:14","9/17/2023 23:14","2023/09/18 07:14:00","2020/09/17 00:00:00","2023-09-17 23:14:00","64 57.700",64.9616666666667,"169 53.160",-169.886,"23","8"
"E1914.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/18/2023","9/17/2023","7:20","23:20",NA,"CTD023",15,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO2.4",10.5,"64° 57.700' N","169° 53.160' W",1000,"Matthew Galaska",NA,"9/18/2023 7:20","9/17/2023 23:20","2023/09/18 07:20:00","2020/09/17 00:00:00","2023-09-17 23:20:00","64 57.700",64.9616666666667,"169 53.160",-169.886,"23","15"
"E1915.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","21:15","13:15",NA,"CTD025",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.1",41.2,"71° 14.811' N","157° 09.854' W",1000,"Matthew Galaska",NA,"9/20/2023 21:15","9/20/2023 13:15","2023/09/20 21:15:00","2020/09/20 00:00:00","2023-09-20 13:15:00","71 14.811",71.24685,"157 09.854",-157.164233333333,"25","1"
"E1916.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","21:18","13:18",NA,"CTD025",7,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.1",30.3,"71° 14.811' N","157° 09.854' W",1000,"Matthew Galaska",NA,"9/20/2023 21:18","9/20/2023 13:18","2023/09/20 21:18:00","2020/09/20 00:00:00","2023-09-20 13:18:00","71 14.811",71.24685,"157 09.854",-157.164233333333,"25","7"
"E1917.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","21:24","13:24",NA,"CTD025",14,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.1",10.1,"71° 14.811' N","157° 09.854' W",1000,"Matthew Galaska",NA,"9/20/2023 21:24","9/20/2023 13:24","2023/09/20 21:24:00","2020/09/20 00:00:00","2023-09-20 13:24:00","71 14.811",71.24685,"157 09.854",-157.164233333333,"25","14"
"E1918.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","23:22","15:22",NA,"CTD026",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.2",51.4,"71° 17.260' N","157° 14.749' W",1000,"Matthew Galaska",NA,"9/20/2023 23:22","9/20/2023 15:22","2023/09/20 23:22:00","2020/09/20 00:00:00","2023-09-20 15:22:00","71 17.260",71.2876666666667,"157 14.749",-157.245816666667,"26","1"
"E1919.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","23:28","15:28",NA,"CTD026",10,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.2",30.3,"71° 17.260' N","157° 14.749' W",1000,"Matthew Galaska",NA,"9/20/2023 23:28","9/20/2023 15:28","2023/09/20 23:28:00","2020/09/20 00:00:00","2023-09-20 15:28:00","71 17.260",71.2876666666667,"157 14.749",-157.245816666667,"26","10"
"E1920.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/20/2023","9/20/2023","23:36","15:36",NA,"CTD026",17,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.2",9.8,"71° 17.260' N","157° 14.749' W",1000,"Matthew Galaska",NA,"9/20/2023 23:36","9/20/2023 15:36","2023/09/20 23:36:00","2020/09/20 00:00:00","2023-09-20 15:36:00","71 17.260",71.2876666666667,"157 14.749",-157.245816666667,"26","17"
"E1921.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","1:18","17:18",NA,"CTD027",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.3",85.4,"71° 19.797' N","157° 19.900' W",1000,"Matthew Galaska",NA,"9/21/2023 1:18","9/20/2023 17:18","2023/09/21 01:18:00","2020/09/20 00:00:00","2023-09-20 17:18:00","71 19.797",71.32995,"157 19.900",-157.331666666667,"27","1"
"E1922.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","1:29","17:29",NA,"CTD027",12,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.3",30.8,"71° 19.797' N","157° 19.900' W",1000,"Matthew Galaska",NA,"9/21/2023 1:29","9/20/2023 17:29","2023/09/21 01:29:00","2020/09/20 00:00:00","2023-09-20 17:29:00","71 19.797",71.32995,"157 19.900",-157.331666666667,"27","12"
"E1923.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","1:33","17:33",NA,"CTD027",18,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.3",10.9,"71° 19.797' N","157° 19.900' W",1000,"Matthew Galaska",NA,"9/21/2023 1:33","9/20/2023 17:33","2023/09/21 01:33:00","2020/09/20 00:00:00","2023-09-20 17:33:00","71 19.797",71.32995,"157 19.900",-157.331666666667,"27","18"
"E1924.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","3:25","19:25",NA,"CTD028",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.4",106.8,"71° 22.320' N","157° 24.860' W",1000,"Matthew Galaska",NA,"9/21/2023 3:25","9/20/2023 19:25","2023/09/21 03:25:00","2020/09/20 00:00:00","2023-09-20 19:25:00","71 22.320",71.372,"157 24.860",-157.414333333333,"28","1"
"E1925.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","3:36","19:36",NA,"CTD028",11,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.4",30.1,"71° 22.320' N","157° 24.860' W",1000,"Matthew Galaska",NA,"9/21/2023 3:36","9/20/2023 19:36","2023/09/21 03:36:00","2020/09/20 00:00:00","2023-09-20 19:36:00","71 22.320",71.372,"157 24.860",-157.414333333333,"28","11"
"E1926.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","3:41","19:41",NA,"CTD028",18,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.4",9.7,"71° 22.320' N","157° 24.860' W",1000,"Matthew Galaska",NA,"9/21/2023 3:41","9/20/2023 19:41","2023/09/21 03:41:00","2020/09/20 00:00:00","2023-09-20 19:41:00","71 22.320",71.372,"157 24.860",-157.414333333333,"28","18"
"E1927.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","5:10","21:10",NA,"CTD029",1,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.5",119.9,"71° 24.542' N","157° 29.663' W",1000,"Matthew Galaska",NA,"9/21/2023 5:10","9/20/2023 21:10","2023/09/21 05:10:00","2020/09/20 00:00:00","2023-09-20 21:10:00","71 24.542",71.4090333333333,"157 29.663",-157.494383333333,"29","1"
"E1928.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","5:25","21:25",NA,"CTD029",14,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.5",30.6,"71° 24.542' N","157° 29.663' W",1000,"Matthew Galaska",NA,"9/21/2023 5:25","9/20/2023 21:25","2023/09/21 05:25:00","2020/09/20 00:00:00","2023-09-20 21:25:00","71 24.542",71.4090333333333,"157 29.663",-157.494383333333,"29","14"
"E1929.SKQ23_12S",1,1,FALSE,"SKQ23-12S","SKQ23 EcoFOCI DBO","9/21/2023","9/20/2023","5:30","21:30",NA,"CTD029",18,"Niskin; Sterivex 0.22µm filter","95% EtOH",NA,"DBO5.5",10.5,"71° 24.542' N","157° 29.663' W",1000,"Matthew Galaska",NA,"9/21/2023 5:30","9/20/2023 21:30","2023/09/21 05:30:00","2020/09/20 00:00:00","2023-09-20 21:30:00","71 24.542",71.4090333333333,"157 29.663",-157.494383333333,"29","18"
