"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Collection_Date_UTC","Collection_Date_local","Collection_Time_UTC","Collection_Time_local","Field_Sample_Name","Cast_No.","Rosette_position","Field_collection_method","Preservation","Area.within.region","Station","Depth_m","Lat","Lon","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Combined_date","Combined_date_local","Date_UTC","Date_local_check","Date_local","Lat_fix","Lat_dec","Lon_fix","Lon_dec","Cast","Bottle"
"E1830.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"6/19/2023",NA,"12:00","PPS Port 11","Event 11",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"6/19/2023 12:00","6/19/2023 12:00","2023-06-19 20:00:00","2020/06/19 00:00:00","2023/06/19 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,11,NA
"E1831.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"6/24/2023",NA,"12:00","PPS Port 12","Event 12",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"6/24/2023 12:00","6/24/2023 12:00","2023-06-24 20:00:00","2020/06/24 00:00:00","2023/06/24 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,12,NA
"E1832.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"6/29/2023",NA,"12:00","PPS Port 13","Event 13",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"6/29/2023 12:00","6/29/2023 12:00","2023-06-29 20:00:00","2020/06/29 00:00:00","2023/06/29 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,13,NA
"E1833.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/4/2023",NA,"12:00","PPS Port 14","Event 14",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/4/2023 12:00","7/4/2023 12:00","2023-07-04 20:00:00","2020/07/04 00:00:00","2023/07/04 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,14,NA
"E1834.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/9/2023",NA,"12:00","PPS Port 15","Event 15",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/9/2023 12:00","7/9/2023 12:00","2023-07-09 20:00:00","2020/07/09 00:00:00","2023/07/09 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,15,NA
"E1835.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/14/2023",NA,"12:00","PPS Port 16","Event 16",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/14/2023 12:00","7/14/2023 12:00","2023-07-14 20:00:00","2020/07/14 00:00:00","2023/07/14 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,16,NA
"E1836.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/19/2023",NA,"12:00","PPS Port 17","Event 17",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/19/2023 12:00","7/19/2023 12:00","2023-07-19 20:00:00","2020/07/19 00:00:00","2023/07/19 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,17,NA
"E1837.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/24/2023",NA,"12:00","PPS Port 18","Event 18",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/24/2023 12:00","7/24/2023 12:00","2023-07-24 20:00:00","2020/07/24 00:00:00","2023/07/24 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,18,NA
"E1838.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"7/29/2023",NA,"12:00","PPS Port 19","Event 19",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"7/29/2023 12:00","7/29/2023 12:00","2023-07-29 20:00:00","2020/07/29 00:00:00","2023/07/29 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,19,NA
"E1839.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"8/3/2023",NA,"12:00","PPS Port 20","Event 20",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"8/3/2023 12:00","8/3/2023 12:00","2023-08-03 20:00:00","2020/08/03 00:00:00","2023/08/03 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,20,NA
"E1840.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"8/8/2023",NA,"12:00","PPS Port 21","Event 21",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"8/8/2023 12:00","8/8/2023 12:00","2023-08-08 20:00:00","2020/08/08 00:00:00","2023/08/08 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,21,NA
"E1841.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"8/13/2023",NA,"12:00","PPS Port 22","Event 22",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"8/13/2023 12:00","8/13/2023 12:00","2023-08-13 20:00:00","2020/08/13 00:00:00","2023/08/13 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,22,NA
"E1842.DY2306",1,1,FALSE,"DY2306","M2 Automated Sampler",NA,"8/18/2023",NA,"12:00","PPS Port 23","Event 23",NA,"PPS Unit; Programmed Sampling","95% EtOH","Beiring Sea","M2",50,"56°52.35' N","164°03.25' W",1000,"Shannon Brown",NA,"8/18/2023 12:00","8/18/2023 12:00","2023-08-18 20:00:00","2020/08/18 00:00:00","2023/08/18 12:00:00","56 52.35",56.8725,"164 03.25",-164.054166666667,23,NA
