Value	Sample	TerminalTaxa
7	MP_E1032_OC0821_PCR1	Elphidium
894	MP_E1032_OC0821_PCR1	Lithodesmiaceae
11	MP_E1032_OC0821_PCR1	Pseudofulvibacter
4	MP_E1032_OC0821_PCR1	Triparma strigata
1	MP_E1032_OC0821_PCR1	Aureococcus anophagefferens
1	MP_E1032_OC0821_PCR1	Actinocyclus sp_ _in_ diatoms_
15	MP_E1032_OC0821_PCR1	Haynesina orbiculare
1	MP_E1032_OC0821_PCR1	Pseudomonadales
3398	MP_E1032_OC0821_PCR1	Anoplopoma fimbria
3604	MP_E1032_OC0821_PCR2	Clupea pallasii
4811	MP_E1032_OC0821_PCR2	Eukaryota
1	MP_E1032_OC0821_PCR2	Meringosphaera mediterranea
4	MP_E1032_OC0821_PCR2	Cryptophyceae
5401	MP_E1032_OC0821_PCR2	Bacteria
3578	MP_E1032_OC0821_PCR2	Planctomycetota
74	MP_E1032_OC0821_PCR2	Candidatus Campbellbacteria
4	MP_E1032_OC0821_PCR2	Deltaproteobacteria
261	MP_E1032_OC0821_PCR2	Nitrospinaceae
301	MP_E1032_OC0821_PCR2	Pseudomonadota
29	MP_E1032_OC0821_PCR2	Pseudo_nitzschia sp_ RCC2006
334	MP_E1032_OC0821_PCR2	Gammaproteobacteria
1606	MP_E1032_OC0821_PCR2	Ditylum brightwellii
885	MP_E1032_OC0821_PCR2	Unknown
39	MP_E1032_OC0821_PCR2	Bacillariophyceae
149	MP_E1032_OC0821_PCR2	Virgulinella fragilis
1	MP_E1032_OC0821_PCR2	Chaetoceros costatus
1735	MP_E1032_OC0821_PCR2	Microgadus proximus
121	MP_E1032_OC0821_PCR2	Phycisphaerales
211	MP_E1032_OC0821_PCR2	Pirellulaceae
9	MP_E1032_OC0821_PCR2	Nitrospina sp_ SCGC AAA003_A14
35	MP_E1032_OC0821_PCR2	Chaetoceros
2014	MP_E1032_OC0821_PCR2	Chaetoceros sp_
9	MP_E1032_OC0821_PCR2	Candidatus Azambacteria
6846	MP_E1032_OC0821_PCR2	Pleuronectidae
2	MP_E1032_OC0821_PCR2	Candidatus Nomurabacteria
18	MP_E1032_OC0821_PCR2	Bolidophyceae
228	MP_E1032_OC0821_PCR2	Candidatus Kaiserbacteria
328	MP_E1032_OC0821_PCR2	Psychromonas
74	MP_E1032_OC0821_PCR2	Rhizosoleniaceae
417	MP_E1032_OC0821_PCR2	Pseudo_nitzschia
24	MP_E1032_OC0821_PCR2	Cellvibrionaceae
1	MP_E1032_OC0821_PCR2	Dictyochophyceae
28	MP_E1032_OC0821_PCR2	Nitrospina sp_ SCGC AAA003_C16
89	MP_E1032_OC0821_PCR2	Bacillariophyta
2	MP_E1032_OC0821_PCR2	Pseudopedinella elastica
2	MP_E1032_OC0821_PCR2	Florenciella
128	MP_E1032_OC0821_PCR2	Cytophagales
193	MP_E1032_OC0821_PCR2	Pyramimonadales
11	MP_E1032_OC0821_PCR2	Candidatus Seongchinamella marina
15	MP_E1032_OC0821_PCR2	Nitrospina
77	MP_E1032_OC0821_PCR2	Pseudoalteromonas
17	MP_E1032_OC0821_PCR2	Eucampia zodiacus
5	MP_E1032_OC0821_PCR2	Alteromonadales
159	MP_E1032_OC0821_PCR2	Planctomycetaceae
23	MP_E1032_OC0821_PCR2	Thalassionema
3	MP_E1032_OC0821_PCR2	Pseudoteredinibacter isoporae
4	MP_E1032_OC0821_PCR2	Alkalimarinus
163	MP_E1032_OC0821_PCR2	Psammodictyon panduriforme
4	MP_E1032_OC0821_PCR2	Paraliomyxa__f
143	MP_E1032_OC0821_PCR2	Homo sapiens
918	MP_E1032_OC0821_PCR2	Lithodesmiaceae
8	MP_E1032_OC0821_PCR2	Haynesina orbiculare
74	MP_E1032_OC0821_PCR2	Pseudomaricurvus alkylphenolicus
11	MP_E1032_OC0821_PCR2	Klebsormidium flaccidum
10	MP_E1032_OC0821_PCR2	Synechococcales
8	MP_E1032_OC0821_PCR2	Bacteroidales
4	MP_E1032_OC0821_PCR2	Chromatocurvus sp_ KC71
13	MP_E1032_OC0821_PCR2	Anaeromyxobacteraceae
18	MP_E1032_OC0821_PCR2	Squalus
2	MP_E1032_OC0821_PCR2	Cocleimonas sp_
741	MP_E1032_OC0821_PCR2	Thaleichthys pacificus
34	MP_E1032_OC0821_PCR2	Acidobacterium sp_ SCGC AAA007_N14
7	MP_E1032_OC0821_PCR2	Candidatus Falkowbacteria
19	MP_E1032_OC0821_PCR2	Pelagomonadales
2	MP_E1032_OC0821_PCR2	Chloroflexota
181	MP_E1032_OC0821_PCR2	Hyphomicrobiales
5	MP_E1032_OC0821_PCR2	Haptophyta
8	MP_E1032_OC0821_PCR2	Pseudobdellovibrionaceae
22	MP_E1032_OC0821_PCR2	Helicopedinella
1	MP_E1032_OC0821_PCR2	Hemiselmis cryptochromatica
2	MP_E1032_OC0821_PCR2	Winogradskyella
6	MP_E1032_OC0821_PCR2	Thalassiosira rotula
1	MP_E1032_OC0821_PCR2	Agarivorans
91	MP_E1032_OC0821_PCR2	Pythiaceae
14	MP_E1032_OC0821_PCR2	Tissierellia
20	MP_E1032_OC0821_PCR2	Pelagomonas
292	MP_E1032_OC0821_PCR2	Roseobacteraceae
47	MP_E1032_OC0821_PCR2	Pseudoteredinibacter
5	MP_E1032_OC0821_PCR2	Flavobacterium sp_ SCGC AAA300_K05
12	MP_E1032_OC0821_PCR2	Sulfurimonas
3	MP_E1032_OC0821_PCR2	Sulfuriflexus
1	MP_E1032_OC0821_PCR2	Skeletonemataceae
16	MP_E1032_OC0821_PCR2	Bdellovibrionota
1	MP_E1032_OC0821_PCR2	Bolidomonas mediterranea
1	MP_E1032_OC0821_PCR2	Nitrospina sp_ SCGC AAA288_E23
2	MP_E1032_OC0821_PCR2	Rubritalea profundi
7891	MP_E1032_OC0821_PCR3	Clupea pallasii
13429	MP_E1032_OC0821_PCR3	Eukaryota
9402	MP_E1032_OC0821_PCR3	Bacteria
636	MP_E1032_OC0821_PCR3	Alphaproteobacteria
9597	MP_E1032_OC0821_PCR3	Planctomycetota
128	MP_E1032_OC0821_PCR3	Candidatus Campbellbacteria
261	MP_E1032_OC0821_PCR3	Deltaproteobacteria
111	MP_E1032_OC0821_PCR3	Nitrospinaceae
7	MP_E1032_OC0821_PCR3	Nitrospina sp_ SCGC AAA001_J21
834	MP_E1032_OC0821_PCR3	Pseudomonadota
167	MP_E1032_OC0821_PCR3	Pseudo_nitzschia sp_ RCC2006
494	MP_E1032_OC0821_PCR3	Gammaproteobacteria
4255	MP_E1032_OC0821_PCR3	Ditylum brightwellii
22	MP_E1032_OC0821_PCR3	Unknown
119	MP_E1032_OC0821_PCR3	Bacillariophyceae
264	MP_E1032_OC0821_PCR3	Virgulinella fragilis
13	MP_E1032_OC0821_PCR3	Chaetoceros costatus
7739	MP_E1032_OC0821_PCR3	Microgadus proximus
41	MP_E1032_OC0821_PCR3	Phycisphaerales
783	MP_E1032_OC0821_PCR3	Pirellulaceae
98	MP_E1032_OC0821_PCR3	Nitrospina sp_ SCGC AAA003_A14
11	MP_E1032_OC0821_PCR3	Chaetoceros
4805	MP_E1032_OC0821_PCR3	Chaetoceros sp_
29	MP_E1032_OC0821_PCR3	Shewanella
7484	MP_E1032_OC0821_PCR3	Pleuronectidae
441	MP_E1032_OC0821_PCR3	Candidatus Nomurabacteria
14	MP_E1032_OC0821_PCR3	Bolidophyceae
642	MP_E1032_OC0821_PCR3	Candidatus Kaiserbacteria
4	MP_E1032_OC0821_PCR3	Bacteroidota
122	MP_E1032_OC0821_PCR3	Psychromonas
57	MP_E1032_OC0821_PCR3	Rhizosoleniaceae
1288	MP_E1032_OC0821_PCR3	Pseudo_nitzschia
46	MP_E1032_OC0821_PCR3	Cellvibrionaceae
38	MP_E1032_OC0821_PCR3	Dictyochophyceae
11	MP_E1032_OC0821_PCR3	Nitrospina sp_ SCGC AAA003_C16
17	MP_E1032_OC0821_PCR3	Bacillariophyta
26	MP_E1032_OC0821_PCR3	Pseudopedinella elastica
3377	MP_E1032_OC0821_PCR3	Citharichthys sordidus
13	MP_E1032_OC0821_PCR3	Florenciella
804	MP_E1032_OC0821_PCR3	Cytophagales
624	MP_E1032_OC0821_PCR3	Pyramimonadales
54	MP_E1032_OC0821_PCR3	Nitrospina
938	MP_E1032_OC0821_PCR3	Pseudoalteromonas
50	MP_E1032_OC0821_PCR3	Pseudopedinella
125	MP_E1032_OC0821_PCR3	Eucampia zodiacus
6	MP_E1032_OC0821_PCR3	Alteromonadales
1	MP_E1032_OC0821_PCR3	Rickettsiales
125	MP_E1032_OC0821_PCR3	Planctomycetaceae
8	MP_E1032_OC0821_PCR3	Hemiaulales
31	MP_E1032_OC0821_PCR3	Thalassionema
7	MP_E1032_OC0821_PCR3	Pseudoteredinibacter isoporae
4	MP_E1032_OC0821_PCR3	Alkalimarinus
273	MP_E1032_OC0821_PCR3	Psammodictyon panduriforme
3	MP_E1032_OC0821_PCR3	Elphidium aculeatum
21	MP_E1032_OC0821_PCR3	Paraliomyxa__f
170	MP_E1032_OC0821_PCR3	Homo sapiens
6011	MP_E1032_OC0821_PCR3	Allosmerus elongatus
70	MP_E1032_OC0821_PCR3	Elphidium
21	MP_E1032_OC0821_PCR3	Lithodesmiaceae
1	MP_E1032_OC0821_PCR3	Triparma strigata
15	MP_E1032_OC0821_PCR3	Haynesina orbiculare
547	MP_E1032_OC0821_PCR3	Pseudomonadales
50	MP_E1032_OC0821_PCR3	Pseudomaricurvus alkylphenolicus
3	MP_E1032_OC0821_PCR3	Chloroflexota
1	MP_E1032_OC0821_PCR3	Pseudobdellovibrionaceae
29	MP_E1032_OC0821_PCR3	Helicopedinella
57	MP_E1032_OC0821_PCR3	Thalassiosira rotula
9	MP_E1032_OC0821_PCR3	Pelagomonas
5	MP_E1032_OC0821_PCR3	Roseobacteraceae
4	MP_E1032_OC0821_PCR3	Skeletonemataceae
12	MP_E1032_OC0821_PCR3	Fulvivirgaceae
6	MP_E1032_OC0821_PCR3	Sedimentisphaerales
7	MP_E1032_OC0821_PCR3	Pseudopedinella__f
3	MP_E1032_OC0821_PCR3	Bacteriovoracales
3	MP_E1032_OC0821_PCR3	Klebsormidium
4	MP_E1032_OC0821_PCR3	Pedinella sp_ RCC2686
5	MP_E1032_OC0821_PCR3	Verrucomicrobiota
9	MP_E1032_OC0821_PCR3	Nitzschia
4	MP_E1032_OC0821_PCR3	Dictyocha speculum
3603	MP_E1032_OC0821_PCR3	Oncorhynchus tshawytscha
25	MP_E1032_OC0821_PCR3	Environmental Unknown
2271	MP_E1032_OC0821_PCR3	Artedius harringtoni
4	MP_E1032_OC0821_PCR3	Elphidium margaritaceum
6	MP_E1032_OC0821_PCR3	Eubacteriales
7	MP_E1032_OC0821_PCR3	Actinocyclus subtilis
34	MP_E1032_OC0821_PCR3	Picozoa
9	MP_E1032_OC0821_PCR3	Bryopsida
12	MP_E1032_OC0821_PCR3	Leucothrix
20	MP_E1032_OC0821_PCR3	Thalassiosira sp_
1	MP_E1032_OC0821_PCR3	Engraulis mordax
1	MP_E1032_OC0821_PCR3	Pacificibacter
35	MP_E1032_OC0821_PCR3	Candidatus Accumulibacter phosphatis
4	MP_E1032_OC0821_PCR3	Polypodiopsida
1	MP_E1032_OC0821_PCR3	Planctomycetia
8	MP_E1032_OC0821_PCR3	Gemmatimonadota
1956	MP_E1032_OC0821_PCR3	Spirinchus starksi
17	MP_E1032_OC0821_PCR3	Amylibacter
3	MP_E1032_OC0821_PCR3	Shewanellaceae
4	MP_E1032_OC0821_PCR3	Flavobacteriia
3461	MP_E1033_OC0821_PCR1	Clupea pallasii
13633	MP_E1033_OC0821_PCR1	Eukaryota
22	MP_E1033_OC0821_PCR1	Meringosphaera mediterranea
3	MP_E1033_OC0821_PCR1	Cryptophyceae
18217	MP_E1033_OC0821_PCR1	Bacteria
115	MP_E1033_OC0821_PCR1	Alphaproteobacteria
11073	MP_E1033_OC0821_PCR1	Planctomycetota
11	MP_E1033_OC0821_PCR1	Candidatus Campbellbacteria
73	MP_E1033_OC0821_PCR1	Deltaproteobacteria
6	MP_E1033_OC0821_PCR1	Phycisphaeraceae
885	MP_E1033_OC0821_PCR1	Nitrospinaceae
3	MP_E1033_OC0821_PCR1	Nitrospina sp_ SCGC AAA001_J21
643	MP_E1033_OC0821_PCR1	Pseudomonadota
74	MP_E1033_OC0821_PCR1	Pseudo_nitzschia sp_ RCC2006
1510	MP_E1033_OC0821_PCR1	Gammaproteobacteria
6558	MP_E1033_OC0821_PCR1	Ditylum brightwellii
512	MP_E1033_OC0821_PCR1	Unknown
67	MP_E1033_OC0821_PCR1	Bacillariophyceae
395	MP_E1033_OC0821_PCR1	Virgulinella fragilis
231	MP_E1033_OC0821_PCR1	Chaetoceros costatus
39	MP_E1033_OC0821_PCR1	Candidatus Marinimicrobia
28	MP_E1033_OC0821_PCR1	Phycisphaerales
47	MP_E1033_OC0821_PCR1	Pirellulaceae
9	MP_E1033_OC0821_PCR1	Nitrospina sp_ SCGC AAA003_A14
44	MP_E1033_OC0821_PCR1	Rhodobacterales
185	MP_E1033_OC0821_PCR1	Chaetoceros
4525	MP_E1033_OC0821_PCR1	Chaetoceros sp_
95	MP_E1033_OC0821_PCR1	Psychrobium
2978	MP_E1033_OC0821_PCR1	Pleuronectidae
549	MP_E1033_OC0821_PCR1	Candidatus Nomurabacteria
59	MP_E1033_OC0821_PCR1	Bolidophyceae
439	MP_E1033_OC0821_PCR1	Candidatus Kaiserbacteria
13	MP_E1033_OC0821_PCR1	Bacteroidota
47	MP_E1033_OC0821_PCR1	Psychromonas
131	MP_E1033_OC0821_PCR1	Rhizosoleniaceae
1207	MP_E1033_OC0821_PCR1	Pseudo_nitzschia
55	MP_E1033_OC0821_PCR1	Cellvibrionaceae
95	MP_E1033_OC0821_PCR1	Nitrospina sp_ SCGC AAA003_C16
718	MP_E1033_OC0821_PCR1	Bacillariophyta
57	MP_E1033_OC0821_PCR1	Pseudopedinella elastica
5418	MP_E1033_OC0821_PCR1	Citharichthys sordidus
90	MP_E1033_OC0821_PCR1	Florenciella
192	MP_E1033_OC0821_PCR1	Cytophagales
216	MP_E1033_OC0821_PCR1	Pyramimonadales
4	MP_E1033_OC0821_PCR1	Candidatus Uhrbacteria
483	MP_E1033_OC0821_PCR1	Nitrospina
1314	MP_E1033_OC0821_PCR1	Pseudoalteromonas
62	MP_E1033_OC0821_PCR1	Pseudopedinella
657	MP_E1033_OC0821_PCR1	Eucampia zodiacus
49	MP_E1033_OC0821_PCR1	Alteromonadales
188	MP_E1033_OC0821_PCR1	Planctomycetaceae
10	MP_E1033_OC0821_PCR1	Hemiaulales
93	MP_E1033_OC0821_PCR1	Thalassionema
19	MP_E1033_OC0821_PCR1	Pseudoteredinibacter isoporae
352	MP_E1033_OC0821_PCR1	Psammodictyon panduriforme
99	MP_E1033_OC0821_PCR1	Paraliomyxa__f
194	MP_E1033_OC0821_PCR1	Lithodesmiaceae
2	MP_E1033_OC0821_PCR1	Pseudofulvibacter
7	MP_E1033_OC0821_PCR1	Triparma strigata
6	MP_E1033_OC0821_PCR1	Actinocyclus sp_ _in_ diatoms_
5	MP_E1033_OC0821_PCR1	Haynesina orbiculare
31	MP_E1033_OC0821_PCR1	Candidatus Falkowbacteria
3	MP_E1033_OC0821_PCR1	Haptophyta
8	MP_E1033_OC0821_PCR1	Thalassiosira rotula
42	MP_E1033_OC0821_PCR1	Pythiaceae
27	MP_E1033_OC0821_PCR1	Tissierellia
17	MP_E1033_OC0821_PCR1	Pelagomonas
2	MP_E1033_OC0821_PCR1	Flavobacterium sp_ SCGC AAA300_K05
28	MP_E1033_OC0821_PCR1	Skeletonemataceae
4	MP_E1033_OC0821_PCR1	Nitrospina sp_ SCGC AAA288_E23
3	MP_E1033_OC0821_PCR1	Sedimentisphaerales
52	MP_E1033_OC0821_PCR1	Actinocyclus subtilis
25	MP_E1033_OC0821_PCR1	Thalassiosira sp_
21	MP_E1033_OC0821_PCR1	Candidatus Accumulibacter phosphatis
262	MP_E1033_OC0821_PCR1	Planctomycetia
140	MP_E1033_OC0821_PCR1	Amylibacter
12	MP_E1033_OC0821_PCR1	Selenomonadales
8	MP_E1033_OC0821_PCR1	Halieaceae
7	MP_E1033_OC0821_PCR1	Pseudomonas
3	MP_E1033_OC0821_PCR1	Euryarchaeota
9	MP_E1033_OC0821_PCR1	Vibrionaceae
13	MP_E1033_OC0821_PCR1	Chaetocerotaceae
4	MP_E1033_OC0821_PCR1	Anaerolineales
578	MP_E1033_OC0821_PCR1	Skeletonema marinoi
31	MP_E1033_OC0821_PCR1	Hemiselmis
12	MP_E1033_OC0821_PCR1	Prasinoderma
51	MP_E1033_OC0821_PCR1	Pelagomonas sp_ RCC986
53	MP_E1033_OC0821_PCR1	Methylococcaceae
1	MP_E1033_OC0821_PCR1	Cyanophyceae
1532	MP_E1033_OC0821_PCR1	Megaptera novaeangliae
14	MP_E1033_OC0821_PCR1	Eucampia
18	MP_E1033_OC0821_PCR1	Thalassiosira nordenskioeldii
1	MP_E1033_OC0821_PCR1	Coscinodiscophyceae
86	MP_E1033_OC0821_PCR1	Nitrospina sp_ SCGC AAA003_G17
5220	MP_E1033_OC0821_PCR1	Merluccius productus
4	MP_E1033_OC0821_PCR1	Flavobacteriaceae
1	MP_E1033_OC0821_PCR1	Bolidomonas
2	MP_E1033_OC0821_PCR1	Sinobacterium
5764	MP_E1033_OC0821_PCR1	Sebastidae
31	MP_E1033_OC0821_PCR1	Leucothrix sargassi
74	MP_E1033_OC0821_PCR1	Pedinomonadales
16	MP_E1033_OC0821_PCR1	Candidatus Marimicrobium litorale
29	MP_E1033_OC0821_PCR1	Leucothrix sp_
4	MP_E1033_OC0821_PCR1	Pyrenomonadales
5	MP_E1033_OC0821_PCR1	Clupea
13	MP_E1033_OC0821_PCR1	Cyclotella
37	MP_E1033_OC0821_PCR1	Candidatus Paceibacterota
10	MP_E1033_OC0821_PCR1	Dehalococcoidia
5369	MP_E1033_OC0821_PCR2	Clupea pallasii
10855	MP_E1033_OC0821_PCR2	Eukaryota
6	MP_E1033_OC0821_PCR2	Meringosphaera mediterranea
109	MP_E1033_OC0821_PCR2	Cryptophyceae
17091	MP_E1033_OC0821_PCR2	Bacteria
140	MP_E1033_OC0821_PCR2	Alphaproteobacteria
8014	MP_E1033_OC0821_PCR2	Planctomycetota
44	MP_E1033_OC0821_PCR2	Candidatus Campbellbacteria
17	MP_E1033_OC0821_PCR2	Deltaproteobacteria
477	MP_E1033_OC0821_PCR2	Nitrospinaceae
272	MP_E1033_OC0821_PCR2	Pseudomonadota
245	MP_E1033_OC0821_PCR2	Pseudo_nitzschia sp_ RCC2006
1303	MP_E1033_OC0821_PCR2	Gammaproteobacteria
5445	MP_E1033_OC0821_PCR2	Ditylum brightwellii
245	MP_E1033_OC0821_PCR2	Unknown
50	MP_E1033_OC0821_PCR2	Bacillariophyceae
790	MP_E1033_OC0821_PCR2	Virgulinella fragilis
61	MP_E1033_OC0821_PCR2	Chaetoceros costatus
8009	MP_E1033_OC0821_PCR2	Microgadus proximus
22	MP_E1033_OC0821_PCR2	Phycisphaerales
241	MP_E1033_OC0821_PCR2	Pirellulaceae
49	MP_E1033_OC0821_PCR2	Nitrospina sp_ SCGC AAA003_A14
22	MP_E1033_OC0821_PCR2	Chaetocerotales
7	MP_E1033_OC0821_PCR2	Rhodobacterales
484	MP_E1033_OC0821_PCR2	Chaetoceros
3773	MP_E1033_OC0821_PCR2	Chaetoceros sp_
8	MP_E1033_OC0821_PCR2	Candidatus Azambacteria
276	MP_E1033_OC0821_PCR2	Psychrobium
1	MP_E1033_OC0821_PCR2	Shewanella
1997	MP_E1033_OC0821_PCR2	Pleuronectidae
249	MP_E1033_OC0821_PCR2	Candidatus Nomurabacteria
321	MP_E1033_OC0821_PCR2	Bolidophyceae
318	MP_E1033_OC0821_PCR2	Candidatus Kaiserbacteria
7	MP_E1033_OC0821_PCR2	Bacteroidota
5	MP_E1033_OC0821_PCR2	Psychromonas
5	MP_E1033_OC0821_PCR2	Rhizosoleniaceae
1061	MP_E1033_OC0821_PCR2	Pseudo_nitzschia
59	MP_E1033_OC0821_PCR2	Cellvibrionaceae
8	MP_E1033_OC0821_PCR2	Dictyochophyceae
446	MP_E1033_OC0821_PCR2	Nitrospina sp_ SCGC AAA003_C16
1066	MP_E1033_OC0821_PCR2	Bacillariophyta
156	MP_E1033_OC0821_PCR2	Pseudopedinella elastica
8616	MP_E1033_OC0821_PCR2	Citharichthys sordidus
2	MP_E1033_OC0821_PCR2	Florenciella
101	MP_E1033_OC0821_PCR2	Cytophagales
612	MP_E1033_OC0821_PCR2	Pyramimonadales
3	MP_E1033_OC0821_PCR2	Candidatus Seongchinamella marina
1	MP_E1033_OC0821_PCR2	Candidatus Uhrbacteria
742	MP_E1033_OC0821_PCR2	Nitrospina
735	MP_E1033_OC0821_PCR2	Pseudoalteromonas
134	MP_E1033_OC0821_PCR2	Eucampia zodiacus
1	MP_E1033_OC0821_PCR2	Alteromonadales
34	MP_E1033_OC0821_PCR2	Thiotrichales
423	MP_E1033_OC0821_PCR2	Planctomycetaceae
13	MP_E1033_OC0821_PCR2	Hemiaulales
142	MP_E1033_OC0821_PCR2	Thalassionema
20	MP_E1033_OC0821_PCR2	Pseudoteredinibacter isoporae
10	MP_E1033_OC0821_PCR2	Alkalimarinus
241	MP_E1033_OC0821_PCR2	Psammodictyon panduriforme
19	MP_E1033_OC0821_PCR2	Elphidium aculeatum
10	MP_E1033_OC0821_PCR2	Paraliomyxa__f
1	MP_E1033_OC0821_PCR2	Allosmerus elongatus
1	MP_E1033_OC0821_PCR2	Triparmaceae
46	MP_E1033_OC0821_PCR2	Lithodesmiaceae
101	MP_E1033_OC0821_PCR2	Pseudofulvibacter
99	MP_E1033_OC0821_PCR2	Triparma strigata
11	MP_E1033_OC0821_PCR2	Aureococcus anophagefferens
55	MP_E1033_OC0821_PCR2	Actinocyclus sp_ _in_ diatoms_
1	MP_E1033_OC0821_PCR2	Anaeromyxobacteraceae
22	MP_E1033_OC0821_PCR2	Candidatus Falkowbacteria
51	MP_E1033_OC0821_PCR2	Chloroflexota
3	MP_E1033_OC0821_PCR2	Hyphomicrobiales
1888	MP_E1033_OC0821_PCR2	Pseudobdellovibrionaceae
1	MP_E1033_OC0821_PCR2	Helicopedinella
8	MP_E1033_OC0821_PCR2	Hemiselmis cryptochromatica
125	MP_E1033_OC0821_PCR2	Thalassiosira rotula
53	MP_E1033_OC0821_PCR2	Pelagomonas
2	MP_E1033_OC0821_PCR2	Roseobacteraceae
4	MP_E1033_OC0821_PCR2	Pseudoteredinibacter
10	MP_E1033_OC0821_PCR2	Pseudopedinella__f
10	MP_E1033_OC0821_PCR2	Verrucomicrobiota
22	MP_E1033_OC0821_PCR2	Actinocyclus subtilis
147	MP_E1033_OC0821_PCR2	Thalassiosira sp_
4	MP_E1033_OC0821_PCR2	Pacificibacter
