Value	Sample	TerminalTaxa
13	MP_E1148_DY2206	Neuroptera
1756	MP_E1148_DY2206	Lepidoptera
9917	MP_E1148_DY2206	Lithodesmiaceae
1108	MP_E1148_DY2206	Phaeocystales
228	MP_E1148_DY2206	Saprolegniales
114	MP_E1148_DY2206	Attheya longicornis
604	MP_E1148_DY2206	Thalassiosira nordenskioeldii
53	MP_E1148_DY2206	Planorbidae__o
33	MP_E1148_DY2206	Amphipoda
32	MP_E1148_DY2206	Parmales
2152	MP_E1148_DY2206	Anthoathecata
154	MP_E1148_DY2206	Chaetopterus variopedatus
11	MP_E1148_DY2206	Demospongiae
2	MP_E1148_DY2206	Peridiniaceae
15	MP_E1148_DY2206	Phaeophyceae
5	MP_E1148_DY2206	Ochromonadaceae
58	MP_E1148_DY2206	Corallinales
120	MP_E1148_DY2206	Neogastropoda
908	MP_E1148_DY2206	Oithona similis
214	MP_E1148_DY2206	Betaproteobacteria
440	MP_E1148_DY2206	Thalassiosirales
252	MP_E1148_DY2206	Clausocalanidae
27	MP_E1148_DY2206	Prayidae
45	MP_E1148_DY2206	Hydrozoa
27374	MP_E1148_DY2206	Peronosporales
3	MP_E1148_DY2206	Elardia
105	MP_E1148_DY2206	Ceramiales
117	MP_E1148_DY2206	Gastropoda
18	MP_E1148_DY2206	Chordariaceae
1001	MP_E1148_DY2206	Guinardia delicatula
67	MP_E1148_DY2206	Longamoebia
7817	MP_E1148_DY2206	Rhizosoleniaceae
83	MP_E1148_DY2206	Thalassionema nitzschioides
6	MP_E1148_DY2206	Calanoida
363	MP_E1148_DY2206	Hemiaulaceae
20	MP_E1148_DY2206	Temoridae
1299	MP_E1148_DY2206	Hymenoptera
41	MP_E1148_DY2206	Bacillariaceae
11	MP_E1148_DY2206	Thelephorales
5	MP_E1148_DY2206	Cephalaspidea
14	MP_E1148_DY2206	Pleurobranchida
30	MP_E1148_DY2206	Chromulinales
27	MP_E1148_DY2206	Himatismenida
722	MP_E1148_DY2206	Rhizosoleniales
6	MP_E1148_DY2206	Coscinodiscales
22	MP_E1148_DY2206	Arthropoda
574	MP_E1148_DY2206	Naviculales
2456	MP_E1148_DY2206	Hemiptera
9	MP_E1148_DY2206	Candidatus Pelagibacterales
6	MP_E1148_DY2206	Cyanidiales
121	MP_E1148_DY2206	Florideophyceae
22	MP_E1148_DY2206	Littorinimorpha
12	MP_E1148_DY2206	Peronosporales__c
1	MP_E1148_DY2206	Bivalvia
9	MP_E1148_DY2206	Pachychilidae__o
127	MP_E1148_DY2206	Hexanauplia
3	MP_E1148_DY2206	Pythiales__c
61	MP_E1148_DY2206	Bathycoccus prasinos
372	MP_E1148_DY2206	Pseudocalanus
53	MP_E1148_DY2206	Rhizosolenia setigera
5	MP_E1148_DY2206	Pseudochattonella farcimen
16	MP_E1148_DY2206	Micromonas pusilla
747	MP_E1148_DY2206	Pseudocalanus sp_ NJCGS093_09
302	MP_E1148_DY2206	Arachnida
364	MP_E1148_DY2206	Phaeocystis
3	MP_E1148_DY2206	Polychaeta
50	MP_E1148_DY2206	Klebsormidiales
48	MP_E1148_DY2206	Semaeostomeae
364	MP_E1148_DY2206	Nitzschia
48	MP_E1148_DY2206	Chaetocerotales
52	MP_E1148_DY2206	Desmacellida
12	MP_E1148_DY2206	Pholoe sp_ CMC01
65	MP_E1148_DY2206	Noelaerhabdaceae
4	MP_E1148_DY2206	Plocamiales
228	MP_E1148_DY2206	Pseudocalanus newmani
8	MP_E1148_DY2206	Bubarida
36	MP_E1148_DY2206	Monostilifera
4	MP_E1148_DY2206	Trombidiformes
2	MP_E1148_DY2206	Isochrysidales
32	MP_E1148_DY2206	Gigartinales
7622	MP_E1148_DY2206	Skeletonemataceae
29	MP_E1148_DY2206	Chattonellales
9	MP_E1148_DY2206	Enopla
23	MP_E1148_DY2206	Pyramimonadales
86	MP_E1148_DY2206	Haplosclerida
12	MP_E1148_DY2206	Paralia sulcata
60	MP_E1148_DY2206	Prymnesiales
217	MP_E1148_DY2206	Ditylum brightwellii
83	MP_E1148_DY2206	Eupodiscales
40	MP_E1148_DY2206	Craspedida
1645	MP_E1148_DY2206	Agaricales
10	MP_E1148_DY2206	Arcellinida
226	MP_E1148_DY2206	Picozoa
4	MP_E1148_DY2206	Candidatus Pelagibacteraceae
1	MP_E1148_DY2206	Tilopteridales
5	MP_E1148_DY2206	Hapalidiales
3	MP_E1148_DY2206	Ctenostomatida
3	MP_E1148_DY2206	Sporolithales
15	MP_E1148_DY2206	Acanthamoebidae
1418	MP_E1148_DY2206	Thelepus sp_ CMC01
2	MP_E1148_DY2206	Polydesmida
22	MP_E1148_DY2206	Haptoglossa__f__o
3	MP_E1148_DY2206	Ochromonadales
365	MP_E1148_DY2206	Trichoptera
56	MP_E1148_DY2206	Rhizostomeae
6	MP_E1148_DY2206	Protoperidinium cf_ depressum
2	MP_E1148_DY2206	Paraphysomonadaceae
101	MP_E1148_DY2206	Collembola
7	MP_E1148_DY2206	Flavobacteriia
298	MP_E1148_DY2206	Chrysaora melanaster
9	MP_E1148_DY2206	Parvamoeba__f
7	MP_E1148_DY2206	Pelagophyceae
7	MP_E1148_DY2206	Cylindrotheca closterium
40	MP_E1148_DY2206	Chaetocerotaceae
21	MP_E1148_DY2206	Cymatosirales
11	MP_E1148_DY2206	Ephemeroptera
18	MP_E1148_DY2206	Pholoidae
22	MP_E1148_DY2206	Tsukubamonadida__c
3	MP_E1148_DY2206	Halymeniales
60	MP_E1148_DY2206	Bacillariophyceae
19	MP_E1148_DY2206	Haramonas__f__o
7	MP_E1148_DY2206	Hoilungea
4104	MP_E1148_DY2206	Eunoe sp_ 11BIOAK_1588
6	MP_E1148_DY2206	Anthozoa
2	MP_E1148_DY2206	Microcalanus pygmaeus
2	MP_E1148_DY2206	Paramoeba
4	MP_E1148_DY2206	Malacostraca
221	MP_E1148_DY2206	Apusomonadida
207	MP_E1148_DY2206	Acartia longiremis
7	MP_E1148_DY2206	Flavobacteriaceae
3	MP_E1148_DY2206	Cycloneritida
3	MP_E1148_DY2206	Cryptophyceae
3	MP_E1148_DY2206	Ralfsiales
7	MP_E1148_DY2206	Comatulida
34	MP_E1148_DY2206	Mesostigmata
106	MP_E1148_DY2206	Hemiaulales
4	MP_E1148_DY2206	Triphoridae__o
8	MP_E1148_DY2206	Dictyocha speculum
4	MP_E1148_DY2206	Guinardia
2	MP_E1148_DY2206	Oithona
2	MP_E1148_DY2206	Thelepus
2	MP_E1148_DY2206	Gelidiales
2	MP_E1148_DY2206	Chrysophyceae
13	MP_E1148_DY2206	Thraustochytrida
2	MP_E1148_DY2206	Margalefidinium polykrikoides
108	MP_E1148_DY2206	Synurales
16	MP_E1148_DY2206	Laminariales
3	MP_E1148_DY2206	Barantolla americana CMC01
2	MP_E1148_DY2206	Fucales
10	MP_E1148_DY2206	Acartia sp_ KLMPC044_09
37	MP_E1148_DY2206	Thalassiosiraceae
19	MP_E1148_DY2206	Cymbellales
310	MP_E1148_DY2206	Pleurosigmataceae
5	MP_E1148_DY2206	Pythiaceae
9	MP_E1148_DY2206	Metridia pacifica
9	MP_E1148_DY2206	Saprolegniaceae
27	MP_E1148_DY2206	Coscinodiscophyceae
5	MP_E1148_DY2206	Paramoebidae
29	MP_E1148_DY2206	Flavobacteriales
5	MP_E1148_DY2206	Valvatidae__o
3	MP_E1148_DY2206	Haptoglossa__f
3	MP_E1148_DY2206	Cymatosiraceae
3	MP_E1148_DY2206	Leptomitales
29	MP_E1148_DY2206	Heteronemertea
28	MP_E1148_DY2206	Flabellinia
20	MP_E1148_DY2206	Skeletonema
2	MP_E1148_DY2206	Euglyphida
4	MP_E1148_DY2206	Pseudocalanus minutus
818	MP_E1148_DY2206	Udeonychophora
1	MP_E1148_DY2206	Pleurosigma
18	MP_E1148_DY2206	Oomycota
3	MP_E1148_DY2206	Pedinellales
29	MP_E1148_DY2206	Telonemida
2	MP_E1148_DY2206	Cytophagia
77048	MP_E1149_DY2206	Cyathomonadacea
142	MP_E1149_DY2206	Axinellida
3	MP_E1149_DY2206	Placozoa
1849	MP_E1149_DY2206	Unknown
365	MP_E1149_DY2206	Pythiales
101	MP_E1149_DY2206	Eukaryota
1728	MP_E1149_DY2206	Pseudocalanus acuspes
16631	MP_E1149_DY2206	Dictyotales
4	MP_E1149_DY2206	Vannellidae__o
92	MP_E1149_DY2206	Siphonophorae
371	MP_E1149_DY2206	Araneae
159	MP_E1149_DY2206	Ploima
3773	MP_E1149_DY2206	Insecta
7031	MP_E1149_DY2206	Coleoptera
4078	MP_E1149_DY2206	Leptothecata
927	MP_E1149_DY2206	Ectocarpales
47	MP_E1149_DY2206	Stylommatophora
1013	MP_E1149_DY2206	Environmental Unknown
78	MP_E1149_DY2206	Sarcoptiformes
390	MP_E1149_DY2206	Fragilariales
32034	MP_E1149_DY2206	Stephanodiscales
10766	MP_E1149_DY2206	Physidae__o
34577	MP_E1149_DY2206	Pseudocalanus mimus
10549	MP_E1149_DY2206	Phaeocystaceae
31693	MP_E1149_DY2206	Diptera
11570	MP_E1149_DY2206	Lithodesmiales
477	MP_E1149_DY2206	Stephanodiscaceae
2266	MP_E1149_DY2206	Dactylopodida
3	MP_E1149_DY2206	Neuroptera
1744	MP_E1149_DY2206	Lepidoptera
29129	MP_E1149_DY2206	Lithodesmiaceae
2586	MP_E1149_DY2206	Phaeocystales
271	MP_E1149_DY2206	Saprolegniales
107	MP_E1149_DY2206	Attheya longicornis
1028	MP_E1149_DY2206	Thalassiosira nordenskioeldii
23	MP_E1149_DY2206	Planorbidae__o
25	MP_E1149_DY2206	Amphipoda
41	MP_E1149_DY2206	Parmales
1107	MP_E1149_DY2206	Anthoathecata
20	MP_E1149_DY2206	Demospongiae
7	MP_E1149_DY2206	Phaeophyceae
14	MP_E1149_DY2206	Ochromonadaceae
43	MP_E1149_DY2206	Corallinales
200	MP_E1149_DY2206	Neogastropoda
839	MP_E1149_DY2206	Oithona similis
84	MP_E1149_DY2206	Betaproteobacteria
666	MP_E1149_DY2206	Thalassiosirales
49	MP_E1149_DY2206	Clausocalanidae
3	MP_E1149_DY2206	Prayidae
39	MP_E1149_DY2206	Hydrozoa
9286	MP_E1149_DY2206	Peronosporales
97	MP_E1149_DY2206	Ceramiales
70	MP_E1149_DY2206	Gastropoda
79	MP_E1149_DY2206	Chordariaceae
2853	MP_E1149_DY2206	Guinardia delicatula
48	MP_E1149_DY2206	Longamoebia
4774	MP_E1149_DY2206	Rhizosoleniaceae
102	MP_E1149_DY2206	Thalassionema nitzschioides
15	MP_E1149_DY2206	Calanoida
558	MP_E1149_DY2206	Hemiaulaceae
2	MP_E1149_DY2206	Temoridae
3703	MP_E1149_DY2206	Hymenoptera
50	MP_E1149_DY2206	Bacillariaceae
48	MP_E1149_DY2206	Chromulinales
7	MP_E1149_DY2206	Himatismenida
1009	MP_E1149_DY2206	Rhizosoleniales
6	MP_E1149_DY2206	Coscinodiscales
49	MP_E1149_DY2206	Arthropoda
760	MP_E1149_DY2206	Naviculales
1006	MP_E1149_DY2206	Hemiptera
5	MP_E1149_DY2206	Candidatus Pelagibacterales
46	MP_E1149_DY2206	Florideophyceae
6	MP_E1149_DY2206	Littorinimorpha
4	MP_E1149_DY2206	Peronosporales__c
55	MP_E1149_DY2206	Pachychilidae__o
12	MP_E1149_DY2206	Pythiales__c
160	MP_E1149_DY2206	Bathycoccus prasinos
217	MP_E1149_DY2206	Pseudocalanus
132	MP_E1149_DY2206	Rhizosolenia setigera
5	MP_E1149_DY2206	Pseudochattonella farcimen
35	MP_E1149_DY2206	Micromonas pusilla
212	MP_E1149_DY2206	Pseudocalanus sp_ NJCGS093_09
112	MP_E1149_DY2206	Arachnida
1517	MP_E1149_DY2206	Phaeocystis
18	MP_E1149_DY2206	Klebsormidiales
58	MP_E1149_DY2206	Semaeostomeae
420	MP_E1149_DY2206	Nitzschia
75	MP_E1149_DY2206	Chaetocerotales
155	MP_E1149_DY2206	Desmacellida
50	MP_E1149_DY2206	Pholoe sp_ CMC01
173	MP_E1149_DY2206	Noelaerhabdaceae
8	MP_E1149_DY2206	Plocamiales
220	MP_E1149_DY2206	Pseudocalanus newmani
4	MP_E1149_DY2206	Bubarida
54	MP_E1149_DY2206	Monostilifera
50	MP_E1149_DY2206	Gigartinales
13856	MP_E1149_DY2206	Skeletonemataceae
3	MP_E1149_DY2206	Chattonellales
10	MP_E1149_DY2206	Enopla
41	MP_E1149_DY2206	Pyramimonadales
36	MP_E1149_DY2206	Haplosclerida
2	MP_E1149_DY2206	Paralia sulcata
130	MP_E1149_DY2206	Prymnesiales
331	MP_E1149_DY2206	Ditylum brightwellii
8	MP_E1149_DY2206	Craspedida
2886	MP_E1149_DY2206	Agaricales
12	MP_E1149_DY2206	Arcellinida
309	MP_E1149_DY2206	Picozoa
4	MP_E1149_DY2206	Candidatus Pelagibacteraceae
3	MP_E1149_DY2206	Hapalidiales
2	MP_E1149_DY2206	Sporolithales
9	MP_E1149_DY2206	Haptoglossa__f__o
608	MP_E1149_DY2206	Trichoptera
50	MP_E1149_DY2206	Rhizostomeae
1	MP_E1149_DY2206	Protoperidinium cf_ depressum
139	MP_E1149_DY2206	Collembola
9	MP_E1149_DY2206	Flavobacteriia
126	MP_E1149_DY2206	Chrysaora melanaster
1	MP_E1149_DY2206	Parvamoeba__f
11	MP_E1149_DY2206	Cylindrotheca closterium
68	MP_E1149_DY2206	Chaetocerotaceae
4	MP_E1149_DY2206	Cymatosirales
41	MP_E1149_DY2206	Ephemeroptera
40	MP_E1149_DY2206	Tsukubamonadida__c
63	MP_E1149_DY2206	Bacillariophyceae
11	MP_E1149_DY2206	Haramonas__f__o
5	MP_E1149_DY2206	Microcalanus pygmaeus
4	MP_E1149_DY2206	Malacostraca
280	MP_E1149_DY2206	Apusomonadida
219	MP_E1149_DY2206	Acartia longiremis
8	MP_E1149_DY2206	Flavobacteriaceae
3	MP_E1149_DY2206	Ralfsiales
53	MP_E1149_DY2206	Comatulida
4	MP_E1149_DY2206	Mesostigmata
96	MP_E1149_DY2206	Hemiaulales
3	MP_E1149_DY2206	Triphoridae__o
31	MP_E1149_DY2206	Dictyocha speculum
3	MP_E1149_DY2206	Guinardia
4	MP_E1149_DY2206	Gelidiales
16	MP_E1149_DY2206	Margalefidinium polykrikoides
196	MP_E1149_DY2206	Synurales
11	MP_E1149_DY2206	Laminariales
43	MP_E1149_DY2206	Thalassiosiraceae
18	MP_E1149_DY2206	Cymbellales
310	MP_E1149_DY2206	Pleurosigmataceae
6	MP_E1149_DY2206	Metridia pacifica
22	MP_E1149_DY2206	Saprolegniaceae
17	MP_E1149_DY2206	Coscinodiscophyceae
20	MP_E1149_DY2206	Flavobacteriales
4	MP_E1149_DY2206	Valvatidae__o
6	MP_E1149_DY2206	Haptoglossa__f
12	MP_E1149_DY2206	Cymatosiraceae
13	MP_E1149_DY2206	Heteronemertea
17	MP_E1149_DY2206	Skeletonema
2083	MP_E1149_DY2206	Udeonychophora
2	MP_E1149_DY2206	Pleurosigma
73	MP_E1149_DY2206	Telonemida
12	MP_E1149_DY2206	Cytophagia
4	MP_E1149_DY2206	Scorpiones
3	MP_E1149_DY2206	Leptocylindraceae
8	MP_E1149_DY2206	Prasiolales
1	MP_E1149_DY2206	Cubozoa
4	MP_E1149_DY2206	Pseudo_nitzschia delicatissima
1	MP_E1149_DY2206	Spongillida
1	MP_E1149_DY2206	Tethyida
1	MP_E1149_DY2206	Platyhedylidae__o
1	MP_E1149_DY2206	Perophoridae
9	MP_E1149_DY2206	Narcomedusae
3	MP_E1149_DY2206	Clionaida
3	MP_E1149_DY2206	Aureococcus anophagefferens
3	MP_E1149_DY2206	Scyphozoa
3	MP_E1149_DY2206	Pavlovales__c
3	MP_E1149_DY2206	Phlebobranchia
1	MP_E1149_DY2206	Gymnodinium catenatum
2	MP_E1149_DY2206	Bylgides macrolepidus
2	MP_E1149_DY2206	Melosirales
2	MP_E1149_DY2206	Poduromorpha
2	MP_E1149_DY2206	Limnomedusae
9	MP_E1149_DY2206	Chlorellales
1	MP_E1149_DY2206	Gymnodiniales
1	MP_E1149_DY2206	Palaeonemertea
1	MP_E1149_DY2206	Aves
2	MP_E1149_DY2206	Octopoda
17499	MP_E1150_DY2206	Cyathomonadacea
8	MP_E1150_DY2206	Axinellida
5	MP_E1150_DY2206	Capitellidae
347	MP_E1150_DY2206	Unknown
5	MP_E1150_DY2206	Pythiales
1011	MP_E1150_DY2206	Pseudocalanus acuspes
11213	MP_E1150_DY2206	Dictyotales
7	MP_E1150_DY2206	Siphonophorae
47	MP_E1150_DY2206	Araneae
84	MP_E1150_DY2206	Ploima
611	MP_E1150_DY2206	Insecta
631	MP_E1150_DY2206	Coleoptera
1512	MP_E1150_DY2206	Leptothecata
5	MP_E1150_DY2206	Homo sapiens
69	MP_E1150_DY2206	Ectocarpales
1	MP_E1150_DY2206	Stylommatophora
128	MP_E1150_DY2206	Environmental Unknown
24	MP_E1150_DY2206	Sarcoptiformes
82	MP_E1150_DY2206	Fragilariales
1759	MP_E1150_DY2206	Stephanodiscales
325	MP_E1150_DY2206	Physidae__o
103977	MP_E1150_DY2206	Pseudocalanus mimus
66254	MP_E1150_DY2206	Phaeocystaceae
2510	MP_E1150_DY2206	Diptera
3171	MP_E1150_DY2206	Lithodesmiales
48	MP_E1150_DY2206	Stephanodiscaceae
234	MP_E1150_DY2206	Dactylopodida
1	MP_E1150_DY2206	Neuroptera
1288	MP_E1150_DY2206	Lepidoptera
1656	MP_E1150_DY2206	Lithodesmiaceae
194	MP_E1150_DY2206	Phaeocystales
36	MP_E1150_DY2206	Saprolegniales
19	MP_E1150_DY2206	Attheya longicornis
53	MP_E1150_DY2206	Thalassiosira nordenskioeldii
10	MP_E1150_DY2206	Planorbidae__o
4	MP_E1150_DY2206	Amphipoda
201	MP_E1150_DY2206	Anthoathecata
1	MP_E1150_DY2206	Phaeophyceae
1	MP_E1150_DY2206	Corallinales
61	MP_E1150_DY2206	Neogastropoda
1783	MP_E1150_DY2206	Oithona similis
61	MP_E1150_DY2206	Betaproteobacteria
38	MP_E1150_DY2206	Thalassiosirales
22	MP_E1150_DY2206	Clausocalanidae
1241	MP_E1150_DY2206	Peronosporales
7	MP_E1150_DY2206	Ceramiales
8	MP_E1150_DY2206	Gastropoda
15	MP_E1150_DY2206	Chordariaceae
75	MP_E1150_DY2206	Guinardia delicatula
3	MP_E1150_DY2206	Longamoebia
295	MP_E1150_DY2206	Rhizosoleniaceae
27	MP_E1150_DY2206	Thalassionema nitzschioides
78	MP_E1150_DY2206	Calanoida
58	MP_E1150_DY2206	Hemiaulaceae
87	MP_E1150_DY2206	Hymenoptera
40	MP_E1150_DY2206	Bacillariaceae
2	MP_E1150_DY2206	Chromulinales
203	MP_E1150_DY2206	Rhizosoleniales
32	MP_E1150_DY2206	Arthropoda
80	MP_E1150_DY2206	Naviculales
15	MP_E1150_DY2206	Hemiptera
1	MP_E1150_DY2206	Candidatus Pelagibacterales
4	MP_E1150_DY2206	Cyanidiales
8	MP_E1150_DY2206	Florideophyceae
2	MP_E1150_DY2206	Littorinimorpha
1	MP_E1150_DY2206	Peronosporales__c
1	MP_E1150_DY2206	Pachychilidae__o
94	MP_E1150_DY2206	Bathycoccus prasinos
256	MP_E1150_DY2206	Pseudocalanus
11	MP_E1150_DY2206	Rhizosolenia setigera
2	MP_E1150_DY2206	Pseudochattonella farcimen
9	MP_E1150_DY2206	Micromonas pusilla
85	MP_E1150_DY2206	Pseudocalanus sp_ NJCGS093_09
21	MP_E1150_DY2206	Arachnida
837	MP_E1150_DY2206	Phaeocystis
12	MP_E1150_DY2206	Semaeostomeae
56	MP_E1150_DY2206	Nitzschia
8	MP_E1150_DY2206	Chaetocerotales
43	MP_E1150_DY2206	Desmacellida
6	MP_E1150_DY2206	Pholoe sp_ CMC01
262	MP_E1150_DY2206	Noelaerhabdaceae
4146	MP_E1150_DY2206	Pseudocalanus newmani
1	MP_E1150_DY2206	Bubarida
7	MP_E1150_DY2206	Monostilifera
702	MP_E1150_DY2206	Skeletonemataceae
10	MP_E1150_DY2206	Pyramimonadales
7	MP_E1150_DY2206	Haplosclerida
44	MP_E1150_DY2206	Prymnesiales
4	MP_E1150_DY2206	Ditylum brightwellii
29	MP_E1150_DY2206	Agaricales
22	MP_E1150_DY2206	Picozoa
2	MP_E1150_DY2206	Hapalidiales
7	MP_E1150_DY2206	Haptoglossa__f__o
13	MP_E1150_DY2206	Trichoptera
1	MP_E1150_DY2206	Flavobacteriia
100	MP_E1150_DY2206	Chrysaora melanaster
19	MP_E1150_DY2206	Cylindrotheca closterium
23	MP_E1150_DY2206	Chaetocerotaceae
4	MP_E1150_DY2206	Cymatosirales
3	MP_E1150_DY2206	Ephemeroptera
4	MP_E1150_DY2206	Tsukubamonadida__c
2	MP_E1150_DY2206	Halymeniales
10	MP_E1150_DY2206	Bacillariophyceae
40	MP_E1150_DY2206	Apusomonadida
24613	MP_E1150_DY2206	Acartia longiremis
3	MP_E1150_DY2206	Comatulida
5	MP_E1150_DY2206	Hemiaulales
29	MP_E1150_DY2206	Dictyocha speculum
7235	MP_E1150_DY2206	Synurales
14	MP_E1150_DY2206	Laminariales
266	MP_E1150_DY2206	Acartia sp_ KLMPC044_09
2	MP_E1150_DY2206	Thalassiosiraceae
5	MP_E1150_DY2206	Cymbellales
7	MP_E1150_DY2206	Pleurosigmataceae
13	MP_E1150_DY2206	Metridia pacifica
3	MP_E1150_DY2206	Saprolegniaceae
8	MP_E1150_DY2206	Coscinodiscophyceae
1	MP_E1150_DY2206	Flavobacteriales
2	MP_E1150_DY2206	Cymatosiraceae
3	MP_E1150_DY2206	Skeletonema
4944	MP_E1150_DY2206	Pseudocalanus minutus
94	MP_E1150_DY2206	Udeonychophora
7	MP_E1150_DY2206	Telonemida
2	MP_E1150_DY2206	Scorpiones
2	MP_E1150_DY2206	Leptocylindraceae
7	MP_E1150_DY2206	Spongillida
4	MP_E1150_DY2206	Aureococcus anophagefferens
1	MP_E1150_DY2206	Scyphozoa
1	MP_E1150_DY2206	Centropages abdominalis
4	MP_E1150_DY2206	Euphysa flammea
1	MP_E1150_DY2206	Salmoniformes
60	MP_E1150_DY2206	Calanus sp_ NJGS_42
1	MP_E1150_DY2206	Gymnodinium
29	MP_E1150_DY2206	Acartia
18	MP_E1150_DY2206	Pseudocalanus sp_ KLMPC092_09
