Value	Sample	TerminalTaxa
185	MP_E611_1B_WCOA21	Pyrosomatidae
771	MP_E611_1B_WCOA21	Stylonematales
5278	MP_E611_1B_WCOA21	Prorocentrales
1691	MP_E611_1B_WCOA21	Environmental Unknown
12	MP_E611_1B_WCOA21	Nonionidae
184	MP_E611_1B_WCOA21	Tintinnida
438	MP_E611_1B_WCOA21	Symbiodiniaceae
405	MP_E611_1B_WCOA21	Kathablepharidacea
11	MP_E611_1B_WCOA21	Allogromiidae
1069	MP_E611_1B_WCOA21	Peridiniopsidaceae
376	MP_E611_1B_WCOA21	Chlorodendrales
516	MP_E611_1B_WCOA21	Parmales
395	MP_E611_1B_WCOA21	Sphaeropleales
838	MP_E611_1B_WCOA21	Stygamoebida
274	MP_E611_1B_WCOA21	Acantharea
179	MP_E611_1B_WCOA21	Lineidae
210	MP_E611_1B_WCOA21	Cyathomonadacea
456	MP_E611_1B_WCOA21	Amphitrite cirrata
1530	MP_E611_1B_WCOA21	Pandea conica
289	MP_E611_1B_WCOA21	Paraonidae
2121	MP_E611_1B_WCOA21	Podolampadaceae
305	MP_E611_1B_WCOA21	Crithionina granum
413	MP_E611_1B_WCOA21	Strombidiidae__o
412	MP_E611_1B_WCOA21	Naviculales
406	MP_E611_1B_WCOA21	Desmidiales
403	MP_E611_1B_WCOA21	Perkinsidae
398	MP_E611_1B_WCOA21	Nemertopsis bivittata
210	MP_E611_1B_WCOA21	Scytomonadidae
333	MP_E611_1B_WCOA21	Prorocentraceae
278	MP_E611_1B_WCOA21	Mamiellales
346	MP_E611_1B_WCOA21	Syndiniaceae
4	MP_E611_1B_WCOA21	Petalomonadida
339	MP_E611_1B_WCOA21	Chlorophyceae
333	MP_E611_1B_WCOA21	Campylaspis globosa
328	MP_E611_1B_WCOA21	Tovelliaceae
324	MP_E611_1B_WCOA21	Edwardsiidae
174	MP_E611_1B_WCOA21	Cirratulidae
761	MP_E611_1B_WCOA21	Amphidiniopsidaceae
194	MP_E611_1B_WCOA21	Flabelligeridae
947	MP_E611_1B_WCOA21	Suessiales
1059	MP_E611_1B_WCOA21	Amoebophrya sp_
1853	MP_E611_1B_WCOA21	Collophidium ellipsoides
2820	MP_E611_1B_WCOA21	Azadinium galwayense
191	MP_E611_1B_WCOA21	Strombidium
839	MP_E611_1B_WCOA21	Gonyaulacales
186	MP_E611_1B_WCOA21	Monostilifera
19809	MP_E611_1B_WCOA21	Adeleidae__o
180	MP_E611_1B_WCOA21	Paranerilla limicola
180	MP_E611_1B_WCOA21	Rhabdammina
179	MP_E611_1B_WCOA21	Lessardia elongata
1612	MP_E611_1B_WCOA21	Choreotrichida
59	MP_E611_1B_WCOA21	Thoracosphaera
367	MP_E611_1B_WCOA21	Loxocephalidae
1449	MP_E611_1B_WCOA21	Pentapharsodinium tyrrhenicum
444	MP_E611_1B_WCOA21	Prorocentrum
2253	MP_E611_1B_WCOA21	Strobilidiidae
141	MP_E611_1B_WCOA21	Cafeteriaceae
193	MP_E611_1B_WCOA21	Karlodinium veneficum
69	MP_E611_1B_WCOA21	Elpidiidae
608	MP_E611_1B_WCOA21	Prorocentrum micans
1082	MP_E611_1B_WCOA21	Phaeosphaerida
641	MP_E611_1B_WCOA21	Collozoum sp_
4293	MP_E611_1B_WCOA21	Cydippida
1940	MP_E611_1B_WCOA21	Colliniidae
88	MP_E611_1B_WCOA21	Magnoliopsida
501	MP_E611_1B_WCOA21	Gymnodinium sp_
70	MP_E611_1B_WCOA21	Foraminifera
199	MP_E611_1B_WCOA21	Euphausiidae
772	MP_E611_1B_WCOA21	Meringosphaera__f
13540	MP_E614_WCOA21	Dinophyceae
264	MP_E614_WCOA21	Parvodinium umbonatum
517	MP_E614_WCOA21	Cercozoa
121551	MP_E614_WCOA21	Eukaryota
9541	MP_E614_WCOA21	Chaunacanthida
11644	MP_E614_WCOA21	Syndiniales
120	MP_E614_WCOA21	Cladococcus viminalis
10183	MP_E614_WCOA21	Diplonemea
34	MP_E614_WCOA21	Rhizosphaeridae
808	MP_E614_WCOA21	Eupelagonemidae
8	MP_E614_WCOA21	Acanthoecidae
617	MP_E614_WCOA21	Sticholonchida
662	MP_E614_WCOA21	Peridiniaceae
4999	MP_E614_WCOA21	Amoebophryaceae
53	MP_E614_WCOA21	Amphidiniales
661	MP_E614_WCOA21	Gymnodiniaceae
222	MP_E614_WCOA21	Collodaria
3300	MP_E614_WCOA21	Peridiniales
739	MP_E614_WCOA21	Amoebophrya
79	MP_E614_WCOA21	Gyrodinium dominans
50612	MP_E614_WCOA21	Gymnodiniales
248	MP_E614_WCOA21	Triparmaceae
462	MP_E614_WCOA21	Karlodinium
168	MP_E614_WCOA21	Diaphanoeca undulata
33	MP_E614_WCOA21	Prymnesiales
2012	MP_E614_WCOA21	Spirotrichea
219	MP_E614_WCOA21	Sticholonchidae
40	MP_E614_WCOA21	Myxococcia
2430	MP_E614_WCOA21	Unknown
2255	MP_E614_WCOA21	Kareniaceae
580	MP_E614_WCOA21	Sphaerozoidae
81	MP_E614_WCOA21	Coccomyxa__f
373	MP_E614_WCOA21	Eudubosquellidae
54	MP_E614_WCOA21	Pyrenomonadales
1472	MP_E614_WCOA21	Salpingella
151	MP_E614_WCOA21	Spumellaria
42	MP_E614_WCOA21	Ascetosporea
76067	MP_E614_WCOA21	Siphonophorae
55	MP_E614_WCOA21	Stephanoecidae
49	MP_E614_WCOA21	Takayama
15943	MP_E614_WCOA21	Prorocentrales
1588	MP_E614_WCOA21	Environmental Unknown
276	MP_E614_WCOA21	Parmales
1093	MP_E614_WCOA21	Acantharea
198	MP_E614_WCOA21	Lineidae
33	MP_E614_WCOA21	Paraonidae
310	MP_E614_WCOA21	Podolampadaceae
341	MP_E614_WCOA21	Prorocentraceae
610	MP_E614_WCOA21	Syndiniaceae
68	MP_E614_WCOA21	Petalomonadida
49	MP_E614_WCOA21	Chlorophyceae
92	MP_E614_WCOA21	Amphidiniopsidaceae
1325	MP_E614_WCOA21	Suessiales
709	MP_E614_WCOA21	Amoebophrya sp_
7193	MP_E614_WCOA21	Azadinium galwayense
200	MP_E614_WCOA21	Gonyaulacales
383	MP_E614_WCOA21	Monostilifera
307	MP_E614_WCOA21	Paranerilla limicola
1953	MP_E614_WCOA21	Choreotrichida
5106	MP_E614_WCOA21	Loxocephalidae
1171	MP_E614_WCOA21	Strobilidiidae
751	MP_E614_WCOA21	Karlodinium veneficum
3012	MP_E614_WCOA21	Elpidiidae
169	MP_E614_WCOA21	Prorocentrum micans
170	MP_E614_WCOA21	Collozoum sp_
24	MP_E614_WCOA21	Cydippida
16	MP_E614_WCOA21	Magnoliopsida
952	MP_E614_WCOA21	Gymnodinium sp_
77	MP_E614_WCOA21	Foraminifera
12	MP_E614_WCOA21	Euphausiidae
112	MP_E614_WCOA21	Meringosphaera__f
140	MP_E614_WCOA21	Gromiida
61	MP_E614_WCOA21	Ellobiopsidae
164	MP_E614_WCOA21	Orbiniidae
10	MP_E614_WCOA21	Rhizophydiales
392	MP_E614_WCOA21	Oblongichytrida
2094	MP_E614_WCOA21	Strombidinopsis
56	MP_E614_WCOA21	Plexechinidae
55	MP_E614_WCOA21	Florideophyceae
47	MP_E614_WCOA21	Hexalaspididae
148	MP_E614_WCOA21	Pirsoniales
341	MP_E614_WCOA21	Diphyidae
51280	MP_E614_WCOA21	Bathyctena chuni
5	MP_E614_WCOA21	Saccamminidae
1000	MP_E614_WCOA21	Holostichidae
60	MP_E614_WCOA21	Dipodascomycetes
319	MP_E614_WCOA21	Hemistasiidae__o
136	MP_E614_WCOA21	Pseudotontonia simplicidens
30	MP_E614_WCOA21	Phaeocystis
50	MP_E614_WCOA21	Muggiaea atlantica
55	MP_E614_WCOA21	Holosticha
49	MP_E614_WCOA21	Litholophus sp_ JD_2011
54	MP_E614_WCOA21	Euglenida
275	MP_E614_WCOA21	Pleurobrachiidae
94	MP_E614_WCOA21	Ensiculifera
314	MP_E614_WCOA21	Stephanopyxis
47	MP_E614_WCOA21	Tetrastemma
31	MP_E614_WCOA21	Fritillariidae
36	MP_E614_WCOA21	Bicosta minor
1038	MP_E614_WCOA21	Clytia gracilis
60	MP_E614_WCOA21	Protaspis
81	MP_E614_WCOA21	Micronephthys
45	MP_E614_WCOA21	Amphiporidae
110	MP_E614_WCOA21	Flabellulidae
167	MP_E614_WCOA21	Ampharetidae
25	MP_E614_WCOA21	Cryptomonas
47	MP_E614_WCOA21	Coronatae
391	MP_E614_WCOA21	Chytriodinium roseum
147	MP_E614_WCOA21	Arpakorses__f
147	MP_E614_WCOA21	Ditylum brightwellii
97	MP_E614_WCOA21	Ellobiopsis chattonii
39	MP_E614_WCOA21	Rhodellales
108	MP_E614_WCOA21	Carininidae
86	MP_E614_WCOA21	Strombidium biarmatum
26	MP_E614_WCOA21	Perkinsida
8	MP_E614_WCOA21	Rotaliida
4	MP_E614_WCOA21	Diplonemidae__o
36	MP_E614_WCOA21	Decapoda
34	MP_E614_WCOA21	Proterythropsis
961	MP_E614_WCOA21	Philasterida
40	MP_E614_WCOA21	Chrysaora fuscescens
53	MP_E614_WCOA21	Sproplectamminidae
32	MP_E614_WCOA21	Ophiocanops fugiens
13	MP_E614_WCOA21	Nausithoe punctata
66	MP_E614_WCOA21	Pegantha rubiginosa
246	MP_E614_WCOA21	Eunicida
156	MP_E614_WCOA21	Telonema__f
47	MP_E614_WCOA21	Artostrobiidae
119	MP_E614_WCOA21	Bacillariophyta
472	MP_E614_WCOA21	Pseudotontonia sp_ JG_2011a
31	MP_E614_WCOA21	Stephanoeca
65	MP_E614_WCOA21	Telonemida
125	MP_E614_WCOA21	Teleaulax amphioxeia
29	MP_E614_WCOA21	Orchidaceae
29	MP_E614_WCOA21	Aphanomyces
92	MP_E614_WCOA21	Suessiaceae
298	MP_E614_WCOA21	Oithona similis
363	MP_E614_WCOA21	Plexechinus planus
28	MP_E614_WCOA21	Scleralcyonacea
28	MP_E614_WCOA21	Liliaceae
28	MP_E614_WCOA21	Alexandrium
146	MP_E614_WCOA21	Melinna sp_ h LG_2022
27	MP_E614_WCOA21	Maullinia__f
21	MP_E614_WCOA21	Pteridomonas
9	MP_E614_WCOA21	Spongodiscus sp_ OS0795
25	MP_E614_WCOA21	Dermocystida
71	MP_E614_WCOA21	Arthracanthida
419	MP_E614_WCOA21	Coccidiniales
23	MP_E614_WCOA21	Pedospumella
155	MP_E614_WCOA21	Oikopleura fusiformis
1648	MP_E614_WCOA21	Anthoptilum
81	MP_E614_WCOA21	Strombidiidae
56	MP_E614_WCOA21	Hematodinium
89	MP_E614_WCOA21	Brassicales
1551	MP_E614_WCOA21	Polycystinea
846	MP_E614_WCOA21	Cinetochilidae
39	MP_E614_WCOA21	Heteronematales
60	MP_E614_WCOA21	Erythropeltidales
18	MP_E614_WCOA21	Owenia fusiformis
50	MP_E614_WCOA21	Melosirales
838	MP_E614_WCOA21	Umbellula
101	MP_E614_WCOA21	Ensiculiferaceae
71	MP_E614_WCOA21	Chytriodinium affine
41	MP_E614_WCOA21	Thraustochytrida
14	MP_E614_WCOA21	Stainforthiidae
146	MP_E614_WCOA21	Chlamydomonadales
13	MP_E614_WCOA21	Pyrgo
204	MP_E614_WCOA21	Diptera
3977	MP_E614_WCOA21	Rhopalonema velatum
660	MP_E614_WCOA21	Cyrtolophosidida
740	MP_E614_WCOA21	Pseudotontonia
30	MP_E614_WCOA21	Sosane wahrbergi
11	MP_E614_WCOA21	Leptothecata
362	MP_E614_WCOA21	Aphrodita sp_ THS_2005
39	MP_E614_WCOA21	Aulacoseiraceae__o
10	MP_E614_WCOA21	Astrorhizida
380	MP_E614_WCOA21	Pleuronematida
6	MP_E614_WCOA21	Craspedida
75	MP_E614_WCOA21	Actiniaria
53	MP_E614_WCOA21	Hemistasiidae
41	MP_E614_WCOA21	Theoperidae
7	MP_E614_WCOA21	Lyonsiidae__o
1136	MP_E614_WCOA21	Strombidium caudispina
50	MP_E614_WCOA21	Bacillariaceae
174	MP_E614_WCOA21	Coleoptera
206	MP_E614_WCOA21	Bicosoecida
10610	MP_E614_WCOA21	Chuniphyes
100	MP_E614_WCOA21	Plagiorchiida
125	MP_E614_WCOA21	Caecitellus__f
163	MP_E614_WCOA21	Chiridota sp_ 1 AKM_2016
47	MP_E614_WCOA21	Chrysochromulina
237	MP_E614_WCOA21	Tridentisis candelabrum
62	MP_E614_WCOA21	Chromulinaceae
76	MP_E614_WCOA21	Labyrinthulida
118	MP_E614_WCOA21	Thaumatomonadida
26	MP_E614_WCOA21	Telonema
33	MP_E614_WCOA21	Chrysochromulina simplex
346	MP_E614_WCOA21	Phyllodocida
165	MP_E614_WCOA21	Corallicolida
111	MP_E614_WCOA21	Rhopalonematidae
51	MP_E614_WCOA21	Salpa
104	MP_E614_WCOA21	Chaetoceros debilis
64	MP_E614_WCOA21	Opheliidae
81	MP_E614_WCOA21	Blastodinium__f
171	MP_E614_WCOA21	Choanoflagellata
50	MP_E614_WCOA21	Clathrinida
87	MP_E614_WCOA21	Ensiculifera mexicana
100	MP_E614_WCOA21	Neoturris pileata
51	MP_E614_WCOA21	Salpingella sp_
183	MP_E614_WCOA21	Comatulida
21	MP_E614_WCOA21	Nemertovema
215	MP_E614_WCOA21	Earleria
59	MP_E614_WCOA21	Sternaspis
40	MP_E614_WCOA21	Uebelmesseromyces
61	MP_E614_WCOA21	Uniporus alisae
184	MP_E614_WCOA21	Rhizosoleniaceae
39	MP_E614_WCOA21	Sarsia
142	MP_E614_WCOA21	Leegaardiella sp_
140	MP_E614_WCOA21	Teratosphaeriaceae
33	MP_E614_WCOA21	Eupelagonemidae__o
398	MP_E614_WCOA21	Tima bairdii
421	MP_E614_WCOA21	Oblongichytrium sp_
23	MP_E614_WCOA21	Sphaerozoum
21	MP_E614_WCOA21	Cladococcus
87	MP_E614_WCOA21	Chone infundibuliformis
44	MP_E614_WCOA21	Karenia
269	MP_E614_WCOA21	Chaetoceros cinctus
47	MP_E614_WCOA21	Thalassomyces sp_ JDS_2003
362	MP_E614_WCOA21	Apodida
22	MP_E614_WCOA21	Spongodiscidae
120	MP_E614_WCOA21	Sertulariidae
1056	MP_E614_WCOA21	Chiridota
66	MP_E614_WCOA21	Neogyptis
8	MP_E614_WCOA21	Levinsenia kosswigi
15	MP_E614_WCOA21	Atribacteria
36	MP_E614_WCOA21	Leuconidae
36	MP_E614_WCOA21	Piroplasmida
48	MP_E614_WCOA21	Fragilariophyceae
205	MP_E614_WCOA21	Protogastrostyla
152	MP_E614_WCOA21	Azadinium
87	MP_E614_WCOA21	Antedonidae
71	MP_E614_WCOA21	Pelagostrobilidium
50	MP_E614_WCOA21	Paraphysomonas sp_ HD
203	MP_E614_WCOA21	Aegina citrea
1627	MP_E614_WCOA21	Euplotida
23	MP_E614_WCOA21	Siphonodentaliidae
529	MP_E614_WCOA21	Polynoidae
16	MP_E614_WCOA21	Warnowia sp_
193	MP_E614_WCOA21	Ethmosphaeridae
2	MP_E614_WCOA21	Gyrodinium rubrum
65	MP_E614_WCOA21	Cumacea
432	MP_E614_WCOA21	Actinommidae
93	MP_E614_WCOA21	Meringosphaera__f__o
386	MP_E614_WCOA21	Bathocyroe
139	MP_E614_WCOA21	Protaspidae
68	MP_E614_WCOA21	Leuckartiara octona
1046	MP_E614_WCOA21	Campanulariidae
258	MP_E614_WCOA21	Eugregarinorida
118	MP_E614_WCOA21	Chaetoceros
120	MP_E614_WCOA21	Cassidulinidae
120	MP_E614_WCOA21	Rhabdamoeba__f
115	MP_E614_WCOA21	Tubulaniformes
93	MP_E614_WCOA21	Swiftia
28	MP_E614_WCOA21	Laetmonice producta
4	MP_E614_WCOA21	Betamyces sp_
170	MP_E614_WCOA21	Warnowiaceae
17	MP_E614_WCOA21	Discosea
19	MP_E614_WCOA21	Phaeophyceae
94	MP_E614_WCOA21	Eutonina indicans
11	MP_E614_WCOA21	Crinolina isefiordensis
801	MP_E614_WCOA21	Travisia brevis
8	MP_E614_WCOA21	Epistominella
95	MP_E614_WCOA21	Paraphysomonas
68	MP_E614_WCOA21	Thalassiosiraceae
129	MP_E614_WCOA21	Phyllochaetopterus sp_ THS_2023
65	MP_E614_WCOA21	Apusomonadidae
55	MP_E614_WCOA21	Stephanopyxis turris
41	MP_E614_WCOA21	Cryomonadida
993	MP_E614_WCOA21	Uronychia
52	MP_E614_WCOA21	Proclea malmgreni
38	MP_E614_WCOA21	Agalma elegans
18	MP_E614_WCOA21	Bolidophyceae
47	MP_E614_WCOA21	Thaumatomastigidae
76	MP_E614_WCOA21	Cyrtocrinida
290	MP_E614_WCOA21	Chaetoceros sp_ UNC1415
1134	MP_E614_WCOA21	Neosabellides elongatus
65	MP_E614_WCOA21	Lanassa venusta
56	MP_E614_WCOA21	Leegaardiella
61	MP_E614_WCOA21	Cantina__f
62	MP_E614_WCOA21	Thalassiosira
48	MP_E614_WCOA21	Merluccius
2440	MP_E614_WCOA21	Glenodiniaceae
16	MP_E614_WCOA21	Leptochiton
41	MP_E614_WCOA21	Malacalcyonacea
29	MP_E614_WCOA21	Pirsonia__f
66	MP_E614_WCOA21	Solenicola__f
67	MP_E614_WCOA21	Macellicephala violacea
58	MP_E614_WCOA21	Litheliidae
66	MP_E614_WCOA21	Podolampas
36	MP_E614_WCOA21	Stephanopyxidaceae
64	MP_E614_WCOA21	Maldane
19941	MP_E619_WCOA21	Dinophyceae
119	MP_E619_WCOA21	Parvodinium umbonatum
6	MP_E619_WCOA21	Cercozoa
14	MP_E619_WCOA21	Klebsormidiales
9161	MP_E619_WCOA21	Eukaryota
22495	MP_E619_WCOA21	Chaunacanthida
10375	MP_E619_WCOA21	Syndiniales
738	MP_E619_WCOA21	Cladococcus viminalis
9228	MP_E619_WCOA21	Diplonemea
28	MP_E619_WCOA21	Rhizosphaeridae
265	MP_E619_WCOA21	Eupelagonemidae
47	MP_E619_WCOA21	Acanthoecidae
217	MP_E619_WCOA21	Sticholonchida
481	MP_E619_WCOA21	Peridiniaceae
392	MP_E619_WCOA21	Chattonellales
23356	MP_E619_WCOA21	Amoebophryaceae
70	MP_E619_WCOA21	Amphidiniales
7257	MP_E619_WCOA21	Gymnodiniaceae
2115	MP_E619_WCOA21	Collodaria
2279	MP_E619_WCOA21	Peridiniales
36	MP_E619_WCOA21	Cryptophyceae
53	MP_E619_WCOA21	Liliales
1088	MP_E619_WCOA21	Amoebophrya
91	MP_E619_WCOA21	Gyrodinium dominans
61	MP_E619_WCOA21	Protoperidiniaceae
6017	MP_E619_WCOA21	Gymnodiniales
468	MP_E619_WCOA21	Triparmaceae
17	MP_E619_WCOA21	Diaphanoeca undulata
73	MP_E619_WCOA21	Prymnesiales
244	MP_E619_WCOA21	Apicomplexa
606	MP_E619_WCOA21	Spirotrichea
607	MP_E619_WCOA21	Sticholonchidae
105	MP_E619_WCOA21	Myxococcia
4213	MP_E619_WCOA21	Unknown
3943	MP_E619_WCOA21	Kareniaceae
133	MP_E619_WCOA21	Sphaerozoidae
4	MP_E619_WCOA21	Dactylopodida
615	MP_E619_WCOA21	Kryptoperidiniaceae
966	MP_E619_WCOA21	Eudubosquellidae
41	MP_E619_WCOA21	Pyrenomonadales
333	MP_E619_WCOA21	Salpingella
73	MP_E619_WCOA21	Spumellaria
87360	MP_E619_WCOA21	Siphonophorae
23	MP_E619_WCOA21	Chrysochromulinaceae
63	MP_E619_WCOA21	Stephanoecidae
299	MP_E619_WCOA21	Takayama
3176	MP_E619_WCOA21	Prorocentrales
894	MP_E619_WCOA21	Environmental Unknown
13	MP_E619_WCOA21	Allogromiidae
147	MP_E619_WCOA21	Parmales
4223	MP_E619_WCOA21	Acantharea
54	MP_E619_WCOA21	Paraonidae
74	MP_E619_WCOA21	Podolampadaceae
41	MP_E619_WCOA21	Strombidiidae__o
32	MP_E619_WCOA21	Naviculales
200	MP_E619_WCOA21	Perkinsidae
56	MP_E619_WCOA21	Scytomonadidae
968	MP_E619_WCOA21	Prorocentraceae
16	MP_E619_WCOA21	Mamiellales
258	MP_E619_WCOA21	Syndiniaceae
23	MP_E619_WCOA21	Petalomonadida
92	MP_E619_WCOA21	Chlorophyceae
204	MP_E619_WCOA21	Amphidiniopsidaceae
1019	MP_E619_WCOA21	Suessiales
537	MP_E619_WCOA21	Amoebophrya sp_
68	MP_E619_WCOA21	Collophidium ellipsoides
4590	MP_E619_WCOA21	Azadinium galwayense
1368	MP_E619_WCOA21	Gonyaulacales
52	MP_E619_WCOA21	Monostilifera
112	MP_E619_WCOA21	Adeleidae__o
247	MP_E619_WCOA21	Choreotrichida
50	MP_E619_WCOA21	Thoracosphaera
46	MP_E619_WCOA21	Loxocephalidae
39	MP_E619_WCOA21	Pentapharsodinium tyrrhenicum
103	MP_E619_WCOA21	Prorocentrum
2615	MP_E619_WCOA21	Strobilidiidae
398	MP_E619_WCOA21	Karlodinium veneficum
598	MP_E619_WCOA21	Prorocentrum micans
219	MP_E619_WCOA21	Collozoum sp_
97	MP_E619_WCOA21	Colliniidae
1239	MP_E619_WCOA21	Gymnodinium sp_
31	MP_E619_WCOA21	Foraminifera
29	MP_E619_WCOA21	Euphausiidae
37	MP_E619_WCOA21	Meringosphaera__f
62	MP_E619_WCOA21	Gromiida
19	MP_E619_WCOA21	Rhizophydiales
331	MP_E619_WCOA21	Oblongichytrida
68	MP_E619_WCOA21	Florideophyceae
55	MP_E619_WCOA21	Pirsoniales
56046	MP_E619_WCOA21	Bathyctena chuni
14	MP_E619_WCOA21	Saccamminidae
10	MP_E619_WCOA21	Hemistasiidae__o
217	MP_E619_WCOA21	Pseudotontonia simplicidens
287	MP_E619_WCOA21	Muggiaea atlantica
35	MP_E619_WCOA21	Holosticha
41	MP_E619_WCOA21	Tetrastemma
95	MP_E619_WCOA21	Bicosta minor
56	MP_E619_WCOA21	Clytia gracilis
123	MP_E619_WCOA21	Micronephthys
367	MP_E619_WCOA21	Ampharetidae
364	MP_E619_WCOA21	Chytriodinium roseum
83	MP_E619_WCOA21	Strombidium biarmatum
23	MP_E619_WCOA21	Perkinsida
28	MP_E619_WCOA21	Rotaliida
1398	MP_E619_WCOA21	Philasterida
78	MP_E619_WCOA21	Chrysaora fuscescens
171	MP_E619_WCOA21	Telonema__f
41	MP_E619_WCOA21	Artostrobiidae
136	MP_E619_WCOA21	Bacillariophyta
107	MP_E619_WCOA21	Pseudotontonia sp_ JG_2011a
109	MP_E619_WCOA21	Telonemida
472	MP_E619_WCOA21	Teleaulax amphioxeia
138	MP_E619_WCOA21	Suessiaceae
76	MP_E619_WCOA21	Scleralcyonacea
129	MP_E619_WCOA21	Arthracanthida
2278	MP_E619_WCOA21	Oikopleura fusiformis
102	MP_E619_WCOA21	Strombidiidae
310	MP_E619_WCOA21	Polycystinea
319	MP_E619_WCOA21	Cinetochilidae
44	MP_E619_WCOA21	Heteronematales
15	MP_E619_WCOA21	Erythropeltidales
530	MP_E619_WCOA21	Ensiculiferaceae
35	MP_E619_WCOA21	Thraustochytrida
12	MP_E619_WCOA21	Stainforthiidae
50	MP_E619_WCOA21	Chlamydomonadales
41811	MP_E619_WCOA21	Rhopalonema velatum
2457	MP_E619_WCOA21	Cyrtolophosidida
394	MP_E619_WCOA21	Pseudotontonia
304	MP_E619_WCOA21	Sosane wahrbergi
4852	MP_E619_WCOA21	Pleuronematida
37	MP_E619_WCOA21	Craspedida
49	MP_E619_WCOA21	Actiniaria
14	MP_E619_WCOA21	Hemistasiidae
40	MP_E619_WCOA21	Theoperidae
103	MP_E619_WCOA21	Strombidium caudispina
27	MP_E619_WCOA21	Bacillariaceae
60	MP_E619_WCOA21	Bicosoecida
8788	MP_E619_WCOA21	Chuniphyes
92	MP_E619_WCOA21	Plagiorchiida
21	MP_E619_WCOA21	Caecitellus__f
46	MP_E619_WCOA21	Chrysochromulina
28	MP_E619_WCOA21	Labyrinthulida
78	MP_E619_WCOA21	Thaumatomonadida
96	MP_E619_WCOA21	Telonema
1243	MP_E619_WCOA21	Corallicolida
101	MP_E619_WCOA21	Rhopalonematidae
43	MP_E619_WCOA21	Salpa
482	MP_E619_WCOA21	Chaetoceros debilis
54	MP_E619_WCOA21	Blastodinium__f
186	MP_E619_WCOA21	Choanoflagellata
94	MP_E619_WCOA21	Clathrinida
312	MP_E619_WCOA21	Neoturris pileata
250	MP_E619_WCOA21	Salpingella sp_
58	MP_E619_WCOA21	Earleria
464	MP_E619_WCOA21	Leegaardiella sp_
207	MP_E619_WCOA21	Eupelagonemidae__o
867	MP_E619_WCOA21	Tima bairdii
419	MP_E619_WCOA21	Oblongichytrium sp_
34	MP_E619_WCOA21	Cladococcus
