Value	Sample	TerminalTaxa
24	MP_E378	Candidatus Pelagibacteraceae
155	MP_E378	Blastocladiales
8	MP_E378	Spongillida
45	MP_E378	Chordariaceae
1	MP_E378	Archinemertea
38	MP_E378	Rhizostomeae
3	MP_E378	Calanoida
2	MP_E378	Stephanodiscales
26	MP_E378	Euglyphida
28	MP_E378	Poduromorpha
112	MP_E378	Lithodesmiaceae
34	MP_E378	Haptoglossa__f
41	MP_E378	Paraphysomonadaceae
2	MP_E378	Scorpiones
59	MP_E378	Phaeophyceae
12	MP_E378	Triphoridae__o
26	MP_E378	Semaeostomeae
1	MP_E378	Bubarida
9	MP_E378	Tilopteridales
12	MP_E378	Rhodymeniales
9	MP_E378	Siphonaptera
31	MP_E378	Ephemeroptera
1	MP_E378	Hapalidiales
3	MP_E378	Campanulariidae
11	MP_E378	Plocamiales
88	MP_E378	Salmoniformes
4	MP_E378	Perophoridae
4	MP_E378	Halymeniales
4	MP_E378	Vannellidae__o
14	MP_E378	Jakobida
5	MP_E378	Enopla
5	MP_E378	Bangiophyceae
6	MP_E378	Strongylocentrotus pallidus
3	MP_E378	Cycloneritida
2166	MP_E378	Spionida
2	MP_E378	Gymnodiniaceae
6	MP_E378	Chaetocerotaceae
10512	MP_E378	Metridia pacifica
243	MP_E378	Acartia longiremis
16	MP_E378	Rhizophyllidaceae
2	MP_E378	Neoturris breviconis
1	MP_E378	Karlodinium sp_ RS_24
49	MP_E378	Balanus
7	MP_E378	Cephalaspidea
6	MP_E378	Takayama acrotrocha
7	MP_E378	Gymnodinium
3	MP_E378	Plagiogrammaceae
3	MP_E378	Eutonina indicans
3	MP_E378	Ctenostomatida
3	MP_E378	Demospongiae
1	MP_E378	Chlorophyta
17	MP_E378	Enteroctopus dofleini
547	MP_E378	Calanus marshallae
2	MP_E378	Gephyrocapsa oceanica
2	MP_E378	Corallinales
2	MP_E378	Gymnodiniales
1	MP_E378	Ixodida
8	MP_E378	Aequorea
11	MP_E378	Pseudopedinella__f
3	MP_E378	Pseudocalanus newmani
118	MP_E378	Dendronotidae
66666	MP_E380	Noelaerhabdaceae
1916	MP_E380	Lepidoptera
2028	MP_E380	Leptothecata
10	MP_E380	Penicillium
1039	MP_E380	Synurales
3735	MP_E380	Coleoptera
233	MP_E380	Rhizosoleniales
58	MP_E380	Malacostraca
417	MP_E380	Unknown
785	MP_E380	Pythiales
19051	MP_E380	Diptera
161	MP_E380	Araneae
11	MP_E380	Florideophyceae
99	MP_E380	Hydrozoa
82	MP_E380	Saprolegniales
414	MP_E380	Peronosporales
1323	MP_E380	Laminariales
202	MP_E380	Ectocarpales
22	MP_E380	Lithodesmiales
16185	MP_E380	Dictyotales
41	MP_E380	Longamoebia
4	MP_E380	Ceramiales
70	MP_E380	Amphipoda
9	MP_E380	Decapoda
2	MP_E380	Leohumicola__f
4745	MP_E380	Bathycoccus prasinos
283	MP_E380	Telonemida
38	MP_E380	Anthoathecata
11	MP_E380	Eustigmatales
690	MP_E380	Insecta
59	MP_E380	Thalassiosirales
1	MP_E380	Cyanea
158	MP_E380	Prymnesiales
707	MP_E380	Phaeocystales
9	MP_E380	Haptoglossa__f__o
72	MP_E380	Clytia gregaria
8143	MP_E380	Arachnida
77	MP_E380	Littorinimorpha
520	MP_E380	Neogastropoda
1	MP_E380	Pythiaceae
182	MP_E380	Siphonophorae
3	MP_E380	Gigartinales
155	MP_E380	Skeletonemataceae
368	MP_E380	Environmental Unknown
271	MP_E380	Chromulinales
8	MP_E380	Trichomeriaceae
280	MP_E380	Rhizosoleniaceae
28	MP_E380	Chromulinaceae
59132	MP_E380	Cyathomonadacea
1	MP_E380	Chlorellales
686	MP_E380	Dictyocha speculum
22	MP_E380	Eukaryota
17	MP_E380	Gastropoda
5	MP_E380	Octopoda
4	MP_E380	Haplosclerida
11	MP_E380	Poecilosclerida
211	MP_E380	Comatulida
4	MP_E380	Dothideomycetes
289	MP_E380	Phaeocystaceae
3	MP_E380	Hymenoptera
4366	MP_E380	Phaeocystis globosa
5	MP_E380	Sarcoptiformes
280	MP_E380	Micromonas pusilla
141	MP_E380	Phaeocystis
34	MP_E380	Monostilifera
88	MP_E380	Stylommatophora
934	MP_E380	Hemiptera
4	MP_E380	Mitrocoma cellularia
34	MP_E380	Fucales
56	MP_E380	Isochrysidales
10	MP_E380	Candidatus Pelagibacterales
260	MP_E380	Aureococcus anophagefferens
7	MP_E380	Mycosphaerellales
3	MP_E380	Lymnaeidae__o
340	MP_E380	Cephalopoda
10	MP_E380	Pseudocalanus
1413	MP_E380	Guinardia delicatula
100	MP_E380	Gelidiales
17875	MP_E380	Pseudocalanus mimus
1	MP_E380	Chattonellales
38	MP_E380	Chaetocerotales
14	MP_E380	Clausocalanidae
57	MP_E380	Picozoa
227	MP_E380	Hemiaulales
92	MP_E380	Bangiales
5	MP_E380	Margalefidinium polykrikoides
6	MP_E380	Flavobacteriales
1	MP_E380	Cymatosiraceae
106	MP_E380	Planorbidae__o
7	MP_E380	Pseudocalanus acuspes
31	MP_E380	Oithona similis
2	MP_E380	Coscinodiscophyceae
2	MP_E380	Gracilariales
2	MP_E380	Mecoptera
3	MP_E380	Agaricomycetes
152	MP_E380	Peyssonneliales
21	MP_E380	Thalassionema nitzschioides
2	MP_E380	Chrysoparadoxa__f__o
12	MP_E380	Candidatus Pelagibacteraceae
780	MP_E380	Blastocladiales
39	MP_E380	Balanus sp_ HLC_24243
157	MP_E380	Chordariaceae
109	MP_E380	Archinemertea
5	MP_E380	Dinophyceae
5	MP_E380	Ochromonadaceae
10	MP_E380	Rhizostomeae
2	MP_E380	Calanoida
67	MP_E380	Stephanodiscales
32	MP_E380	Euglyphida
102	MP_E380	Poduromorpha
86	MP_E380	Lithodesmiaceae
20	MP_E380	Haptoglossa__f
6	MP_E380	Hemiaulaceae
120	MP_E380	Paraphysomonadaceae
8	MP_E380	Scorpiones
63	MP_E380	Phaeophyceae
106	MP_E380	Triphoridae__o
5	MP_E380	Semaeostomeae
6	MP_E380	Bubarida
29	MP_E380	Rhodymeniales
11	MP_E380	Malacalcyonacea
17	MP_E380	Siphonaptera
52	MP_E380	Ephemeroptera
2	MP_E380	Hapalidiales
7	MP_E380	Plocamiales
7	MP_E380	Salmoniformes
39	MP_E380	Perophoridae
5	MP_E380	Hyphochytriaceae__o
17	MP_E380	Jakobida
198	MP_E380	Nudibranchia
1	MP_E380	Enopla
32	MP_E380	Chaetocerotaceae
3641	MP_E380	Acartia longiremis
25	MP_E380	Balanus
1	MP_E380	Gymnodinium
11	MP_E380	Plagiogrammaceae
2	MP_E380	Chlorophyta
1	MP_E380	Gymnodiniales
2	MP_E380	Aequorea
2	MP_E380	Pseudopedinella__f
36	MP_E380	Pseudocalanus newmani
5	MP_E380	Nitzschia
5	MP_E380	Sphacelariales
49	MP_E380	Paracalanus sp_ C AC_2013
2	MP_E380	Ophelina
59	MP_E380	Polyneura latissima
1	MP_E380	Actinopteri
5	MP_E380	Skeletonema japonicum
3	MP_E380	Anisolpidiales
2	MP_E380	Geraniales
1	MP_E380	Scombriformes
14	MP_E380	Cheilostomatida
13	MP_E380	Polyporales
2	MP_E380	Cymbellales
1	MP_E380	Segregatospumella__f__o
2	MP_E380	Pedinellales
10	MP_E380	Myzocytiopsidales
7	MP_E380	Skeletonema dohrnii
13	MP_E380	Thraustochytrida
4	MP_E380	Dictyosiphon
4	MP_E380	Emiliania
4	MP_E380	Delesseriaceae
3	MP_E380	Cylindrotheca closterium
3	MP_E380	Chordeumatida
153	MP_E380	Pyramimonadales
6	MP_E380	Apoikiaceae__o
2	MP_E380	Eukrohnia hamata
2	MP_E380	Russulales
2	MP_E380	Clitellata
2	MP_E380	Sporochnales
2	MP_E380	Rhopalodiales
93	MP_E380	Leptocylindraceae
1	MP_E380	Chloropicophyceae
4	MP_E380	Actiniaria
5	MP_E380	Neuroptera
8	MP_E380	Saprolegniales__c
199	MP_E384_3B	Noelaerhabdaceae
1139	MP_E384_3B	Lepidoptera
1017	MP_E384_3B	Leptothecata
17	MP_E384_3B	Synurales
120	MP_E384_3B	Dactylopodida
463	MP_E384_3B	Coleoptera
64	MP_E384_3B	Rhizosoleniales
21	MP_E384_3B	Malacostraca
1040	MP_E384_3B	Unknown
738	MP_E384_3B	Pythiales
6770	MP_E384_3B	Diptera
1195	MP_E384_3B	Araneae
50	MP_E384_3B	Hydrozoa
455	MP_E384_3B	Saprolegniales
400	MP_E384_3B	Peronosporales
31	MP_E384_3B	Laminariales
4492	MP_E384_3B	Ectocarpales
187	MP_E384_3B	Lithodesmiales
1695	MP_E384_3B	Dictyotales
177	MP_E384_3B	Longamoebia
480	MP_E384_3B	Ceramiales
485	MP_E384_3B	Apusomonadida
646	MP_E384_3B	Amphipoda
2	MP_E384_3B	Decapoda
2	MP_E384_3B	Leohumicola__f
53	MP_E384_3B	Bathycoccus prasinos
14	MP_E384_3B	Telonemida
1087	MP_E384_3B	Anthoathecata
20	MP_E384_3B	Eustigmatales
984	MP_E384_3B	Insecta
4	MP_E384_3B	Thalassiosirales
424	MP_E384_3B	Cyanea
266	MP_E384_3B	Prymnesiales
947	MP_E384_3B	Phaeocystales
366	MP_E384_3B	Haptoglossa__f__o
4	MP_E384_3B	Clytia gregaria
38	MP_E384_3B	Arachnida
232	MP_E384_3B	Phacellophora camtschatica
53	MP_E384_3B	Littorinimorpha
68	MP_E384_3B	Neogastropoda
8	MP_E384_3B	Pythiaceae
6	MP_E384_3B	Fragilariales
55	MP_E384_3B	Siphonophorae
373	MP_E384_3B	Gigartinales
677	MP_E384_3B	Environmental Unknown
311	MP_E384_3B	Chromulinales
6	MP_E384_3B	Mysida
31	MP_E384_3B	Chromulinaceae
26	MP_E384_3B	Ancylidae__o
4804	MP_E384_3B	Cyathomonadacea
79	MP_E384_3B	Chlorellales
3	MP_E384_3B	Limapontiidae__o
20	MP_E384_3B	Eukaryota
62	MP_E384_3B	Gastropoda
4	MP_E384_3B	Arcellinida
5	MP_E384_3B	Haplosclerida
361	MP_E384_3B	Poecilosclerida
52	MP_E384_3B	Phaeocystaceae
44	MP_E384_3B	Hymenoptera
22	MP_E384_3B	Phaeocystis globosa
29	MP_E384_3B	Sarcoptiformes
1	MP_E384_3B	Thalassiosira nordenskioeldii
114	MP_E384_3B	Agaricales
124	MP_E384_3B	Homo sapiens
21	MP_E384_3B	Craspedida
31	MP_E384_3B	Phaeocystis
6	MP_E384_3B	Monostilifera
1101	MP_E384_3B	Stylommatophora
38	MP_E384_3B	Hemiptera
12	MP_E384_3B	Mitrocoma cellularia
102	MP_E384_3B	Isochrysidales
17	MP_E384_3B	Candidatus Pelagibacterales
5	MP_E384_3B	Scyphozoa
5	MP_E384_3B	Saprolegniaceae
17	MP_E384_3B	Aureococcus anophagefferens
3	MP_E384_3B	Parvamoeba__f
7	MP_E384_3B	Lymnaeidae__o
15	MP_E384_3B	Ochromonadales
36	MP_E384_3B	Zancleidae
92	MP_E384_3B	Pseudocalanus
301	MP_E384_3B	Gelidiales
82742	MP_E384_3B	Pseudocalanus mimus
7	MP_E384_3B	Clausocalanidae
15	MP_E384_3B	Picozoa
119	MP_E384_3B	Bangiales
9	MP_E384_3B	Margalefidinium polykrikoides
32	MP_E384_3B	Flavobacteriales
1	MP_E384_3B	Cymatosiraceae
701	MP_E384_3B	Planorbidae__o
147	MP_E384_3B	Pseudocalanus acuspes
2	MP_E384_3B	Coscinodiscophyceae
1	MP_E384_3B	Pseudo_nitzschia
1	MP_E384_3B	Gracilariales
35	MP_E384_3B	Peyssonneliales
27	MP_E384_3B	Stomotoca atra
63	MP_E384_3B	Chrysoparadoxa__f__o
17	MP_E384_3B	Candidatus Pelagibacteraceae
2	MP_E384_3B	Blastocladiales
65	MP_E384_3B	Chordariaceae
2	MP_E384_3B	Archinemertea
4	MP_E384_3B	Ochromonadaceae
237	MP_E384_3B	Rhizostomeae
1	MP_E384_3B	Stephanodiscales
13	MP_E384_3B	Agalma elegans
54	MP_E384_3B	Euglyphida
30	MP_E384_3B	Poduromorpha
2	MP_E384_3B	Haptoglossa__f
5	MP_E384_3B	Hemiaulaceae
17	MP_E384_3B	Phaeophyceae
18	MP_E384_3B	Bubarida
67	MP_E384_3B	Axinellida
121	MP_E384_3B	Ephemeroptera
2	MP_E384_3B	Hapalidiales
11	MP_E384_3B	Campanulariidae
6	MP_E384_3B	Plocamiales
205	MP_E384_3B	Salmoniformes
196	MP_E384_3B	Desmidiales
29	MP_E384_3B	Jakobida
22	MP_E384_3B	Tethyida
6	MP_E384_3B	Enopla
14	MP_E384_3B	Bangiophyceae
1	MP_E384_3B	Acartia longiremis
4	MP_E384_3B	Cephalaspidea
85	MP_E384_3B	Eutonina indicans
3	MP_E384_3B	Chlorophyta
2	MP_E384_3B	Gymnodiniales
4	MP_E384_3B	Ixodida
4	MP_E384_3B	Segregatospumella__f__o
7	MP_E384_3B	Myzocytiopsidales
2	MP_E384_3B	Thraustochytrida
68	MP_E384_3B	Neuroptera
63	MP_E384_3B	Hymenochaetales
4	MP_E384_3B	Antedonidae
74	MP_E384_3B	Bolinopsis microptera
1	MP_E384_3B	Tyrophagus fanetzhangorum
13	MP_E384_3B	Pythiales__c
55	MP_E384_3B	Suberitida
76	MP_E384_3B	Photobacterium profundum
474	MP_E384_3B	Leuckartiara sp_ PS_2018
7	MP_E384_3B	Hyphomicrobiales
3	MP_E384_3B	Thelephorales
14	MP_E384_3B	Planorbidae
11	MP_E384_3B	Platyhedylidae__o
4	MP_E384_3B	Ampharetidae
2	MP_E384_3B	Mitrocomidae
11	MP_E384_3B	Prayidae
19	MP_E384_3B	Terebellida
19	MP_E384_3B	Vexillifera
18	MP_E384_3B	Ophiopholis sp_ EAC01
4	MP_E384_3B	Lepetellida
1	MP_E384_3B	Lycaenidae
14	MP_E384_3B	Hydrolagus colliei
6	MP_E384_3B	Pyrenomonadales
3	MP_E384_3B	Stomatopoda
3	MP_E384_3B	Leuckartiara longicalcar
11	MP_E384_3B	Microheliella__f__o
9	MP_E384_3B	Ectopleura marina
4	MP_E384_3B	Scleractinia
2	MP_E384_3B	Beroe aff_ abyssicola LMC_2021
7	MP_E384_3B	Palmariales
1	MP_E384_3B	Holocentriformes
6	MP_E384_3B	Stauromedusae
2	MP_E384_3B	Euphysa flammea
3	MP_E384_3B	Florometra serratissima
3	MP_E384_3B	Leptomitales
6	MP_E384_3B	Gonyaulacales
59	MP_E384_3B	Batrachospermales
