Value	Sample	TerminalTaxa
431	MP_E645_WCOA21	Candidatus Karelsulcia__f
2756	MP_E645_WCOA21	Eukaryota
9	MP_E645_WCOA21	Sphaeronectes koellikeri
5	MP_E645_WCOA21	Chuniphyes multidentata
12	MP_E645_WCOA21	Oxalobacteraceae
5	MP_E645_WCOA21	Semaeostomeae
2	MP_E645_WCOA21	Rhodobacterales
2	MP_E645_WCOA21	Orseolia
27	MP_E645_WCOA21	Bacillota
3	MP_E645_WCOA21	Geodiidae
977	MP_E645_WCOA21	Thysanoessa
107	MP_E645_WCOA21	Acartia longiremis
8	MP_E668_WCOA21	Carybdeida
598	MP_E668_WCOA21	Unknown
488	MP_E668_WCOA21	Lineidae
4261	MP_E668_WCOA21	Actinopteri
142	MP_E668_WCOA21	Picozoa
367	MP_E668_WCOA21	Candidatus Karelsulcia__f
4480	MP_E668_WCOA21	Eukaryota
6	MP_E668_WCOA21	Poecilosclerida
491	MP_E668_WCOA21	Chiridota sp_ 2 AKM_2016
38	MP_E668_WCOA21	Chuniphyes multidentata
90	MP_E668_WCOA21	Trochida
3	MP_E668_WCOA21	Demospongiae
1024	MP_E668_WCOA21	Meioglossus psammophilus
12197	MP_E668_WCOA21	Gadiformes
38	MP_E668_WCOA21	Gennadas
3	MP_E668_WCOA21	Bacteria
756	MP_E668_WCOA21	Harrimania kupfferi
9	MP_E668_WCOA21	Cricotopus sp_
26	MP_E668_WCOA21	Pseudocalanus elongatus
607	MP_E668_WCOA21	Harrimaniidae
593	MP_E668_WCOA21	Tubulaniformes
61	MP_E668_WCOA21	Chitonida
5609	MP_E668_WCOA21	Trichometra cubensis
22	MP_E671_WCOA21	Carybdeida
1046	MP_E671_WCOA21	Unknown
10886	MP_E671_WCOA21	Actinopteri
17	MP_E671_WCOA21	Synaptidae
268	MP_E671_WCOA21	Picozoa
14427	MP_E671_WCOA21	Candidatus Karelsulcia__f
7299	MP_E671_WCOA21	Perciformes
9	MP_E671_WCOA21	Trachymedusae
32	MP_E671_WCOA21	Chordata
4720	MP_E671_WCOA21	Euphausia pacifica
447	MP_E671_WCOA21	Poecilosclerida
5	MP_E671_WCOA21	Homo sapiens
13380	MP_E671_WCOA21	Merluccius
60	MP_E671_WCOA21	Eusergestes arcticus
1365	MP_E671_WCOA21	Spatangoida
25	MP_E671_WCOA21	Actinomycetaceae
116	MP_E671_WCOA21	Echinoidea
10	MP_E671_WCOA21	Dictyodendrillidae
277	MP_E671_WCOA21	Axinellida
22	MP_E671_WCOA21	Dendroceratida
1240	MP_E671_WCOA21	Thysanoessa
87	MP_E671_WCOA21	Stichopodidae
4777	MP_E671_WCOA21	Tarletonbeania
4	MP_E671_WCOA21	Cecidomyiidae
5	MP_E671_WCOA21	Orseolia oryzae
5	MP_E671_WCOA21	Eucalanus bungii
3	MP_E671_WCOA21	Steironepion moniliferum
2073	MP_E671_WCOA21	Lamna ditropis
93	MP_E671_WCOA21	Tellinidae
210	MP_E671_WCOA21	Hansarsia megalops
735	MP_E671_WCOA21	Tubulanus sp_ 3 TCH_2015
432	MP_E671_WCOA21	Psammobiidae
11327	MP_E671_WCOA21	Lamna
13	MP_E671_WCOA21	Cyclopecten sp_ DJC_2016
50	MP_E671_WCOA21	Octopodidae
1	MP_E678_WCOA21	Carybdeida
124	MP_E678_WCOA21	Unknown
24662	MP_E678_WCOA21	Actinopteri
41	MP_E678_WCOA21	Picozoa
2696	MP_E678_WCOA21	Candidatus Karelsulcia__f
16721	MP_E678_WCOA21	Eukaryota
934	MP_E678_WCOA21	Acharax johnsoni
6	MP_E678_WCOA21	Sphaeronectes koellikeri
49	MP_E678_WCOA21	Chordata
43	MP_E678_WCOA21	Euphausia pacifica
127	MP_E678_WCOA21	Poecilosclerida
4	MP_E678_WCOA21	Anthozoa
13	MP_E678_WCOA21	Chuniphyes multidentata
2	MP_E678_WCOA21	Ulmaridae
1	MP_E678_WCOA21	Spongillida
11	MP_E678_WCOA21	Mollusca
196	MP_E678_WCOA21	Heteronemertea
5	MP_E678_WCOA21	Dictyodendrillidae
3	MP_E678_WCOA21	Bacteria
31	MP_E678_WCOA21	Harrimaniidae
43	MP_E678_WCOA21	Paralepetopsis sp_
16	MP_E678_WCOA21	Monostilifera
2061	MP_E678_WCOA21	Scopelogadus bispinosus
547	MP_E678_WCOA21	Antedonidae
5	MP_E678_WCOA21	Antarctonemertes sp_ NEP_2021
1077	MP_E678_WCOA21	Amphiuridae
2	MP_E678_WCOA21	Hubrechtidae
266	MP_E678_WCOA21	Poseidonemertidae
194	MP_E678_WCOA21	Oerstedia sp_ SJ 64
11	MP_E697_WCOA21	Carybdeida
227	MP_E697_WCOA21	Unknown
243	MP_E697_WCOA21	Lineidae
5472	MP_E697_WCOA21	Actinopteri
41	MP_E697_WCOA21	Synaptidae
215	MP_E697_WCOA21	Picozoa
161	MP_E697_WCOA21	Candidatus Karelsulcia__f
54240	MP_E697_WCOA21	Eukaryota
19	MP_E697_WCOA21	Trachymedusae
12	MP_E697_WCOA21	Tetractinellida
34	MP_E697_WCOA21	Poecilosclerida
20	MP_E697_WCOA21	Chuniphyes multidentata
3	MP_E697_WCOA21	Ulmaridae
6	MP_E697_WCOA21	Holothuroidea
113	MP_E697_WCOA21	Geodiidae
48	MP_E697_WCOA21	Harrimaniidae
815	MP_E697_WCOA21	Tubulaniformes
67	MP_E697_WCOA21	Gemmatimonadales
54	MP_E697_WCOA21	Chiridota
11	MP_E697_WCOA21	Candidatus Woesebacteria
9	MP_E697_WCOA21	Scolopendromorpha
7	MP_E697_WCOA21	Polydesmida
1435	MP_E697_WCOA21	Ophiolimna
2	MP_E697_WCOA21	Sporidiobolales
650	MP_E697_WCOA21	Forcipulatida
5	MP_E731_WCOA21	Unknown
3	MP_E731_WCOA21	Picozoa
43157	MP_E731_WCOA21	Eukaryota
176	MP_E731_WCOA21	Homo sapiens
530	MP_E731_WCOA21	Gallus
14692	MP_E731_WCOA21	Enypniastes
13	MP_E731_WCOA21	Bathydorus laniger
12	MP_E731_WCOA21	Simulium
3	MP_E731_WCOA21	Callyspongiidae
412	MP_E731_WCOA21	Enypniastes eximia
6	MP_E754_WCOA21	Carybdeida
311	MP_E754_WCOA21	Unknown
85	MP_E754_WCOA21	Lineidae
5395	MP_E754_WCOA21	Actinopteri
40	MP_E754_WCOA21	Picozoa
1193	MP_E754_WCOA21	Candidatus Karelsulcia__f
21547	MP_E754_WCOA21	Eukaryota
16115	MP_E754_WCOA21	Perciformes
275	MP_E754_WCOA21	Cephalopoda
189	MP_E754_WCOA21	Chordata
46	MP_E754_WCOA21	Eumicrotremus spinosus
121	MP_E754_WCOA21	Euphausia pacifica
310	MP_E754_WCOA21	Poecilosclerida
19	MP_E754_WCOA21	Chuniphyes multidentata
1	MP_E754_WCOA21	Spongillida
3703	MP_E754_WCOA21	Merluccius
1711	MP_E754_WCOA21	Spatangoida
11	MP_E754_WCOA21	Echinoidea
80	MP_E754_WCOA21	Axinellida
5	MP_E754_WCOA21	Dendroceratida
826	MP_E754_WCOA21	Meioglossus psammophilus
5206	MP_E754_WCOA21	Tetronarce
5	MP_E754_WCOA21	Enteropneusta
2290	MP_E754_WCOA21	Tetronarce californica
487	MP_E754_WCOA21	Amphipholis squamata
126	MP_E754_WCOA21	Asteronychidae
1953	MP_E754_WCOA21	Saccoglossus
102	MP_E754_WCOA21	Amphipoda
542	MP_E777_WCOA21	Unknown
1513	MP_E777_WCOA21	Lineidae
7558	MP_E777_WCOA21	Actinopteri
43	MP_E777_WCOA21	Picozoa
3835	MP_E777_WCOA21	Candidatus Karelsulcia__f
4437	MP_E777_WCOA21	Eukaryota
10324	MP_E777_WCOA21	Perciformes
1110	MP_E777_WCOA21	Solasteridae
945	MP_E777_WCOA21	Cephalopoda
30	MP_E777_WCOA21	Chordata
169	MP_E777_WCOA21	Poecilosclerida
3477	MP_E777_WCOA21	Chiridota sp_ 2 AKM_2016
115	MP_E777_WCOA21	Anthozoa
21	MP_E777_WCOA21	Chuniphyes multidentata
12	MP_E777_WCOA21	Ulmaridae
1	MP_E777_WCOA21	Spongillida
145	MP_E777_WCOA21	Mollusca
113	MP_E777_WCOA21	Merluccius
1529	MP_E777_WCOA21	Eptatretus
3341	MP_E777_WCOA21	Stenobrachius leucopsarus
129	MP_E777_WCOA21	Heteromolpadia tridens
95	MP_E777_WCOA21	Bacteria
620	MP_E777_WCOA21	Tubulaniformes
7189	MP_E777_WCOA21	Amphiuridae
156	MP_E777_WCOA21	Hubrechtidae
92	MP_E777_WCOA21	Poseidonemertidae
97	MP_E777_WCOA21	Protoglossus koehleri
675	MP_E777_WCOA21	Tubulanidae
29	MP_E777_WCOA21	Ophiotreta durbanensis
38	MP_E777_WCOA21	Chaetoderma nitidulum
29	MP_E777_WCOA21	Sagittidae
22	MP_E777_WCOA21	Lasaeidae
3	MP_E777_WCOA21	Arachnida
527	MP_E777_WCOA21	Luidia foliolata
457	MP_E777_WCOA21	Fredericella
816	MP_E777_WCOA21	Diptera
1280	MP_E777_WCOA21	Acharax
368	MP_E777_WCOA21	Nemertea
228	MP_E777_WCOA21	Ophiacanthidae
172	MP_E777_WCOA21	Thyasiridae
14	MP_E777_WCOA21	Chalinidae
8647	MP_E777_WCOA21	Cyclothone atraria
120	MP_E777_WCOA21	Gennadas incertus
85	MP_E777_WCOA21	Apodida
164	MP_E782_WCOA21	Unknown
186	MP_E782_WCOA21	Lineidae
11228	MP_E782_WCOA21	Actinopteri
31	MP_E782_WCOA21	Picozoa
64	MP_E782_WCOA21	Candidatus Karelsulcia__f
8931	MP_E782_WCOA21	Eukaryota
3	MP_E782_WCOA21	Sphaeronectes koellikeri
8	MP_E782_WCOA21	Chuniphyes multidentata
59	MP_E782_WCOA21	Homo sapiens
385	MP_E782_WCOA21	Chitonida
3254	MP_E782_WCOA21	Chondrichthyes
437	MP_E782_WCOA21	Asteriidae
130	MP_E782_WCOA21	Ophiolepididae
321	MP_E786_WCOA21	Unknown
1429	MP_E786_WCOA21	Synaptidae
43	MP_E786_WCOA21	Picozoa
10584	MP_E786_WCOA21	Eukaryota
13655	MP_E786_WCOA21	Chordata
10	MP_E786_WCOA21	Chuniphyes multidentata
45	MP_E786_WCOA21	Homo sapiens
22	MP_E786_WCOA21	Cricotopus sp_
12	MP_E786_WCOA21	Candidatus Woesebacteria
3100	MP_E786_WCOA21	Enypniastes
843	MP_E786_WCOA21	Sagittidae
11156	MP_E786_WCOA21	Balaenoptera
10	MP_E786_WCOA21	Bacteriovoracales
10	MP_E786_WCOA21	Euplectellidae
2558	MP_E786_WCOA21	Benthogone abstrusa
3	MP_E786_WCOA21	Cryptocaryon__f
1709	MP_E786_WCOA21	Dendrochirotida
435	MP_E786_WCOA21	Molpadia
36	MP_E790_WCOA21	Unknown
1933	MP_E790_WCOA21	Actinopteri
1	MP_E790_WCOA21	Picozoa
117	MP_E790_WCOA21	Eukaryota
101	MP_E790_WCOA21	Elpidiidae
8	MP_E790_WCOA21	Sphaeronectes koellikeri
7	MP_E790_WCOA21	Chuniphyes multidentata
22	MP_E790_WCOA21	Geodiidae
1356	MP_E790_WCOA21	Harrimaniidae
964	MP_E790_WCOA21	Tubulaniformes
8816	MP_E790_WCOA21	Enypniastes
7116	MP_E790_WCOA21	Balaenoptera
21	MP_E790_WCOA21	Astropectinidae
13	MP_E790_WCOA21	Artiodactyla
627	MP_E790_WCOA21	Pourtalesiidae
500	MP_E790_WCOA21	Peniagone leander
251	MP_E790_WCOA21	Chironomidae
9200	MP_E790_WCOA21	Plutonaster agassizi
363	MP_E806_1B_WCOA21	Unknown
1449	MP_E806_1B_WCOA21	Actinopteri
131	MP_E806_1B_WCOA21	Picozoa
5012	MP_E806_1B_WCOA21	Candidatus Karelsulcia__f
2869	MP_E806_1B_WCOA21	Perciformes
7978	MP_E806_1B_WCOA21	Chordata
112	MP_E806_1B_WCOA21	Poecilosclerida
91	MP_E806_1B_WCOA21	Anthozoa
70	MP_E806_1B_WCOA21	Chuniphyes multidentata
1	MP_E806_1B_WCOA21	Spongillida
55	MP_E806_1B_WCOA21	Heteronemertea
563	MP_E806_1B_WCOA21	Merluccius
456	MP_E806_1B_WCOA21	Spatangoida
7091	MP_E806_1B_WCOA21	Stenobrachius leucopsarus
4	MP_E806_1B_WCOA21	Demospongiae
1	MP_E806_1B_WCOA21	Cecidomyiidae
134	MP_E806_1B_WCOA21	Tellinidae
1508	MP_E806_1B_WCOA21	Amphiuridae
4825	MP_E806_1B_WCOA21	Hubrechtidae
66	MP_E806_1B_WCOA21	Tubulanidae
3823	MP_E806_1B_WCOA21	Chondrichthyes
33	MP_E806_1B_WCOA21	Cerianthidae
12682	MP_E806_1B_WCOA21	Mammalia
9	MP_E806_1B_WCOA21	Stereobalanus
221	MP_E806_1B_WCOA21	Pannychia
2	MP_E806_1B_WCOA21	Oceanospirillales
249	MP_E806_1B_WCOA21	Lucinida
48	MP_E806_1B_WCOA21	Littorinimorpha
105	MP_E806_1B_WCOA21	Chaetodermatida
167	MP_E815_WCOA21	Unknown
20659	MP_E815_WCOA21	Actinopteri
135	MP_E815_WCOA21	Picozoa
3902	MP_E815_WCOA21	Candidatus Karelsulcia__f
13884	MP_E815_WCOA21	Eukaryota
2290	MP_E815_WCOA21	Perciformes
32	MP_E815_WCOA21	Cephalopoda
2788	MP_E815_WCOA21	Chordata
60	MP_E815_WCOA21	Eumicrotremus spinosus
454	MP_E815_WCOA21	Euphausia pacifica
54	MP_E815_WCOA21	Poecilosclerida
1	MP_E815_WCOA21	Spongillida
32	MP_E815_WCOA21	Gallus
9	MP_E815_WCOA21	Spatangoida
389	MP_E815_WCOA21	Eptatretus
5	MP_E815_WCOA21	Actinomycetaceae
3	MP_E815_WCOA21	Echinoidea
25	MP_E815_WCOA21	Axinellida
8	MP_E815_WCOA21	Dendroceratida
505	MP_E815_WCOA21	Bacillota
138	MP_E815_WCOA21	Thysanoessa
135	MP_E815_WCOA21	Hubrechtidae
14	MP_E815_WCOA21	Acartia tonsa
7	MP_E815_WCOA21	Chaetoderma
14	MP_E815_WCOA21	Simrothiellidae
4	MP_E815_WCOA21	Siphonophorae
23	MP_E815_WCOA21	Sapromyza palpella
57	MP_E815_WCOA21	Flavobacteriales
1549	MP_E815_WCOA21	Otariidae
161	MP_E815_WCOA21	Hemiptera
29	MP_E820_WCOA21	Carybdeida
342	MP_E820_WCOA21	Unknown
13342	MP_E820_WCOA21	Actinopteri
141	MP_E820_WCOA21	Picozoa
8406	MP_E820_WCOA21	Candidatus Karelsulcia__f
24776	MP_E820_WCOA21	Eukaryota
11547	MP_E820_WCOA21	Chordata
1062	MP_E820_WCOA21	Euphausia pacifica
258	MP_E820_WCOA21	Poecilosclerida
17	MP_E820_WCOA21	Chiridota sp_ 2 AKM_2016
259	MP_E820_WCOA21	Homo sapiens
38	MP_E820_WCOA21	Spongillida
5694	MP_E820_WCOA21	Merluccius
233	MP_E820_WCOA21	Gallus
1542	MP_E820_WCOA21	Spatangoida
4	MP_E820_WCOA21	Actinomycetaceae
906	MP_E820_WCOA21	Echinoidea
12	MP_E820_WCOA21	Dictyodendrillidae
95	MP_E820_WCOA21	Axinellida
24	MP_E820_WCOA21	Dendroceratida
85	MP_E820_WCOA21	Bacillota
1160	MP_E820_WCOA21	Thysanoessa
456	MP_E820_WCOA21	Hansarsia megalops
101	MP_E820_WCOA21	Octopodidae
4	MP_E820_WCOA21	Monostilifera
36	MP_E820_WCOA21	Amphipoda
8	MP_E820_WCOA21	Chironomidae
2676	MP_E820_WCOA21	Mammalia
1	MP_E820_WCOA21	Siphonophorae
4	MP_E820_WCOA21	Sapromyza palpella
6443	MP_E820_WCOA21	Otariidae
557	MP_E820_WCOA21	Petrasma pervernicosa
3	MP_E820_WCOA21	Cunina sp_
4	MP_E820_WCOA21	Environmental Unknown
3	MP_E820_WCOA21	Holothyrida
183	MP_E820_WCOA21	Luidia
318	MP_E820_WCOA21	Breviturma doederleini
389	MP_E820_WCOA21	Amphipholis torelli
186	MP_E820_WCOA21	Breviturma
77	MP_E820_WCOA21	Tubulanus
108	MP_E820_WCOA21	Ophiura luetkenii
6	MP_E828_WCOA21	Carybdeida
698	MP_E828_WCOA21	Unknown
675	MP_E828_WCOA21	Lineidae
28750	MP_E828_WCOA21	Actinopteri
297	MP_E828_WCOA21	Picozoa
15333	MP_E828_WCOA21	Candidatus Karelsulcia__f
6343	MP_E828_WCOA21	Eukaryota
13	MP_E828_WCOA21	Sphaeronectes koellikeri
861	MP_E828_WCOA21	Sclerodactylidae
2628	MP_E828_WCOA21	Chordata
8	MP_E828_WCOA21	Eumicrotremus spinosus
1123	MP_E828_WCOA21	Euphausia pacifica
322	MP_E828_WCOA21	Poecilosclerida
124	MP_E828_WCOA21	Chiridota sp_ 2 AKM_2016
5	MP_E828_WCOA21	Chuniphyes multidentata
14285	MP_E828_WCOA21	Merluccius
218	MP_E828_WCOA21	Eusergestes arcticus
3205	MP_E828_WCOA21	Spatangoida
9	MP_E828_WCOA21	Actinomycetaceae
2875	MP_E828_WCOA21	Echinoidea
28	MP_E828_WCOA21	Dictyodendrillidae
292	MP_E828_WCOA21	Axinellida
107	MP_E828_WCOA21	Dendroceratida
165	MP_E828_WCOA21	Thysanoessa
1	MP_E828_WCOA21	Demospongiae
1	MP_E828_WCOA21	Cecidomyiidae
208	MP_E828_WCOA21	Tellinidae
88	MP_E828_WCOA21	Hansarsia megalops
246	MP_E828_WCOA21	Tubulanus sp_ 3 TCH_2015
476	MP_E828_WCOA21	Psammobiidae
28	MP_E828_WCOA21	Monostilifera
1364	MP_E828_WCOA21	Forcipulatida
204	MP_E828_WCOA21	Asteronychidae
2252	MP_E828_WCOA21	Saccoglossus
354	MP_E828_WCOA21	Tubulanidae
610	MP_E828_WCOA21	Ophiacanthidae
14314	MP_E828_WCOA21	Chondrichthyes
11338	MP_E828_WCOA21	Mammalia
15	MP_E828_WCOA21	Acartia tonsa
25	MP_E828_WCOA21	Chaetoderma
8	MP_E828_WCOA21	Siphonophorae
484	MP_E828_WCOA21	Flavobacteriales
5270	MP_E828_WCOA21	Otariidae
4193	MP_E828_WCOA21	Petrasma pervernicosa
4	MP_E828_WCOA21	Environmental Unknown
88	MP_E828_WCOA21	Tubulanus
11	MP_E828_WCOA21	Candidatus Pseudothioglobus__f
957	MP_E828_WCOA21	Modiolus
255	MP_E828_WCOA21	Schizocardium
38	MP_E828_WCOA21	Galeommatida
26	MP_E828_WCOA21	Negombata magnifica
7	MP_E828_WCOA21	Decapoda
5	MP_E828_WCOA21	Porifera
4	MP_E828_WCOA21	Diplosoma
3	MP_E828_WCOA21	Promethearchaeales
2	MP_E828_WCOA21	Calanoida
2609	MP_E828_WCOA21	Chimaeriformes
190	MP_E828_WCOA21	Lissodendoryx
148	MP_E828_WCOA21	Dondersiidae
19	MP_E834_WCOA21	Unknown
35435	MP_E834_WCOA21	Actinopteri
25	MP_E834_WCOA21	Picozoa
156	MP_E834_WCOA21	Candidatus Karelsulcia__f
10468	MP_E834_WCOA21	Eukaryota
149	MP_E834_WCOA21	Cephalopoda
15	MP_E834_WCOA21	Eumicrotremus spinosus
29	MP_E834_WCOA21	Euphausia pacifica
4	MP_E834_WCOA21	Chuniphyes multidentata
162	MP_E834_WCOA21	Homo sapiens
27	MP_E834_WCOA21	Spongillida
4	MP_E834_WCOA21	Actinomycetaceae
3	MP_E834_WCOA21	Dictyodendrillidae
1	MP_E834_WCOA21	Dendroceratida
3	MP_E834_WCOA21	Thysanoessa
1	MP_E834_WCOA21	Demospongiae
143	MP_E834_WCOA21	Hansarsia megalops
64	MP_E834_WCOA21	Candidatus Woesebacteria
1985	MP_E834_WCOA21	Mammalia
4	MP_E834_WCOA21	Acartia tonsa
5215	MP_E834_WCOA21	Otariidae
2	MP_E834_WCOA21	Clausophyidae
3298	MP_E834_WCOA21	Balaenoptera musculus
3	MP_E834_WCOA21	Ophiothrix angulata
12	MP_E834_WCOA21	Eumicrotremus orbis
603	MP_E834_WCOA21	Trachipterus trachypterus
286	MP_E834_WCOA21	Cerebratulus
597	MP_E882_1B_WCOA21	Unknown
24841	MP_E882_1B_WCOA21	Actinopteri
155	MP_E882_1B_WCOA21	Picozoa
8746	MP_E882_1B_WCOA21	Candidatus Karelsulcia__f
9557	MP_E882_1B_WCOA21	Eukaryota
36904	MP_E882_1B_WCOA21	Perciformes
1	MP_E882_1B_WCOA21	Sphaeronectes koellikeri
11592	MP_E882_1B_WCOA21	Chordata
8	MP_E882_1B_WCOA21	Tetractinellida
11	MP_E882_1B_WCOA21	Poecilosclerida
13	MP_E882_1B_WCOA21	Homo sapiens
7	MP_E882_1B_WCOA21	Ulmaridae
6	MP_E882_1B_WCOA21	Holothuroidea
29	MP_E882_1B_WCOA21	Actinomycetaceae
3	MP_E882_1B_WCOA21	Echinoidea
250	MP_E882_1B_WCOA21	Hansarsia megalops
10120	MP_E882_1B_WCOA21	Cyclopecten sp_ DJC_2016
284	MP_E882_1B_WCOA21	Forcipulatida
693	MP_E882_1B_WCOA21	Gennadas incertus
271	MP_E882_1B_WCOA21	Flavobacteriales
840	MP_E882_1B_WCOA21	Luidia
1169	MP_E882_1B_WCOA21	Magelona
29706	MP_E882_1B_WCOA21	Triphoturus mexicanus
27	MP_E882_1B_WCOA21	Curtonida lutruwita
2	MP_E882_1B_WCOA21	Labyrinthulida
250	MP_E882_1B_WCOA21	Luidia sp_ NSMT E_14364
107	MP_E882_1B_WCOA21	Valvatida
84	MP_E888_WCOA21	Unknown
17	MP_E888_WCOA21	Picozoa
11110	MP_E888_WCOA21	Candidatus Karelsulcia__f
14242	MP_E888_WCOA21	Eukaryota
95	MP_E888_WCOA21	Poecilosclerida
151	MP_E888_WCOA21	Chuniphyes multidentata
2	MP_E888_WCOA21	Ulmaridae
3	MP_E888_WCOA21	Spongillida
1	MP_E888_WCOA21	Holothuroidea
14	MP_E888_WCOA21	Dictyodendrillidae
181	MP_E888_WCOA21	Heteromolpadia tridens
11	MP_E888_WCOA21	Demospongiae
4	MP_E888_WCOA21	Candidatus Woesebacteria
251	MP_E888_WCOA21	Flavobacteriales
24	MP_E888_WCOA21	Tepidiformaceae
3	MP_E888_WCOA21	Geryoniidae
26	MP_E888_WCOA21	Ophiophthalmus
9	MP_E888_WCOA21	Balanomorpha
4	MP_E888_WCOA21	Suberitida
171	MP_E893_WCOA21	Unknown
28	MP_E893_WCOA21	Picozoa
1278	MP_E893_WCOA21	Candidatus Karelsulcia__f
62435	MP_E893_WCOA21	Eukaryota
3	MP_E893_WCOA21	Sphaeronectes koellikeri
2	MP_E893_WCOA21	Poecilosclerida
7	MP_E893_WCOA21	Ulmaridae
4	MP_E893_WCOA21	Holothuroidea
421	MP_E893_WCOA21	Echinoidea
13	MP_E893_WCOA21	Demospongiae
1621	MP_E893_WCOA21	Hubrechtidae
16	MP_E893_WCOA21	Tubulanidae
216	MP_E893_WCOA21	Ctenomys brasiliensis
380	MP_E897_WCOA21	Unknown
4425	MP_E897_WCOA21	Actinopteri
18	MP_E897_WCOA21	Picozoa
10993	MP_E897_WCOA21	Candidatus Karelsulcia__f
1046	MP_E897_WCOA21	Eukaryota
163	MP_E897_WCOA21	Elpidiidae
4	MP_E897_WCOA21	Sphaeronectes koellikeri
1780	MP_E897_WCOA21	Elasipodida
161	MP_E897_WCOA21	Poecilosclerida
