Value	Sample	TerminalTaxa
7	MP_E25_2B_DY20	Dolichomastix tenuilepis
1	MP_E25_2B_DY20	Dissodinium pseudolunula
36	MP_E25_2B_DY20	Brockmanniella brockmannii
7	MP_E25_2B_DY20	Incisomonas marina
2	MP_E25_2B_DY20	Phyllostauridae
9	MP_E25_2B_DY20	Mantoniella tinhauana
234	MP_E25_2B_DY20	Gyrodinium rubrum
62	MP_E25_2B_DY20	Haptolina brevifila
3	MP_E25_2B_DY20	Margalefidinium polykrikoides
1679	MP_E26_1B_DY20	Environmental Unknown
702	MP_E26_1B_DY20	Amoebophryaceae
2	MP_E26_1B_DY20	Conoidasida
1	MP_E26_1B_DY20	Pseudochattonella farcimen
34	MP_E26_1B_DY20	Thraustochytriaceae
3298	MP_E26_1B_DY20	Dinophyceae
219	MP_E26_1B_DY20	Calliacantha natans
183	MP_E26_1B_DY20	Amoebophrya sp_
1	MP_E26_1B_DY20	Florenciella
61	MP_E26_1B_DY20	Micromonas
8	MP_E26_1B_DY20	Chrysochromulina
70	MP_E26_1B_DY20	Cercozoa
51	MP_E26_1B_DY20	Cyklopsia gemma
609	MP_E26_1B_DY20	Heterocapsa rotundata
2	MP_E26_1B_DY20	Polytrichaceae
31	MP_E26_1B_DY20	Protaspis
976	MP_E26_1B_DY20	Chaetoceros
33	MP_E26_1B_DY20	Chrysophyceae
68	MP_E26_1B_DY20	Bathycoccus
4	MP_E26_1B_DY20	Ebria tripartita
8	MP_E26_1B_DY20	Stephanopyxis turris
6	MP_E26_1B_DY20	Gyrodinium
158	MP_E26_1B_DY20	Gymnodiniaceae
3	MP_E26_1B_DY20	Pseudopedinella elastica
169	MP_E26_1B_DY20	Cosmoeca ventricosa
70	MP_E26_1B_DY20	Cryothecomonas longipes
6	MP_E26_1B_DY20	Labyrinthulochytrium arktikum
24	MP_E26_1B_DY20	Peridiniales
15	MP_E26_1B_DY20	Unknown
194	MP_E26_1B_DY20	Amoebophrya
65	MP_E26_1B_DY20	Torodinium robustum
11	MP_E26_1B_DY20	Chimonodinium
135	MP_E26_1B_DY20	Haptophyta
122	MP_E26_1B_DY20	Rimostrombidium veniliae
8	MP_E26_1B_DY20	Crustomastix stigmatica
3	MP_E26_1B_DY20	Syndiniales
227	MP_E26_1B_DY20	Strombidium
13	MP_E26_1B_DY20	Chrysochromulina strobilus
16	MP_E26_1B_DY20	Strombidium caudispina
32	MP_E26_1B_DY20	Hexasterias
55	MP_E26_1B_DY20	Adenoides eludens
18	MP_E26_1B_DY20	Mataza hastifera
57	MP_E26_1B_DY20	Eukaryota
58	MP_E26_1B_DY20	Telonema antarcticum
40	MP_E26_1B_DY20	Kareniaceae
47	MP_E26_1B_DY20	Pirsonia guinardiae
166	MP_E26_1B_DY20	Oblongichytrium sp_
15	MP_E26_1B_DY20	Phaeocystis
73	MP_E26_1B_DY20	Pleurasiga minima
52	MP_E26_1B_DY20	Oblongichytrium__f
1	MP_E26_1B_DY20	Dinobryon faculiferum
39	MP_E26_1B_DY20	Strobilidiidae
4	MP_E26_1B_DY20	Scrippsiella sweeneyae
20	MP_E26_1B_DY20	Protoperidinium pellucidum
5	MP_E26_1B_DY20	Pterosperma cristatum
4	MP_E26_1B_DY20	Chrysochromulina sp_ NIES_1333
6	MP_E26_1B_DY20	Strombidium cf_ basimorphum
4	MP_E26_1B_DY20	Azadinium concinnum
18	MP_E26_1B_DY20	Bigyra
281	MP_E26_1B_DY20	Picozoa
39	MP_E26_1B_DY20	Azadinium caudatum
2	MP_E26_1B_DY20	Tintinnida
3171	MP_E26_1B_DY20	Pseudocalanus
63	MP_E26_1B_DY20	Warnowia sp_
3	MP_E26_1B_DY20	Triparma pacifica
2	MP_E26_1B_DY20	Chrysochromulina simplex
26	MP_E26_1B_DY20	Cercomonadida
5	MP_E26_1B_DY20	Pyramimonas
78	MP_E26_1B_DY20	Oblongichytrium
99	MP_E26_1B_DY20	Amphidinium crassum
10	MP_E26_1B_DY20	Pleurasiga reynoldsii
6	MP_E26_1B_DY20	Gonyaulacaceae
38	MP_E26_1B_DY20	Cryothecomonas
13	MP_E26_1B_DY20	Katodinium glaucum
391	MP_E26_1B_DY20	Leegaardiella sp_
3	MP_E26_1B_DY20	Vacuolariaceae
1387	MP_E26_1B_DY20	Pelagiidae
481	MP_E26_1B_DY20	Thaumatomastigidae
4	MP_E26_1B_DY20	Chlorophyta
17	MP_E26_1B_DY20	Ichthyosporea
11	MP_E26_1B_DY20	Chrysoxys
67	MP_E26_1B_DY20	Picomonas judraskeda
40	MP_E26_1B_DY20	Picomonadidae
3	MP_E26_1B_DY20	Eugregarinorida
12	MP_E26_1B_DY20	Cymatosiraceae
11	MP_E26_1B_DY20	Heterocapsa
3	MP_E26_1B_DY20	Synura
56	MP_E26_1B_DY20	Cephaloidophoridae
18	MP_E26_1B_DY20	Triparmaceae
2	MP_E26_1B_DY20	Thalassiosira
45	MP_E26_1B_DY20	Haplosporida
94	MP_E26_1B_DY20	Protaspis oviformis
3	MP_E26_1B_DY20	Arpakorses versatilis
10	MP_E26_1B_DY20	Ebria
511	MP_E26_1B_DY20	Dissodinium pseudolunula
16	MP_E26_1B_DY20	Incisomonas marina
5	MP_E26_1B_DY20	Phyllostauridae
103	MP_E26_1B_DY20	Gyrodinium rubrum
82	MP_E26_1B_DY20	Arpakorses idiomastiga
275	MP_E26_1B_DY20	Spumella sp_
15	MP_E26_1B_DY20	Telonema rivulare
119	MP_E26_1B_DY20	Strombidium tropicum
2	MP_E26_1B_DY20	Dysteriida
19	MP_E26_1B_DY20	Goniomonas amphinema
11	MP_E26_1B_DY20	Diaphanoeca grandis
130	MP_E26_1B_DY20	Leegaardiella sp_ LS803
6	MP_E26_1B_DY20	Holosticha
15	MP_E26_1B_DY20	Rhynchopus
23	MP_E26_1B_DY20	Cercomonadidae
3	MP_E26_1B_DY20	Teleaulax amphioxeia
1	MP_E26_1B_DY20	Paulinellidae
73	MP_E26_1B_DY20	Pentapharsodinium tyrrhenicum
4	MP_E26_1B_DY20	Cryomonadida
121	MP_E26_1B_DY20	Rhizophydiales
10	MP_E26_1B_DY20	Skeletonema
3	MP_E26_1B_DY20	Goniomonas sp_ HFCC157
2	MP_E26_1B_DY20	Chaetoceros cinctus
30	MP_E26_1B_DY20	Tintinnopsis
4	MP_E26_1B_DY20	Rhizosoleniaceae
206	MP_E26_1B_DY20	Thaumatomastix
19	MP_E26_1B_DY20	Allas sp_
99	MP_E26_1B_DY20	Quadricilia__f
7	MP_E26_1B_DY20	Protaspis grandis
21	MP_E26_1B_DY20	Mastreximonas tlaamin
194	MP_E26_1B_DY20	Stellarchytrium__f
85	MP_E26_1B_DY20	Pseudo_nitzschia
2	MP_E26_1B_DY20	Esquamula__f
3	MP_E26_1B_DY20	Pirsoniales
5	MP_E26_1B_DY20	Porticoccaceae
133	MP_E26_1B_DY20	Microthoracida
34	MP_E26_1B_DY20	Aspidiscidae
236	MP_E26_1B_DY20	Pseudopedinella
1	MP_E26_1B_DY20	Cryptophyceae
15	MP_E26_1B_DY20	Proboscia alata
31	MP_E26_1B_DY20	Apusomonadidae
1	MP_E26_1B_DY20	Cyranomonas australis
4	MP_E26_1B_DY20	Saprolegniales
240	MP_E26_1B_DY20	Pseudopirsonia sp_
12	MP_E26_1B_DY20	Chaetoceros mitra
11	MP_E26_1B_DY20	Bacteria
114	MP_E26_1B_DY20	Diaphanoeca undulata
38	MP_E26_1B_DY20	Dinobryon balticum
25	MP_E26_1B_DY20	Calliacantha longicaudata
40	MP_E26_1B_DY20	Paulinella chromatophora
3	MP_E26_1B_DY20	Strombidium biarmatum
15	MP_E26_1B_DY20	Euduboscquella
8	MP_E26_1B_DY20	Paulinella
11	MP_E26_1B_DY20	Thalassiosiraceae
13831	MP_E26_1B_DY20	Proboscia
3	MP_E26_1B_DY20	Marimicrobium
77	MP_E26_1B_DY20	Perkinsozoa
82	MP_E26_1B_DY20	Pedinellales
58	MP_E26_1B_DY20	Chaetoceros debilis
23	MP_E26_1B_DY20	Strombidiidae
827	MP_E26_1B_DY20	Gyrodinium sp_
157	MP_E26_1B_DY20	Coscinodiscophyceae
2	MP_E26_1B_DY20	Cryptomycota
2	MP_E26_1B_DY20	Rhaphoneidaceae
2	MP_E26_1B_DY20	Leucosolenida
5	MP_E26_1B_DY20	Myxococcia
1	MP_E26_1B_DY20	Oblongichytrida
3	MP_E26_1B_DY20	Haliphthoraceae
6	MP_E26_1B_DY20	Pterocystidae
14	MP_E26_1B_DY20	Plagioselmis prolonga
78	MP_E26_1B_DY20	Ventrifissuridae
3	MP_E26_1B_DY20	Perkinsidae
8	MP_E26_1B_DY20	Vivaspumella
2	MP_E26_1B_DY20	Palatinus apiculatus
5	MP_E26_1B_DY20	Abollifer__f
12	MP_E26_1B_DY20	Verrucomicrobiaceae
4	MP_E26_1B_DY20	Tubulariidae
20	MP_E26_1B_DY20	Monodinium sp_ HCB_2005
1	MP_E26_1B_DY20	Haliphthoros sp_
1	MP_E26_1B_DY20	Pleurostomatida
3	MP_E26_1B_DY20	Leptocylindrus minimus
1	MP_E26_1B_DY20	Trochochaeta
1	MP_E26_1B_DY20	Apusomonadida
1	MP_E26_1B_DY20	Candidatus Pseudothioglobus singularis
3	MP_E26_1B_DY20	Eucampia
5	MP_E26_1B_DY20	Parvilucifera prorocentri
3	MP_E26_1B_DY20	Aphragmophora
7	MP_E26_1B_DY20	Aspidisca
2	MP_E26_1B_DY20	Nibbleridida
50	MP_E26_1B_DY20	Pararosarium__f
114	MP_E26_1B_DY20	Leptocylindrus
24	MP_E26_1B_DY20	Corethron inerme
21	MP_E26_1B_DY20	Vampyrellida
29	MP_E26_1B_DY20	Spironemidae
98	MP_E26_1B_DY20	Azadinium
6	MP_E26_1B_DY20	Pompholyxophrys__f
7	MP_E26_1B_DY20	Loxophyllum
17	MP_E26_1B_DY20	Loxophyllum perihoplophorum
179	MP_E26_1B_DY20	Gymnodiniales
3	MP_E26_1B_DY20	Developayella sp_ HFCC214
2	MP_E26_1B_DY20	Spirotrichea
13	MP_E26_1B_DY20	Choanoflagellata
13	MP_E26_1B_DY20	Fragilariopsis sp_
55	MP_E26_1B_DY20	Karenia selliformis
22	MP_E26_1B_DY20	Crinolina isefiordensis
1	MP_E26_1B_DY20	Paraphysomonas butcheri
65	MP_E26_1B_DY20	Chlamydodontida
10	MP_E26_1B_DY20	Pirsonia
1	MP_E26_1B_DY20	Katablepharis
24	MP_E26_1B_DY20	Solenicola__f
11	MP_E26_1B_DY20	Hemigastrostyla
2	MP_E26_1B_DY20	Pentapharsodinium
2	MP_E26_1B_DY20	Loxocephalidae
3	MP_E26_1B_DY20	Strombidinopsis sp_
7	MP_E26_1B_DY20	Rozella__f
6	MP_E26_1B_DY20	Mucoromycota
4	MP_E26_1B_DY20	Protogastrostyla
5	MP_E26_1B_DY20	Cylindrotheca closterium
2	MP_E26_1B_DY20	Porosira
1	MP_E26_1B_DY20	Apostomatida
7	MP_E26_1B_DY20	Thalassomyces fagei
3	MP_E26_1B_DY20	Thraustochytrida
3	MP_E26_1B_DY20	Navicula sp_ NIES_3965
160	MP_E26_1B_DY20	Paraphysomonas
1	MP_E26_1B_DY20	Oblongichytrium sp_ HK9
4	MP_E26_1B_DY20	Crustomastix
27	MP_E26_1B_DY20	Metromonadea
6	MP_E26_1B_DY20	Arpakorses
10	MP_E26_1B_DY20	Orbiliomycetes
97	MP_E26_1B_DY20	Leegaardiellidae
5	MP_E26_1B_DY20	Acantharea
86	MP_E26_1B_DY20	Syracosphaera pulchra
5	MP_E26_1B_DY20	Noctilucales
17	MP_E26_1B_DY20	Prasinoderma
2	MP_E26_1B_DY20	Eudorella
168	MP_E26_1B_DY20	Cylindrotheca
7	MP_E26_1B_DY20	Cinetochilum
4	MP_E26_1B_DY20	Echiurus
237	MP_E26_1B_DY20	Chaetoceros convolutus
61	MP_E26_1B_DY20	Lynnella semiglobulosa
2	MP_E26_1B_DY20	Cryomorphaceae
1	MP_E26_1B_DY20	Nitzschia
6	MP_E26_1B_DY20	Discomonas__f
49	MP_E26_1B_DY20	Lebouridinium__f
5	MP_E26_1B_DY20	Lentimonas marisflavi
3	MP_E26_1B_DY20	Pseudocollinia
7	MP_E26_1B_DY20	Reckertia gemma
3	MP_E26_1B_DY20	Karenia papilionacea
12	MP_E26_1B_DY20	Oblongichytrium sp_ BAFCcult 3519
4	MP_E26_1B_DY20	Thaumatomastix sp_ CC002_Boundary Bay
39	MP_E26_1B_DY20	Pentapharsodinium sp_
35	MP_E26_1B_DY20	Minorisa sp_ SRT705
1908	MP_E26_2B_DY20	Environmental Unknown
752	MP_E26_2B_DY20	Amoebophryaceae
5	MP_E26_2B_DY20	Conoidasida
50	MP_E26_2B_DY20	Thraustochytriaceae
3416	MP_E26_2B_DY20	Dinophyceae
229	MP_E26_2B_DY20	Calliacantha natans
191	MP_E26_2B_DY20	Amoebophrya sp_
6	MP_E26_2B_DY20	Florenciella
59	MP_E26_2B_DY20	Micromonas
15	MP_E26_2B_DY20	Chrysochromulina
11	MP_E26_2B_DY20	Telonema
70	MP_E26_2B_DY20	Cercozoa
49	MP_E26_2B_DY20	Cyklopsia gemma
689	MP_E26_2B_DY20	Heterocapsa rotundata
2	MP_E26_2B_DY20	Polytrichaceae
34	MP_E26_2B_DY20	Protaspis
1243	MP_E26_2B_DY20	Chaetoceros
4	MP_E26_2B_DY20	Ensiculiferaceae
38	MP_E26_2B_DY20	Chrysophyceae
110	MP_E26_2B_DY20	Bathycoccus
6	MP_E26_2B_DY20	Stephanopyxis turris
6	MP_E26_2B_DY20	Gyrodinium
3	MP_E26_2B_DY20	Pelagomonas calceolata
187	MP_E26_2B_DY20	Gymnodiniaceae
130	MP_E26_2B_DY20	Cosmoeca ventricosa
93	MP_E26_2B_DY20	Cryothecomonas longipes
14	MP_E26_2B_DY20	Labyrinthulochytrium arktikum
26	MP_E26_2B_DY20	Peridiniales
26	MP_E26_2B_DY20	Unknown
192	MP_E26_2B_DY20	Amoebophrya
45	MP_E26_2B_DY20	Torodinium robustum
12	MP_E26_2B_DY20	Chimonodinium
115	MP_E26_2B_DY20	Haptophyta
110	MP_E26_2B_DY20	Rimostrombidium veniliae
3	MP_E26_2B_DY20	Crustomastix stigmatica
6	MP_E26_2B_DY20	Syndiniales
211	MP_E26_2B_DY20	Strombidium
20	MP_E26_2B_DY20	Chrysochromulina strobilus
11	MP_E26_2B_DY20	Strombidium caudispina
49	MP_E26_2B_DY20	Hexasterias
34	MP_E26_2B_DY20	Adenoides eludens
22	MP_E26_2B_DY20	Mataza hastifera
69	MP_E26_2B_DY20	Eukaryota
85	MP_E26_2B_DY20	Telonema antarcticum
67	MP_E26_2B_DY20	Kareniaceae
46	MP_E26_2B_DY20	Pirsonia guinardiae
211	MP_E26_2B_DY20	Oblongichytrium sp_
17	MP_E26_2B_DY20	Phaeocystis
59	MP_E26_2B_DY20	Pleurasiga minima
86	MP_E26_2B_DY20	Oblongichytrium__f
2	MP_E26_2B_DY20	Chrysochromulina campanulifera
47	MP_E26_2B_DY20	Strobilidiidae
13	MP_E26_2B_DY20	Scrippsiella sweeneyae
3	MP_E26_2B_DY20	Protoperidinium pellucidum
5	MP_E26_2B_DY20	Chrysochromulina sp_ NIES_1333
3	MP_E26_2B_DY20	Azadinium concinnum
15	MP_E26_2B_DY20	Bigyra
267	MP_E26_2B_DY20	Picozoa
95	MP_E26_2B_DY20	Azadinium caudatum
18	MP_E26_2B_DY20	Pseudocalanus
103	MP_E26_2B_DY20	Warnowia sp_
19	MP_E26_2B_DY20	Triparma pacifica
8	MP_E26_2B_DY20	Chrysochromulina simplex
51	MP_E26_2B_DY20	Cercomonadida
119	MP_E26_2B_DY20	Oblongichytrium
128	MP_E26_2B_DY20	Amphidinium crassum
26	MP_E26_2B_DY20	Pleurasiga reynoldsii
4	MP_E26_2B_DY20	Gonyaulacaceae
68	MP_E26_2B_DY20	Cryothecomonas
10	MP_E26_2B_DY20	Katodinium glaucum
383	MP_E26_2B_DY20	Leegaardiella sp_
7	MP_E26_2B_DY20	Vacuolariaceae
1222	MP_E26_2B_DY20	Pelagiidae
690	MP_E26_2B_DY20	Thaumatomastigidae
4	MP_E26_2B_DY20	Gammaproteobacteria
19	MP_E26_2B_DY20	Ichthyosporea
4	MP_E26_2B_DY20	Chrysoxys
96	MP_E26_2B_DY20	Picomonas judraskeda
59	MP_E26_2B_DY20	Picomonadidae
16	MP_E26_2B_DY20	Eugregarinorida
21	MP_E26_2B_DY20	Cymatosiraceae
23	MP_E26_2B_DY20	Heterocapsa
14	MP_E26_2B_DY20	Synura
11	MP_E26_2B_DY20	Euduboscquella sp_
49	MP_E26_2B_DY20	Cephaloidophoridae
20	MP_E26_2B_DY20	Triparmaceae
3	MP_E26_2B_DY20	Arthracanthida
5	MP_E26_2B_DY20	Thalassiosira
54	MP_E26_2B_DY20	Haplosporida
71	MP_E26_2B_DY20	Protaspis oviformis
2	MP_E26_2B_DY20	Triparma
32	MP_E26_2B_DY20	Ebria
1	MP_E26_2B_DY20	Aplanochytrium
297	MP_E26_2B_DY20	Dissodinium pseudolunula
1	MP_E26_2B_DY20	Brockmanniella brockmannii
35	MP_E26_2B_DY20	Incisomonas marina
6	MP_E26_2B_DY20	Phyllostauridae
9	MP_E26_2B_DY20	Gyrodinium rubrum
67	MP_E26_2B_DY20	Arpakorses idiomastiga
323	MP_E26_2B_DY20	Spumella sp_
14	MP_E26_2B_DY20	Telonema rivulare
126	MP_E26_2B_DY20	Strombidium tropicum
26	MP_E26_2B_DY20	Goniomonas amphinema
11	MP_E26_2B_DY20	Diaphanoeca grandis
132	MP_E26_2B_DY20	Leegaardiella sp_ LS803
9	MP_E26_2B_DY20	Holosticha
14	MP_E26_2B_DY20	Rhynchopus
9	MP_E26_2B_DY20	Cercomonadidae
3	MP_E26_2B_DY20	Teleaulax amphioxeia
4	MP_E26_2B_DY20	Paulinellidae
76	MP_E26_2B_DY20	Pentapharsodinium tyrrhenicum
146	MP_E26_2B_DY20	Rhizophydiales
28	MP_E26_2B_DY20	Skeletonema
5	MP_E26_2B_DY20	Goniomonas sp_ HFCC157
38	MP_E26_2B_DY20	Tintinnopsis
11	MP_E26_2B_DY20	Rhizosoleniaceae
258	MP_E26_2B_DY20	Thaumatomastix
23	MP_E26_2B_DY20	Allas sp_
108	MP_E26_2B_DY20	Quadricilia__f
10	MP_E26_2B_DY20	Protaspis grandis
53	MP_E26_2B_DY20	Mastreximonas tlaamin
224	MP_E26_2B_DY20	Stellarchytrium__f
105	MP_E26_2B_DY20	Pseudo_nitzschia
2	MP_E26_2B_DY20	Esquamula__f
9	MP_E26_2B_DY20	Pirsoniales
10	MP_E26_2B_DY20	Porticoccaceae
124	MP_E26_2B_DY20	Microthoracida
52	MP_E26_2B_DY20	Aspidiscidae
321	MP_E26_2B_DY20	Pseudopedinella
3	MP_E26_2B_DY20	Cryptophyceae
28	MP_E26_2B_DY20	Proboscia alata
44	MP_E26_2B_DY20	Apusomonadidae
