Value	Sample	TerminalTaxa
30	MP_E378	Mortierellaceae
30	MP_E378	Pseudo_nitzschia
22	MP_E378	Florenciella
1	MP_E378	Fragilariaceae
14	MP_E378	Skeletonema
192	MP_E378	Sarcinochrysidales
157	MP_E378	Gyrodinium helveticum
6	MP_E378	Labyrinthulochytrium haliotidis
8	MP_E378	Incisomonas marina
954	MP_E378	Katodinium glaucum
222	MP_E378	Dinophysaceae
20	MP_E378	Aplanochytrium
159	MP_E378	Teleaulax gracilis
66	MP_E378	Scyphosphaera apsteinii
3	MP_E378	Pseudotontonia
5	MP_E378	Chromulinaceae
13	MP_E378	Densosporaceae
24	MP_E378	Tentaculata
81	MP_E378	Calliacantha natans
3	MP_E378	Cylindrotheca sp_ RCC2608
2	MP_E378	Meringosphaera mediterranea
691	MP_E378	Leegaardiella
19	MP_E378	Syracosphaera pulchra
1	MP_E378	Mertensia ovum
54	MP_E378	Gyrodinium cf_ spirale AR_2015
7	MP_E378	Euplokamis
18	MP_E378	Lepidodinium
5	MP_E378	Bicosoecida
13	MP_E378	Strombidiidae
8	MP_E378	Prasinoderma
203	MP_E378	Phaeocystis pouchetii
485	MP_E378	Chytriodinium roseum
5	MP_E378	Mataza hastifera
610	MP_E378	Bathycoccus prasinos
23	MP_E378	Pelagomonas calceolata
2	MP_E378	Teleaulax
1690	MP_E378	Rhizosolenia setigera
57	MP_E378	Limnofilidae__o
4	MP_E378	Kareniaceae
8	MP_E378	Takayama acrotrocha
15	MP_E378	Chaetoceros cinctus
15	MP_E378	Cercomonadidae
23	MP_E378	Prorocentrum koreanum
106	MP_E378	Pentapharsodinium tyrrhenicum
8	MP_E378	Mantoniella
6	MP_E378	Noelaerhabdaceae
4	MP_E378	Gastropoda
10	MP_E378	Calliacantha longicaudata
66	MP_E378	Diaphanoeca undulata
12	MP_E378	Amoebophrya sp_ _Dinophysis_
11	MP_E378	Amphidomataceae
42	MP_E378	Peridiniales
102	MP_E378	Plagiacanthidae
2	MP_E378	Plagiocampa sp_
2	MP_E378	Monodopsidaceae
13	MP_E378	Biddulphiaceae
3	MP_E378	Bigyra
32	MP_E378	Oblongichytrium__f
71	MP_E378	Pirsonia
6	MP_E378	Develocanicus__f__o
136	MP_E378	Paragymnodinium sp_
6	MP_E378	Cryomonadida
62	MP_E378	Prorocentrum cf_ balticum
2489	MP_E378	Oithona
266	MP_E378	Cryptophyceae
6	MP_E378	Mitrocomidae
317	MP_E378	Ceratoperidiniaeceae
190	MP_E378	Gyrodinium sp_
2	MP_E378	Mucoromycota
23	MP_E378	Strombidium caudispina
26	MP_E378	Tintinnidae
3	MP_E378	Micromonas pusilla
3	MP_E378	Kryptoperidiniaceae
9	MP_E378	Katablepharidaceae
2	MP_E378	Polykrikos hartmannii
10	MP_E378	Tetrasporopsidaceae
4	MP_E378	Haptolina
11	MP_E378	Fragilariophyceae
61	MP_E378	Torodinium
71	MP_E378	Spumellaria
5	MP_E378	Pirsonia guinardiae
15	MP_E378	Cryothecomonas longipes
2	MP_E378	Karlodinium
10	MP_E378	Leptocylindraceae
50	MP_E378	Paraphysomonas sp_ HJL10
6	MP_E378	Pycnococcaceae
79	MP_E378	Ostreococcus
20	MP_E378	Protaspa
330	MP_E378	Gyrodinium
48	MP_E378	Eudubosquellidae
12	MP_E378	Gertia stigmatica
1644	MP_E378	Chytriodinium sp_
33	MP_E378	Pleurasiga minima
7	MP_E378	Viridiraptoridae
313	MP_E378	Heterocapsa pygmaea
1	MP_E378	Dictyoceratida
7	MP_E378	Cyanea
329	MP_E378	Pentapharsodinium sp_
2	MP_E378	Pirsonia__f
2	MP_E378	Teleaulax acuta
164	MP_E378	Lithomelissa setosa
2	MP_E378	Salpa younti
11	MP_E378	Strombidium cf_ basimorphum
22	MP_E378	Telonema sp_
2	MP_E378	Pyramimonas obovata
2	MP_E378	Eucoccidiorida
3	MP_E378	Dinobryon sp_ RCC5261
1	MP_E378	Achradina pulchra
1	MP_E378	Rathkea octopunctata
2	MP_E378	Phytodiniaceae
5	MP_E378	Oikopleura
1485	MP_E378	Calanus
1	MP_E378	Pirsoniales
9	MP_E378	Acanthostaurus
1	MP_E378	Haplosclerida
7	MP_E378	Melosirales
3	MP_E378	Coutea__f
14	MP_E378	Salpingacantha undata
50	MP_E378	Cryptomonadales
36	MP_E378	Loxophyllum perihoplophorum
6	MP_E378	Calliacantha
3	MP_E378	Lecanorales
5	MP_E378	Paraphysomonas foraminifera
4	MP_E378	Phalacroma doryphorum
11	MP_E378	Polycystinea
3	MP_E378	Limacina
1	MP_E378	Teredinidae
1	MP_E378	Chlamydophryidae
5	MP_E378	Paraleucilla sp_ 1 AA_2018
8	MP_E378	Calanoida
85	MP_E378	Holacanthida
5	MP_E378	Cyclaspis
2	MP_E378	Anthoathecata
7	MP_E378	Mamiellales
3	MP_E378	Acanthometridae
2	MP_E378	Philaster sp_
2	MP_E378	Synedra sp_ RCC5218
11	MP_E378	Coutea sabulosa
114	MP_E378	Amoebophrya sp_ ex Karlodinium micrum
5	MP_E378	Halocafeteria__f
23	MP_E378	Arthracanthida
6	MP_E378	Pseliodinium
6	MP_E378	Peyssonneliaceae
5	MP_E378	Paramicrosporidium__f__o
9	MP_E378	Gymnodinium cf_ pulchellum
5	MP_E378	Eubranchidae
3	MP_E378	Pseudochattonella
2	MP_E378	Choanoflagellata
400	MP_E378	Metridia
28	MP_E378	Amphilothaceae
3	MP_E378	Ptychogena
20	MP_E378	Scrippsiella trochoidea
4	MP_E378	Hemiselmis
5	MP_E378	Rhizosoleniales
21	MP_E378	Euduboscquella
4	MP_E378	Cosmoeca
4	MP_E378	Phalacroma
1	MP_E378	Naviculales
22	MP_E378	Isochrysidales
88	MP_E378	Dipolydora
3	MP_E378	Endogonales
3	MP_E378	Katodinium
3	MP_E378	Ephelota mammillata
7	MP_E378	Stephanopyxis
1	MP_E378	Phaeocystis antarctica
11	MP_E378	Larcopyle buetschlii
1	MP_E378	Minorisa sp_ SRT710
7	MP_E378	Ensiculiferaceae
7	MP_E378	Mesofilidae
3	MP_E378	Solenicola sp_
9	MP_E378	Lessardia elongata
9	MP_E378	Thraustochytrida
2	MP_E378	Podolampas
2	MP_E378	Nassellaria
2	MP_E378	Gigartinales
2	MP_E378	Acanthocorbis unguiculata
2	MP_E378	Amphicorina
2	MP_E378	Abeoforma
2	MP_E378	Chytriodiniaceae
15	MP_E378	Zooxanthella__f
2	MP_E378	Botuliforma
1	MP_E378	Cercomonadida
34	MP_E378	Pandeidae
12	MP_E378	Impagidinium__f
2	MP_E378	Thelephorales
29	MP_E378	Chaunacanthida
2	MP_E378	Lagenoeca
1	MP_E378	Lagenoeca sp_ antarctica
1	MP_E378	Peridiniaceae
1	MP_E378	Blastocladiales
1	MP_E378	Sandonidae
8	MP_E378	Stylonematales
27	MP_E378	Proboscidactyla flavicirrata
11	MP_E378	Pycnococcaceae__o
8	MP_E378	Colpodea
4	MP_E378	Blastodinium mangini
4	MP_E378	Prasinodermaceae
189	MP_E378	Gyrodinium cf_ gutrula
1	MP_E378	Paraphysomonas imperforata
19	MP_E378	Colliniidae
12	MP_E378	Pyura sp_ TS_2020
9	MP_E378	Blastodinium spinulosum
3	MP_E378	Gonyaulacales
2	MP_E378	Brachidinium capitatum
1	MP_E378	Prorocentrum sp_ RCC5708
13	MP_E380	Chaetoceros constrictus
775	MP_E380	Amoebophryaceae
881	MP_E380	Amoebophrya sp_
36	MP_E380	Strobilidiidae
7269	MP_E380	Dinophyceae
19	MP_E380	Cosmoeca ventricosa
125	MP_E380	Oblongichytrium sp_
3738	MP_E380	Environmental Unknown
13	MP_E380	Prorocentrum mariae_labouriae
3601	MP_E380	Ciliophora
2872	MP_E380	Gymnodiniales
771	MP_E380	Amoebophrya
241	MP_E380	Chlorarachniophyceae
10	MP_E380	Gymnodinium smaydae
45	MP_E380	Clytia gracilis
38	MP_E380	Chrysophyceae
32	MP_E380	Leucocryptos marina
24	MP_E380	Stephanoecidae
101	MP_E380	Prorocentraceae
1305	MP_E380	Spirotrichea
4	MP_E380	Thoracosphaeraceae
122	MP_E380	Prorocentrum
9	MP_E380	Chlorophyta
1633	MP_E380	Syndiniales
255	MP_E380	Geminigeraceae
1	MP_E380	Prymnesium
249	MP_E380	Thalassiosiraceae
600	MP_E380	Rhogostoma sp_
16531	MP_E380	Heterocapsa rotundata
4	MP_E380	Pleurasiga
4	MP_E380	Acanthoecidae
979	MP_E380	Telonema
2	MP_E380	Dinobryon
351	MP_E380	Picozoa
21	MP_E380	Thalassiosira
19	MP_E380	Pigoraptor__f__o
25	MP_E380	Leucocryptos sp_
80	MP_E380	Chaetoceros
141	MP_E380	Ebria tripartita
4	MP_E380	Crustomastix
8	MP_E380	Gymnodinium
10	MP_E380	Euduboscquella sp_
53	MP_E380	Chaetoceros hirtisetus
200	MP_E380	Crustomastigaceae
141	MP_E380	Unknown
4	MP_E380	Telonema__f
200	MP_E380	Karenia bidigitata
47	MP_E380	Leegaardiella sp_
323	MP_E380	Cercozoa
1	MP_E380	Halosphaera sp_ M1670
50	MP_E380	Heterocapsa
9	MP_E380	Chaetocerotaceae
2	MP_E380	Heterocapsaceae
455	MP_E380	Cryothecomonas aestivalis
62	MP_E380	Pedinellales
32	MP_E380	Triparmaceae
8	MP_E380	Aureococcus anophagefferens
775	MP_E380	Chrysochromulina
29	MP_E380	Picomonadidae
121	MP_E380	Dinobryon balticum
132	MP_E380	Warnowia sp_
105	MP_E380	Protaspidae
213	MP_E380	Katablepharis japonica
2033	MP_E380	Strombidium sp_
2	MP_E380	Islandinium
660	MP_E380	Haptophyta
14	MP_E380	Dolichomastigales
26	MP_E380	Protaspis grandis
32	MP_E380	Heterocapsa triquetra
2	MP_E380	Dissodinium pseudolunula
31	MP_E380	Triparma
1745	MP_E380	Mediophyceae
155	MP_E380	Gymnodiniaceae
1276	MP_E380	Picomonas sp_
11	MP_E380	Stephanopyxis turris
102	MP_E380	Eukaryota
4	MP_E380	Dolichomastix
14	MP_E380	Pterosperma cristatum
87	MP_E380	Prymnesiales
6	MP_E380	Cryothecomonas
46	MP_E380	Salpingoecidae
1	MP_E380	Prorocentrum micans
10	MP_E380	Bacillariophyta
2	MP_E380	Incisomonas__f
835	MP_E380	Rhizosoleniaceae
39	MP_E380	Tremula__f__o
388	MP_E380	Ptychodiscus noctiluca
928	MP_E380	Karlodinium veneficum
54	MP_E380	Chaetoceros debilis
9	MP_E380	Pseudotontonia sp_ JG_2011a
53	MP_E380	Triparma pacifica
66	MP_E380	Pyrenomonadales
6	MP_E380	Thaumatomastigidae
9	MP_E380	Prorocentrales
910	MP_E380	Micromonas
50	MP_E380	Incisomonas
1019	MP_E380	Hemiselmis cryptochromatica
46	MP_E380	Strombidium
62	MP_E380	Chaetoceros sp_ UNC1415
24	MP_E380	Sinophysis sp_
39	MP_E380	Cymatosiraceae
202	MP_E380	Rhodomonas
40	MP_E380	Paraphysomonas sp_
27	MP_E380	Chrysochromulina sp_
5	MP_E380	Bacillariaceae
13	MP_E380	Amphidinium longum
338	MP_E380	Gymnodinium heterostriatum
270	MP_E380	Tintinnida
66	MP_E380	Gymnodinium sp_
3	MP_E380	Pirum__f
20	MP_E380	Guinardia striata
6	MP_E380	Acantharea
36	MP_E380	Picomonas
2666	MP_E380	Pseliodinium fusus
180	MP_E380	Quadricilia__f__o
87	MP_E380	Cryptocaryon
138	MP_E380	Paraphysomonas
25	MP_E380	Fragilariopsis sp_
239	MP_E380	Pseudocalanus
67	MP_E380	Bicosta minor
5	MP_E380	Florenciella sp_ RCC1007
