Value	Sample	TerminalTaxa
85	MP_E27_2B_DY20	Halieaceae
18	MP_E27_2B_DY20	Alkalimarinus
286	MP_E27_2B_DY20	Candidatus Paceibacterota
4	MP_E27_2B_DY20	Victivallales
9	MP_E27_2B_DY20	Phycisphaerales
791	MP_E27_2B_DY20	Chaetoceros
2	MP_E27_2B_DY20	Deltaproteobacteria
415	MP_E27_2B_DY20	Elphidium aculeatum
12	MP_E27_2B_DY20	Pelagomonas
12	MP_E27_2B_DY20	Caldilineaceae
3	MP_E27_2B_DY20	Helicopedinella__f
4	MP_E27_2B_DY20	Bacteroidota
267	MP_E27_2B_DY20	Sulfurimonas sp_
44	MP_E27_2B_DY20	Candidatus Latescibacterota
5	MP_E27_2B_DY20	Rhizosoleniaceae
186	MP_E27_2B_DY20	Thalassiosira nordenskioeldii
4	MP_E27_2B_DY20	Sedimentisphaerales
60	MP_E27_2B_DY20	Emcibacter sp_
4	MP_E27_2B_DY20	Candidatus Moraniibacteriota
194	MP_E27_2B_DY20	Sulfurimonas
334	MP_E27_2B_DY20	Aureococcus
6	MP_E27_2B_DY20	Moritella
2	MP_E27_2B_DY20	Spirinchus thaleichthys
2	MP_E27_2B_DY20	Nitrospina sp_ SCGC AAA001_J21
7565	MP_E27_2B_DY20	Pleuronectidae
103	MP_E27_2B_DY20	Odobenus rosmarus
5	MP_E27_2B_DY20	Planctomycetia
373	MP_E27_2B_DY20	Chaetocerotales
178	MP_E27_2B_DY20	Psychromonas sp_ CNPT3
6	MP_E27_2B_DY20	Chromatiales
2	MP_E27_2B_DY20	Fragilariopsis cylindrus
9	MP_E27_2B_DY20	Rhodococcus
8	MP_E27_2B_DY20	Vibrionales
3	MP_E27_2B_DY20	Moritellaceae
46	MP_E27_2B_DY20	Parahaliea mediterranea
6	MP_E27_2B_DY20	Bacteriovorax sp_ IP1
38	MP_E27_2B_DY20	Sulfurimonas denitrificans
5	MP_E27_2B_DY20	Egibacterales
1	MP_E27_2B_DY20	Chaetoceros costatus
13	MP_E27_2B_DY20	Pyrenomonadales
4	MP_E27_2B_DY20	Candidatus Sulfurimonas baltica
151	MP_E27_2B_DY20	Asterionellopsis glacialis
1	MP_E27_2B_DY20	Desulfoconvexum algidum
2	MP_E27_2B_DY20	Verrucomicrobium sp_ KLE1210
25	MP_E27_2B_DY20	Cytophagales
190	MP_E27_2B_DY20	Leptocylindrus danicus
2	MP_E27_2B_DY20	Bythopirellula
3077	MP_E27_2B_DY20	Oncorhynchus gorbuscha
2	MP_E27_2B_DY20	Verrucomicrobiaceae
15517	MP_E28_1B_DY20	Alphaproteobacteria
6303	MP_E28_1B_DY20	Bacillariophyta
11	MP_E28_1B_DY20	Porphyridiaceae
842	MP_E28_1B_DY20	Pseudopedinella elastica
5604	MP_E28_1B_DY20	Bacteria
1409	MP_E28_1B_DY20	Unknown
106	MP_E28_1B_DY20	Picochlorum
18	MP_E28_1B_DY20	Phalacroma mitra
102	MP_E28_1B_DY20	Chrysochromulina sp_ MBIC10518
19718	MP_E28_1B_DY20	Florenciella
121	MP_E28_1B_DY20	Environmental Unknown
1267	MP_E28_1B_DY20	Haptophyta
233	MP_E28_1B_DY20	Aureococcus anophagefferens
1	MP_E28_1B_DY20	Pavlovaceae
8	MP_E28_1B_DY20	Amylibacter
3200	MP_E28_1B_DY20	Pyramimonadales
1184	MP_E28_1B_DY20	Eukaryota
38	MP_E28_1B_DY20	Nephroselmis pyriformis
574	MP_E28_1B_DY20	Pseudopedinella
34	MP_E28_1B_DY20	Coscinodiscophyceae
4	MP_E28_1B_DY20	Chrysochromulina campanulifera
22	MP_E28_1B_DY20	Pirellulaceae
2172	MP_E28_1B_DY20	Gammaproteobacteria
34	MP_E28_1B_DY20	Sarcinochrysidaceae
120	MP_E28_1B_DY20	Bolidomonas
4160	MP_E28_1B_DY20	Planctomycetota
304	MP_E28_1B_DY20	Triparma strigata
1	MP_E28_1B_DY20	Chrysochromulina sp_ clone 124
11	MP_E28_1B_DY20	Triparmaceae
149	MP_E28_1B_DY20	Dictyochophyceae
7	MP_E28_1B_DY20	Alteromonadales
2	MP_E28_1B_DY20	Candidatus Atelocyanobacterium thalassa
14	MP_E28_1B_DY20	Prymnesium neolepis
61	MP_E28_1B_DY20	Noelaerhabdaceae
1624	MP_E28_1B_DY20	Pelagomonadales
2178	MP_E28_1B_DY20	Picochlorum__f__o
205	MP_E28_1B_DY20	Chrysochromulina camella
188	MP_E28_1B_DY20	Bolidomonas mediterranea
589	MP_E28_1B_DY20	Rhodobacterales
61	MP_E28_1B_DY20	Cryptophyceae
290	MP_E28_1B_DY20	Dictyocha
20	MP_E28_1B_DY20	Minutocellus
17	MP_E28_1B_DY20	Chaetoceros sp_
167	MP_E28_1B_DY20	Porticoccaceae
1834	MP_E28_1B_DY20	Bacillariophyceae
1291	MP_E28_1B_DY20	Verrucomicrobiota
10	MP_E28_1B_DY20	Pyramimonas sp_ RCC2500
2	MP_E28_1B_DY20	Picozoa
3985	MP_E28_1B_DY20	Dictyocha speculum
8	MP_E28_1B_DY20	Prymnesiales
388	MP_E28_1B_DY20	Prasinodermaceae
3260	MP_E28_1B_DY20	Meringosphaera mediterranea
312	MP_E28_1B_DY20	Bolidophyceae
168	MP_E28_1B_DY20	Chrysochromulina
6	MP_E28_1B_DY20	Chrysochromulina elegans
150	MP_E28_1B_DY20	Proboscia
277	MP_E28_1B_DY20	Pyramimonas sp_ F923
16	MP_E28_1B_DY20	Candidatus Accumulibacter phosphatis
272	MP_E28_1B_DY20	Thalassiosira sp_
4	MP_E28_1B_DY20	Candidatus Azambacteria
222	MP_E28_1B_DY20	Cylindrotheca closterium
6	MP_E28_1B_DY20	Pseudo_nitzschia
2	MP_E28_1B_DY20	Prasinoderma
3	MP_E28_1B_DY20	Candidatus Pelagibacter
9	MP_E28_1B_DY20	Telonemida
126	MP_E28_1B_DY20	Helicopedinella
20	MP_E28_1B_DY20	Chaetoceros
930	MP_E28_1B_DY20	Pelagomonas
2	MP_E28_1B_DY20	Bacteroidota
1	MP_E28_1B_DY20	Emcibacter sp_
59	MP_E28_1B_DY20	Aureococcus
391	MP_E28_1B_DY20	Pyrenomonadales
3	MP_E28_1B_DY20	Hemiselmis cryptochromatica
13	MP_E28_1B_DY20	Hydrogenophaga
1	MP_E28_1B_DY20	Cymbomonas tetramitiformis
5	MP_E28_1B_DY20	Clostridiaceae
4	MP_E28_1B_DY20	Rhodomonas
1	MP_E28_1B_DY20	Cottidae
2	MP_E28_1B_DY20	Microstomus pacificus
4055	MP_E28_1B_DY20	Ectocarpus siliculosus
3	MP_E28_1B_DY20	Jakobida__c
62	MP_E28_1B_DY20	Helicopedinella sp_ RCC2284
4	MP_E28_1B_DY20	Actinocyclus
5	MP_E28_1B_DY20	Microbacteriaceae
30680	MP_E28_2B_DY20	Alphaproteobacteria
5511	MP_E28_2B_DY20	Bacillariophyta
3	MP_E28_2B_DY20	Porphyridiaceae
1093	MP_E28_2B_DY20	Pseudopedinella elastica
4124	MP_E28_2B_DY20	Bacteria
34	MP_E28_2B_DY20	Dinophyceae
1527	MP_E28_2B_DY20	Unknown
1223	MP_E28_2B_DY20	Picochlorum
140	MP_E28_2B_DY20	Chrysochromulina sp_ MBIC10518
22370	MP_E28_2B_DY20	Florenciella
426	MP_E28_2B_DY20	Environmental Unknown
938	MP_E28_2B_DY20	Haptophyta
800	MP_E28_2B_DY20	Aureococcus anophagefferens
1	MP_E28_2B_DY20	Amylibacter
17	MP_E28_2B_DY20	Paracoccaceae
4386	MP_E28_2B_DY20	Pyramimonadales
2400	MP_E28_2B_DY20	Eukaryota
347	MP_E28_2B_DY20	Nephroselmis pyriformis
342	MP_E28_2B_DY20	Pseudopedinella
332	MP_E28_2B_DY20	Coscinodiscophyceae
104	MP_E28_2B_DY20	Chrysochromulina campanulifera
4	MP_E28_2B_DY20	Pirellulaceae
2836	MP_E28_2B_DY20	Gammaproteobacteria
104	MP_E28_2B_DY20	Bolidomonas
2644	MP_E28_2B_DY20	Planctomycetota
128	MP_E28_2B_DY20	Triparma strigata
292	MP_E28_2B_DY20	Chrysochromulina sp_ clone 124
23	MP_E28_2B_DY20	Triparmaceae
328	MP_E28_2B_DY20	Dictyochophyceae
3	MP_E28_2B_DY20	Alteromonadales
1	MP_E28_2B_DY20	Candidatus Atelocyanobacterium thalassa
226	MP_E28_2B_DY20	Noelaerhabdaceae
3150	MP_E28_2B_DY20	Pelagomonadales
1478	MP_E28_2B_DY20	Picochlorum__f__o
3	MP_E28_2B_DY20	Chrysochromulina camella
18	MP_E28_2B_DY20	Methylococcaceae
106	MP_E28_2B_DY20	Rhodobacterales
5	MP_E28_2B_DY20	Cryptophyceae
3	MP_E28_2B_DY20	Dictyocha
11	MP_E28_2B_DY20	Pelagomonas sp_ RCC986
246	MP_E28_2B_DY20	Minutocellus
215	MP_E28_2B_DY20	Porticoccaceae
1717	MP_E28_2B_DY20	Bacillariophyceae
891	MP_E28_2B_DY20	Verrucomicrobiota
124	MP_E28_2B_DY20	Pyramimonas sp_ RCC2500
184	MP_E28_2B_DY20	Picozoa
5387	MP_E28_2B_DY20	Dictyocha speculum
4	MP_E28_2B_DY20	Prymnesiales
210	MP_E28_2B_DY20	Prasinodermaceae
264	MP_E28_2B_DY20	Elphidium williamsoni
10	MP_E28_2B_DY20	Planctomycetaceae
2686	MP_E28_2B_DY20	Meringosphaera mediterranea
3	MP_E28_2B_DY20	Chrysochromulina
641	MP_E28_2B_DY20	Proboscia
1277	MP_E28_2B_DY20	Pyramimonas sp_ F923
33	MP_E28_2B_DY20	Pseudomonadota
1	MP_E28_2B_DY20	Candidatus Kaiserbacteria
22	MP_E28_2B_DY20	Virgulinella fragilis
4	MP_E28_2B_DY20	Thalassiosira sp_
5	MP_E28_2B_DY20	Cylindrotheca closterium
3	MP_E28_2B_DY20	Pseudo_nitzschia
3	MP_E28_2B_DY20	Candidatus Pelagibacter
224	MP_E28_2B_DY20	Helicopedinella
45	MP_E28_2B_DY20	Pelagomonas
321	MP_E28_2B_DY20	Aureococcus
7	MP_E28_2B_DY20	Parahaliea mediterranea
5838	MP_E28_2B_DY20	Ectocarpus siliculosus
87	MP_E28_2B_DY20	Helicopedinella sp_ RCC2284
1	MP_E28_2B_DY20	Tenacibaculum
11	MP_E28_2B_DY20	Cyanophyceae
1498	MP_E28_2B_DY20	Mallotus villosus
49	MP_E28_2B_DY20	Cyanobacteriota
5	MP_E28_2B_DY20	Thalassospiraceae
16	MP_E28_2B_DY20	Candidatus Puniceispirillum marinum
2	MP_E28_2B_DY20	Ditylum brightwellii
4	MP_E28_2B_DY20	Ectocarpus sp_ RCC1980
1	MP_E28_2B_DY20	Eucampia zodiacus
15	MP_E28_2B_DY20	Francisella
38127	MP_E29_1B_DY20	Alphaproteobacteria
11322	MP_E29_1B_DY20	Bacillariophyta
4	MP_E29_1B_DY20	Porphyridiaceae
1660	MP_E29_1B_DY20	Pseudopedinella elastica
7856	MP_E29_1B_DY20	Bacteria
6165	MP_E29_1B_DY20	Unknown
1251	MP_E29_1B_DY20	Picochlorum
22	MP_E29_1B_DY20	Phalacroma mitra
32	MP_E29_1B_DY20	Chrysochromulina sp_ MBIC10518
27369	MP_E29_1B_DY20	Florenciella
110	MP_E29_1B_DY20	Environmental Unknown
2521	MP_E29_1B_DY20	Haptophyta
143	MP_E29_1B_DY20	Aureococcus anophagefferens
185	MP_E29_1B_DY20	Amylibacter
109	MP_E29_1B_DY20	Paracoccaceae
